"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.0285384542803513,-0.0172603044848074,-0.0071873366687214,0.00505790370516479,-0.00571118816878879,0.00620596474618651,-0.00625435581787315,0.00562882871599868,1.02525065982583e-11,0.000191023432557776,8.42671372291427e-05,0.000168390194075194
"2",51,-0.023464491328923,-0.00710137029818725,-0.0113734568585642,0.00546469939581584,-0.0055249528522836,0.0127432460794807,-0.00992327000585647,0.0075191393843852,4.70139240258366e-12,0.000471215788120257,0.000151226430023081,0.000298220069800775
"3",101,-0.0186694885778707,-0.0106594780263549,-0.0039053058862919,0.00424913292226847,-0.00437507321476005,0.00391246179060545,-0.00436383989290334,0.00345999384808238,2.07887939246211e-16,9.22515497084404e-05,3.9019403868709e-05,7.81087583090312e-05
"4",151,-0.0160879375471268,-0.00966098728531506,-0.00336833864275832,0.00368768123735208,-0.00299430542509072,0.00358907810732489,-0.00429643629468046,0.002531119302148,6.13999721743581e-14,5.75097070582902e-05,4.007269927893e-05,8.08605329337127e-05
"5",201,-0.0140042279808767,-0.00455748770036735,-0.00455043186957482,0.00583223829744384,-0.00414297779207118,0.00554954580729827,-0.00638825830537826,0.00385964866291033,6.60499008834732e-12,0.000126989912590107,9.15925413373578e-05,0.000183299128145563
"6",251,-0.0174966564227361,-0.00393829455879313,-0.00556458576647856,0.00912529518245719,-0.00686899016727693,0.00754241579852533,-0.00957979614031501,0.00453490379732102,9.22230214249182e-12,0.000269676861553875,0.000132909145453859,0.000264432181920018
"7",301,-0.0268615628374391,-0.013572536787251,-0.00923314726787794,0.00480987140872458,-0.00514068064512685,0.00815081369546533,-0.00618495132221142,0.00788885962901986,1.09683314827294e-10,0.000288881788968449,0.000101521533135378,0.00020136575410894
"8",351,-0.028276987699428,-0.0207449193258071,-0.00506605702685192,0.00281634958810173,-0.00285874509427231,0.00462504156166688,-0.00512607106975338,0.0027898855651074,2.87768605262471e-12,9.25068168859072e-05,3.36726637281065e-05,6.8204961421551e-05
"9",401,-0.0119165000069188,-0.00331760453991592,-0.00408700603293255,0.00491224306460936,-0.00538853515899973,0.003524566127453,-0.00412072514882311,0.00457619072403759,1.24369950428268e-12,0.000119590568510637,3.4361646635211e-05,6.89476120666192e-05
"10",451,-0.0257109205704182,-0.0204032399196876,-0.00254685890831752,0.00343407865148038,-0.00301308743655682,0.00251524150371552,-0.00319912419945467,0.00250119614065625,1.36982061787178e-13,4.24877976778375e-05,2.75510292614406e-05,5.54039679345709e-05
"11",501,-0.0377898755978094,-0.0327155695704278,-0.00316980306524783,0.00272182442131452,-0.00261518137995154,0.00272834867064375,-0.002620095416205,0.00311951407638844,1.41252257860902e-11,4.16304151298005e-05,2.40562738171999e-05,4.83658897972851e-05
"12",551,-0.0102256623504218,-0.00424713988468284,-0.00211497921009141,0.00431148617644794,-0.00470731839595828,0.00168648012913764,-0.00241446951258695,0.00410607489175163,3.65595019816602e-16,5.53678027221542e-05,3.02903863576975e-05,6.0550609226969e-05
"13",601,-0.0408659103122773,-0.0161154806264676,-0.0135992142313626,0.0138254729681648,-0.0140591734671034,0.012497891005296,-0.0109662456816295,0.0147254628827795,1.85682178852336e-09,0.00100371128196002,0.00012333236404284,0.00024518621541953
"14",651,-0.013683142948139,-0.00872577968402766,-0.00254129567110795,0.00285170206916519,-0.00275962366140448,0.00231862262444338,-0.00282042351318523,0.0024537747958675,2.47026680101332e-13,3.32583892721484e-05,2.34760864721583e-05,4.73138999449911e-05
"15",701,-0.0246789797674865,-0.0177459303231444,-0.00294333620695397,0.00447512255050242,-0.00391384609974921,0.00321397067455109,-0.00437169986616937,0.00286405003862455,8.03785575458854e-12,6.06043451188327e-05,4.21542712835635e-05,8.52175590279478e-05
"16",751,-0.0177431650954532,-0.0127984567716339,-0.00235103000886738,0.00267814102699049,-0.00257167537347414,0.00232344825053588,-0.00245836494286777,0.00254254160972778,9.42882070016871e-13,3.04444158652421e-05,2.21477158265902e-05,4.453174165224e-05
"17",801,-0.0266809464519611,-0.0207589659839869,-0.00228760472964495,0.00402827795187477,-0.0027298406639602,0.00317077470344884,-0.00415530640748329,0.001935056905495,2.68304723543675e-12,4.75166892701778e-05,3.20317085066403e-05,6.42437447260067e-05
"18",851,-0.0181165094400058,-0.0129536342319625,-0.0025374415636179,0.00276986222888809,-0.00283348314042087,0.00238618759613018,-0.00203478163621185,0.00331659689982189,2.60759706886309e-13,3.38249871551895e-05,2.39369997618611e-05,4.77690442310415e-05
"19",901,-0.0261549862480024,-0.0210514547143248,-0.00347424273786601,0.00236400429275818,-0.00234392451238818,0.00299204426119104,-0.00299405588884838,0.00272872495406773,7.97098072326268e-16,4.11795609764337e-05,2.37115988088873e-05,4.78743213245308e-05
"20",951,-0.0214272580255965,-0.0145667557517299,-0.00407719597569667,0.00295313073365833,-0.00393934801104479,0.00293444821727462,-0.00269420823315158,0.00436233762593474,3.19045803506121e-13,5.75710826909888e-05,4.50602230263578e-05,8.95261831663856e-05
"21",1001,-0.0219628509726135,-0.0157805562048452,-0.00349580187867105,0.00278732727747411,-0.00212408270090236,0.00366670845914996,-0.00337382829457056,0.00285736199293751,1.54604221172497e-12,5.47140939624929e-05,2.83369546989948e-05,5.67784242763857e-05
"22",1051,-0.0387041938301991,-0.0334950183896581,-0.00361070370854577,0.00243419021353475,-0.00238281786005246,0.00308733791644045,-0.0033127139613498,0.00257172812416684,1.48097268810762e-12,4.40801218524454e-05,2.4555347504176e-05,4.954981715705e-05
"23",1101,-0.0220094059222902,-0.00819166504516033,-0.00782673372304998,0.00805725567624904,-0.00456486848634086,0.00970990048517706,-0.00818192938459106,0.00685018998046871,1.1051292896491e-10,0.000318148755233708,0.000149560848457905,0.000297080536986649
"24",1151,-0.0207881158275995,-0.0141172165458556,-0.00276525365188718,0.00391447701258585,-0.00309399417892564,0.00331946555525064,-0.00382678927417146,0.00300407945906045,4.22056717250444e-14,5.50371899112745e-05,3.63243343154988e-05,7.26417848328505e-05
"25",1201,-0.0191508345960756,-0.0140861148756812,-0.00292540069494862,0.00248378306423547,-0.00308940836112015,0.00211926366318949,-0.00237783309421502,0.00292183276906144,2.32386996828348e-13,3.42493649675072e-05,2.50237912023267e-05,5.04232618031398e-05
"26",1251,-0.025330822027172,-0.0147281465106062,-0.00599790871638106,0.00577258827252081,-0.00723595348608796,0.00520801902166568,-0.00612133281538263,0.00596904755366268,2.2092879538832e-11,0.000205895367336299,6.44451348499295e-05,0.000131570112767698
"27",1301,-0.0384921832155669,-0.0317540192409069,-0.00310337916744174,0.00423318860703148,-0.00420699961250648,0.00223912121145986,-0.00295317839481868,0.00401934094770695,4.88500774491103e-11,6.40930221209368e-05,3.63397548978511e-05,7.31869139331814e-05
"28",1351,-0.025407605106011,-0.0106990147614852,-0.00609877155329741,0.0099293785460759,-0.00573257770884084,0.00904883228940889,-0.00928074186231242,0.00624832839821465,1.59601458181244e-12,0.000286978475400852,0.000187408697426638,0.000374998764101905
"29",1401,-0.0295240258128615,-0.0218977908516536,-0.0062424382485915,0.00216961351497957,-0.00324246448872145,0.00520927707111696,-0.00407390941109043,0.00462083484308096,1.39279527329526e-11,9.58821205241725e-05,5.12360371836165e-05,0.000103465325320394
"30",1451,-0.022505585977342,-0.0176981624390464,-0.00241612817626446,0.0025874957209453,-0.00255108752389788,0.0022502503124997,-0.00230803281010594,0.00267958029871807,1.46153159001201e-12,2.86751395346606e-05,2.22057858398456e-05,4.43315685933582e-05
"31",1501,-0.024029414402321,-0.0135769720800454,-0.00377386504260357,0.00720499755698256,-0.00683235662290826,0.00364320544758812,-0.00621149284415878,0.00465019012335688,3.49696414078397e-12,0.000145921631553876,0.00010475956668785,0.000211759986917764
"32",1551,-0.0279224609066659,-0.0223609334161665,-0.00376492168288678,0.00248675464536063,-0.00267061100748833,0.00327975433174288,-0.00337824211601401,0.00261045903607737,3.13818336502505e-12,5.16181620372549e-05,2.51451764965398e-05,5.05871309726607e-05
"33",1601,-0.0237697295597172,-0.0186152278765803,-0.00284422055119649,0.00277480310614919,-0.0025930445335689,0.00283962400862947,-0.00246282806620002,0.00304758281708928,2.05535983541613e-12,3.75359489318956e-05,2.48685567135981e-05,5.03183768353551e-05
"34",1651,-0.035908728861159,-0.0251622998475796,-0.00810287753120065,0.00310448689560872,-0.0052754247590201,0.00562088069273159,-0.00538999797208817,0.00582279781519901,3.4575784590129e-12,0.000155740148811807,0.000110527044686093,0.000220426965076974
"35",1701,-0.0239379053091398,-0.0187485911592375,-0.00267224833078217,0.00299900693789823,-0.00295520101280999,0.0024291761656059,-0.0020385341194924,0.00356093759182841,1.82331611137862e-13,3.80843098604765e-05,2.42026549916817e-05,4.83356524398863e-05
"36",1751,-0.0300799713804736,-0.0241465845319908,-0.00313033510246896,0.00301632803166285,-0.0027596881845966,0.00306994400307303,-0.00356379953882424,0.00248823557922151,2.79993106071918e-14,4.68075335365773e-05,2.71470680751769e-05,5.44672535986346e-05
"37",1801,-0.0244112249347381,-0.0188742638711119,-0.00325006484490586,0.00294925420894288,-0.00246141611387429,0.00319901040347759,-0.00322298550236155,0.00280119491799269,2.90414739782723e-13,4.39266001083199e-05,2.88795662982395e-05,5.79459195076248e-05
"38",1851,-0.0411132534281933,-0.0318103203608189,-0.002801071612339,0.0070412608620245,-0.00480244021855469,0.00483404982514912,-0.00467997606028803,0.00522424833616242,9.20693061222106e-13,0.000111239636799056,7.94729945739398e-05,0.000158546660333281
"39",1901,-0.0163789748394265,-0.00342876398644876,-0.00783771868736949,0.00607958280306775,-0.00748239037056919,0.00612631774856709,-0.00507980195834534,0.00902497040806338,4.59994879529339e-12,0.000271861332354371,0.00010508750163027,0.000214404678161766
"40",1951,-0.0204216923636977,-0.0131127702770755,-0.00259942653792677,0.0052705138004967,-0.00531190713081742,0.00242914046975784,-0.00431079054942529,0.00368191489542369,1.64263760791252e-15,8.67844866851827e-05,3.66083384741372e-05,7.32612347755943e-05
"41",2001,-0.0313507992468658,-0.0226247128011892,-0.00639873597538099,0.00318503633025102,-0.00474639620915696,0.00462778252722273,-0.00490808713948354,0.00458748000528431,5.91470371010021e-13,0.000122374358171417,5.11734338253443e-05,0.000103241093945422
"42",2051,-0.0338111051678425,-0.0280970075109508,-0.00387148559821071,0.00257959790178575,-0.00203933801094536,0.00370383524568751,-0.00308916067297105,0.00300480501027778,2.86498617429147e-12,4.87592156461757e-05,3.19024556801692e-05,6.39100339394195e-05
"43",2101,-0.0246413960703649,-0.019521590504155,-0.00254398566903546,0.00274100828391965,-0.0024263000668725,0.00273275907966308,-0.00262068004758476,0.00270812596136238,6.44301022574434e-13,3.38582858010637e-05,2.43559980360123e-05,4.8757542445598e-05
"44",2151,-0.0283380938490154,-0.0236351246421691,-0.00224898057058454,0.00280031096190214,-0.00242836728284601,0.00234977318905294,-0.00277108549198601,0.00221536280878354,6.36721027662383e-14,3.00335813588022e-05,2.1944109820407e-05,4.43345528094605e-05
"45",2201,-0.0280325809690112,-0.0217310701555107,-0.00364132671757034,0.00306817013915861,-0.00231399535368837,0.00414671999897109,-0.00376626255456358,0.00297705380216939,5.06301807164389e-13,5.6621140807795e-05,3.84443829316046e-05,7.61743536727523e-05
"46",2251,-0.0245043859467842,-0.00963309036160354,-0.00865868878463516,0.00736896388116293,-0.00600951102387626,0.00884183991001919,-0.00785883481876226,0.00806172360898927,4.123421732314e-12,0.000363810018413942,9.01786573068298e-05,0.00018159680977634
"47",2301,-0.0286096811541938,-0.0239545622971491,-0.00262984581058845,0.0023866140836617,-0.00282055293791927,0.00202961973263882,-0.00252410641405731,0.00240841936465586,1.65348034074957e-13,2.96852132314777e-05,2.18510522058227e-05,4.40316892172875e-05
"48",2351,-0.0253528895686941,-0.0153526845679153,-0.00553246481285896,0.00511203355563339,-0.0058885476028081,0.00413864300935529,-0.00589103456877638,0.004585601924191,1.09911785957655e-11,0.000130983576437469,8.67376826888243e-05,0.000175045050558802
"49",2401,-0.0386953542438278,-0.0249646398151526,-0.0109594027817366,0.00368232459004503,-0.00567432689422276,0.00778280466329306,-0.00685140390123706,0.0077660333190579,5.06792258504735e-11,0.000261826229490421,0.000162065979828611,0.000325884846516876
"50",2451,-0.0254777885566,-0.0118441217928194,-0.00686368275364657,0.00770899945564452,-0.00701827472948935,0.00715033937012777,-0.00558237669611117,0.00938285822485341,1.69770918399142e-11,0.000284255649464159,0.000159852265791489,0.000317883534998752
"51",2501,-0.0222015287581598,-0.0113368146121502,-0.00633463314807159,0.00550274127817829,-0.00636420795308368,0.00443878810119713,-0.00733636673248839,0.0038197084213607,1.92617938029714e-14,0.000166881451213147,9.22432920611728e-05,0.000184682545600817
"52",2551,-0.054539021999517,-0.0418167654424906,-0.00742207822713681,0.00544141858699732,-0.00512830130173825,0.00778574416472111,-0.00712172430939972,0.00642851254087873,3.24585389250506e-11,0.000274266487352216,4.87364590298242e-05,9.72709413515477e-05
"53",2601,-0.00878114678198472,-0.000641731814539526,-0.00407228198309895,0.00469124600931536,-0.00515270397590939,0.00306586575970869,-0.00425348873250186,0.00441560526087414,4.77155818553724e-12,0.000103151841919989,3.92019801514157e-05,7.76652696869769e-05
"54",2651,-0.0135022417712207,-0.00223650838597678,-0.00474078085971996,0.00703938072547317,-0.00702257949160412,0.0045324502279982,-0.00929163927943932,0.0026767682575155,4.80401265556874e-12,0.000163350604493117,0.000115968660498866,0.000232679050101558
"55",2701,-0.0182289018848678,-0.000433718691056129,-0.0147573929862119,0.0047514495518044,-0.0067885254175053,0.0117610778324888,-0.0103975732054096,0.00819469414636842,2.42723695039244e-12,0.000427831119243609,0.000285430074120718,0.000574158065183746
"56",2751,-0.0186586699273903,-0.00790251891885418,-0.00448176977806725,0.0065334077225998,-0.00710393564077094,0.00411134959722403,-0.0059174963098485,0.00467909024155233,1.73762246267883e-13,0.000144630484410146,8.90610164869219e-05,0.000175144563892826
