"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.AbSpec","Pvalue.AbSpec","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.AbSpec","Ratio.AbSpec","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.57455931501399,1,0.718822454688327,1,0.699149769061992,0,1.61293917478881,0,0.894580120745711,1,0.00794886002747668
"2",51,1,0.557542121269015,1,0.873645049359939,1,0.770538491175859,0,1.38393063822528,0,0.6755444673083,1,0.00801896726952502
"3",101,1,0.426991740228726,1,0.257855409882081,1,0.772405376047314,0,0.46763085244498,0,0.763330981240486,1,0.00797817185601516
"4",151,1,0.591890738443286,1,0.764891217997196,1,0.702317582815172,0,1.65694302809168,0,0.90603424383024,1,0.00798278920016697
"5",201,1,0.614085633029194,1,0.823245270142736,1,0.695692623317168,0,1.5791276504175,0,0.902401563275906,1,0.00797787079496672
"6",251,1,0.715083861874923,1,0.384256194275367,1,0.849004661587606,0,1.41293492864456,0,0.557694314349133,1,0.00796878358933365
"7",301,1,0.455434236689564,1,0.357104032724234,1,0.685816114030419,0,0.661826965346277,0,0.764625920340349,1,0.00798882746975478
"8",351,1,0.446639501173793,1,0.7782048756689,1,0.653029031001218,0,1.43397378492708,0,0.692054730507132,1,0.00795868937418607
"9",401,1,0.466004825338262,1,0.122265871257498,1,0.748566409427617,0,1.1034988651351,0,0.690856816935039,1,0.00801408670193415
"10",451,1,0.577296944387429,1,0.788196239150505,1,0.732657671059358,0,1.67621191697371,0,0.879948321245253,1,0.00796666127881221
"11",501,1,0.566851828149508,1,0.954653494184746,1,0.650846983467942,0,1.43048815123032,0,0.770396527884817,1,0.00795449789621201
"12",551,1,0.612854687420693,1,0.586295699966979,1,0.856411369955322,0,1.47592174987811,0,0.641253615438225,1,0.00796545860066374
"13",601,1,0.633795901564998,1,0.935345275881884,1,0.608885928918292,0,0.427965649723407,0,0.248767306901952,1,0.00804847577436588
"14",651,1,0.599447050145667,1,0.800401402071079,1,0.776358012122218,0,1.65129187267067,0,0.84614344195359,1,0.00798224758001006
"15",701,1,0.559949891730291,1,0.887636721327456,1,0.805203507489065,0,1.24551290946107,0,0.682955058852183,1,0.00799483472408151
"16",751,1,0.57457603354513,1,0.773386836305502,1,0.794046257020531,0,1.60999450057357,0,0.740056313897152,1,0.00796841800228858
"17",801,1,0.530326487585944,1,0.755750416941234,1,0.72615440541866,0,1.25979514792038,0,0.7493251717175,1,0.00795863677888125
"18",851,1,0.6523621710629,1,0.742439047280615,1,0.833003477537554,0,1.45479619164738,0,0.637591765046325,1,0.00797266589074912
"19",901,1,0.541772584510874,1,0.917572905196995,1,0.683778128373405,0,1.38743360432411,0,0.874503246912547,1,0.00795450012836049
"20",951,1,0.634991098015798,1,0.908083165757621,1,0.813002307457996,0,1.29496686794069,0,0.656351127813017,1,0.00795481524868146
"21",1001,1,0.648709993443537,1,0.890266604544947,1,0.706532005302142,0,1.36696620208081,0,0.881348438300748,1,0.0079792814815059
"22",1051,1,0.542391112259879,1,0.878714140715921,1,0.673248054906594,0,1.39319310118336,0,0.836428421605337,1,0.00795427606778018
"23",1101,1,0.627634804028134,1,0.981131107207324,1,0.721797294274091,0,1.47332017044596,0,0.703818130758322,1,0.00800445719249369
"24",1151,1,0.609721118337143,1,0.860355015947995,1,0.822775396396163,0,1.21963137588786,0,0.657533404772187,1,0.00797720938958305
"25",1201,1,0.527702840878069,1,0.800437463934287,1,0.76403593844131,0,1.69319428086278,0,0.876593494674049,1,0.00797891922797733
"26",1251,1,0.464239166054881,1,0.770501384292109,1,0.83260662258429,0,1.37375112055565,0,0.675832786588374,1,0.00800427362241277
"27",1301,1,0.644622010766969,1,0.862939766357899,1,0.709021683700979,0,1.48912241317275,0,0.878363508570837,1,0.00796875170074621
"28",1351,1,0.564583070212284,1,0.782532833121983,1,0.731173987313178,0,1.56471184720028,0,0.734616159968491,1,0.00797194921970248
"29",1401,1,0.589428322990355,1,0.733739933839451,1,0.829368756934192,0,1.71313971750309,0,0.914949495186993,1,0.00796977746973998
"30",1451,1,0.643911982734928,1,0.85339379793373,1,0.810503750607385,0,1.60536481130022,0,0.789570547478419,1,0.00797972438355061
"31",1501,1,0.55349887034981,1,0.769116008395668,1,0.772122027063829,0,1.69542313533359,0,0.875836216587645,1,0.0079636937933465
"32",1551,1,0.558840524765651,1,0.871049510832089,1,0.724187397483997,0,1.45950740801324,0,0.840402434668422,1,0.00795047803169016
"33",1601,1,0.578126870330815,1,0.708005781612862,1,0.781809118685008,0,1.70349483738532,0,0.846282201703786,1,0.0079754780563592
"34",1651,1,0.537182317978175,1,0.617673773256611,1,0.831393139736845,0,1.60049875823974,0,0.736152835238184,1,0.0079711132476343
"35",1701,1,0.770292063716129,1,0.737645528655265,1,0.787507254221424,0,1.38134579040729,0,0.640748332981053,1,0.00797370385628246
"36",1751,1,0.709671775066069,1,0.623189522002223,1,0.64451459478802,0,0.51651564797208,0,0.732012783813166,1,0.00796561985339461
"37",1801,1,0.630716931632195,1,0.854916985472442,1,0.723760110778261,0,1.43897491482527,0,0.842229548920345,1,0.00797680532360799
"38",1851,1,0.358932108689582,1,0.910226228779528,1,0.785132618677414,0,0.70332856009734,0,0.59572614484749,1,0.00798795479049142
"39",1901,1,0.625504763077249,1,0.97958847660935,1,0.808551764576851,0,1.63012094927549,0,0.649659352398219,1,0.00800690095204313
"40",1951,1,0.305517881955733,1,0.977857089049939,1,0.767399275097925,0,1.53023820584643,0,0.648486461861538,1,0.00799364052258473
"41",2001,1,0.572486182418393,1,0.848458925908181,1,0.713898833700512,0,1.34152430464612,0,0.754859224417089,1,0.00796503086965972
"42",2051,1,0.636339447153641,1,0.891103629735784,1,0.720073185278482,0,1.46498821758579,0,0.858545356285325,1,0.00796644756791966
"43",2101,1,0.614287858156355,1,0.766636796978729,1,0.84895184997946,0,1.55416264437633,0,0.698929807497127,1,0.00797329265620699
"44",2151,1,0.519373237524744,1,0.787465154819811,1,0.774919416802394,0,1.6870594306893,0,0.890355113657944,1,0.00797471980257888
"45",2201,1,0.562974080470826,1,0.621472811081423,1,0.857691315566231,0,1.68247568786022,0,0.870060808062882,1,0.00797380226992188
"46",2251,1,0.577613160927696,1,0.755792839740984,1,0.707004137439709,0,0.732790447984889,0,0.580473733748505,1,0.00797908124093912
