"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp","pMCMC"
"1",1,-0.022735490958708,-0.0470593896352511,0.0105694780068006,3589.19883136021,0.0755555555555556
"2",51,-0.0135147617642221,-0.0463780228492396,0.0276254319978761,1592.99077871625,0.152222222222222
"3",101,-0.0146381409805475,-0.0296505877631716,0.00719808538997313,3540.49469320442,0.07
"4",151,-0.0128420654902854,-0.0298015999724157,0.0045115003013052,6255.7125672983,0.0755555555555556
"5",201,-0.00834559901815916,-0.0295739393550321,0.022168571696966,6337.3083385124,0.138888888888889
"6",251,-0.0104601854249384,-0.0386966579826549,0.0263744211988524,553.156483196786,0.18
"7",301,-0.0210956406219697,-0.0490844922460383,0.0110176135494839,2969.67409896141,0.0688888888888889
"8",351,-0.0244065617992519,-0.0422550038274494,-0.00418262396124192,3051.12680631119,0.0477777777777778
"9",401,-0.00722022346944375,-0.0357735121651785,0.0171618492604466,2278.59875474422,0.177777777777778
"10",451,-0.0230164853030019,-0.0356810548037174,-0.00877900305204093,6092.07256045727,0.0266666666666667
"11",501,-0.035049999999878,-0.0505328514918801,-0.0217456386671984,4404.34177145014,0.0222222222222222
"12",551,-0.0070435981062194,-0.0217475736506003,0.00984209973103134,569.145942159116,0.116666666666667
"13",601,-0.027317673268478,-0.0790949062184154,0.0148645467706956,1880.14809453716,0.0933333333333333
"14",651,-0.0113573173307559,-0.0239017686253646,0.000281848217127845,5043.6330481802,0.0544444444444444
"15",701,-0.0214823204942285,-0.0388615191768622,-0.00472750846529379,1607.03380571253,0.0411111111111111
"16",751,-0.0152285028645072,-0.0256769433181034,-0.0015470081998501,1378.20417909567,0.0411111111111111
"17",801,-0.0232812510840585,-0.0362151912377158,-0.0101451098744292,1744.31085099673,0.0255555555555556
"18",851,-0.0153086468029871,-0.0276318410324166,-0.000573132419958711,667.74319982097,0.05
"19",901,-0.0233907102698803,-0.0383113235147903,-0.011588152287004,4165.26359009056,0.0311111111111111
"20",951,-0.0176608032563615,-0.0357780450867722,-0.0020952815975761,1191.35437914359,0.0477777777777778
"21",1001,-0.01884722941112,-0.0326376487719244,-0.00652761680248659,2155.86759951065,0.04
