"","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"1",923.008539918758,2000,2139.08657958307,2000,2000,2000
"2",1837.38361637331,2000,2000,2000,1942.99638788529,1868.20868642324
"3",661.616261571108,1999.99999999999,2057.25796380722,2136.11014837592,2000,2199.56761675732
"4",1094.1273718858,2000,1629.76993723262,2232.97319203684,1919.25940389985,1858.51208909855
"5",1556.05023438892,2000.00000000001,2151.70831226501,3562.01669842596,1860.64307920137,1328.21511638371
"6",872.908798900483,2000,2094.8158710955,2000,3108.8519657825,1853.03578675475
"7",987.954160192042,2000,2109.77083126194,2000,2000,1963.82418914326
"8",1548.43337977912,2000,1730.24795250542,2000,1832.42884760353,2000.00000000001
"9",2000,2000,2000,2000,2077.76456175316,2150.34001554621
"10",1518.90745266185,2000,1989.88311671005,2411.20423706982,1987.2159861694,1935.83615877295
"11",1011.86031507447,2000,1736.70572375087,2323.22326734561,2000,1854.12288143156
"12",1533.24872802435,2000,1999.28778337099,3039.44749369418,2357.25502973686,1422.27788797833
"13",476.680063994221,2000,2059.30662052727,2000,2297.22536386145,1999.99999999999
"14",1650.11532631498,2000,1855.40908991664,2000,1995.81230534612,2000
"15",1516.1281567301,2000,2309.89704451414,4332.02610687812,1890.78512306985,1076.51998294481
"16",1107.12515625555,2000,1744.6206929513,2000,2000,2056.62874917125
"17",1516.78377311536,2000,1993.0513338568,3183.58479924301,2200.90612981595,1336.67837449322
"18",421.254233466704,2000,2187.99734784234,2000,2000,2000
"19",1647.98260239174,2000,2123.51320909225,2674.15185875755,2000,2000
"20",1242.09235536901,2000,1691.35481383073,2000,2000,1945.97974586974
"21",1513.25096594716,2000,1965.42634973234,2204.63560458087,2063.51119468432,2000
"22",1579.00501873212,2000,1904.62748420411,2000,2000,1924.57762598663
"23",774.133285315788,2000,1839.44658974111,1947.70019546383,2000,2099.66841390457
"24",1218.12456831241,2000,2000,2308.5469187824,2000,1811.78992912762
"25",682.76994465408,2000,1938.66178422837,2049.0874084807,2000,2111.70201562533
"26",1538.53499322996,2000,2000,2237.95946782876,1676.66554343102,1795.75554290854
"27",1171.5688901077,2000,1582.21452241732,2000,2000,1917.73884132463
"28",1096.64306231248,2000,2000,2000,2000,1733.68884615095
"29",327.17300463418,2000,2151.71736939956,3016.42652906195,1648.5949992554,2183.04328422392
"30",842.011041853414,2000,2010.69798197055,2253.33954436897,2000,2085.10008542125
"31",557.028290093022,1999.99999999999,1944.32014765912,1962.33262676541,2000,2077.3270860679
"32",595.283182180181,2000,1929.75138145222,1963.71352815925,2000,2116.24030888082
"33",1596.67011103933,2000,1762.44515113903,2000,1847.5642260624,2000
"34",550.322544283786,2000,1988.88417325503,2227.73199968986,2000,2212.93291791079
"35",164.884213268242,2000,2088.51859264281,2180.14040383333,2260.43023106576,2306.96571153655
"36",1518.97614956858,2000,2354.48740330986,4528.83793833679,1941.45183528401,1217.05108735712
"37",1705.39138176235,2000,1880.04518539895,2000,2000,2000
"38",642.209802097076,2000,2130.00601214698,2104.39486062047,2000.00000000001,2076.45310550316
"39",1686.13475580004,2000,1824.09013648273,2239.5598927134,1793.17367823418,2139.30462737712
"40",2000,2000,1838.62164473609,2542.03234302727,2000,2147.48061838239
"41",1570.89491779305,2000,2007.76967124737,2000,2000,2000
"42",116.639160513914,2000,2273.06601149392,2180.11591960414,2379.70725086503,2513.70467275859
"43",1130.75617130618,2000,2000,2139.59424468679,2000,2000
"44",1004.46182910758,2000,2088.71092736022,2590.76959483394,2000,2111.17912044871
"45",1674.29156292879,2000,2000,1843.95481283173,2000,1798.59283604443
"46",611.654129511659,2000,2044.16354813337,2125.75868685331,2000.00000000001,2160.15162919834
"47",1344.91869970821,2000,1772.95770648112,2000,2000,1960.53094420883
"48",735.835315632034,2000,1984.064000622,2022.70704705998,2000,2125.95731339261
"49",671.40900154664,2000,1904.21444851583,1989.55908558402,2000,2076.67676527709
"50",654.102841795068,2000,1830.57525361008,1965.55136082986,2000,2115.5586975421
"51",1600.14353460823,2000,1710.52074301716,2000,1885.99714052064,2000
"52",1875.94820817717,2000,2000,2000,2000,1859.96466795567
"53",1844.23375005231,2000,2000,2000,2000,1819.31978459157
"54",1332.67791321391,2000,2130.52030309397,2000,2000,1989.78688915707
"55",908.587330388928,2000,1741.28458896332,1934.14396463254,2000,2001.07848457401
"56",824.194594422605,2000,1834.92724654596,2000,3849.40644119181,1726.12297183141
"57",1149.40575525469,2000,1507.03818981806,2000,1859.17709459332,1982.91529203193
"58",932.505538079027,2000,1718.48930222664,2103.60408693808,2000,2031.62744183575
"59",1473.31081406457,2000,1972.99533010263,2000,2000,1940.66761026458
"60",105.020397798735,2000,2333.87180878923,3522.81515031006,4300.92788635966,2611.23294919406
"61",714.905958554641,2000,1845.90012127531,1972.99461774181,2000,2096.15093182896
"62",874.939461356421,2000,1939.92692770956,2000,3296.73955534889,1729.78695711885
"63",619.613350370111,2000,1808.4409979849,1285.66926490281,3990.31068697759,2226.14999219531
"64",838.627252382186,2000,2160.26051692519,2329.9715197777,2000,2008.08158369796
"65",1512.87049675072,2000,2266.07187937588,3917.68600103216,1902.43259466187,1488.65296137108
"66",566.235425913359,2000,1942.19767980816,2119.23761886071,2000,2084.35948723666
"67",748.298258707544,2000.00000000001,1751.06452079689,1915.16035637359,2000,1989.63822528546
"68",1099.16724936946,2000,1892.78278119926,2960.04448753335,1724.29159146261,2083.12669620392
"69",1501.12324089149,2000,2000,2341.85918028965,1750.44382578312,1535.62655280406
"70",1226.9306447703,2000,1542.25431154173,2000,2000,2032.6578929635
"71",1217.24087170952,2000,1608.25501228354,1999.99999999999,1820.56930687435,1963.65775672083
"72",1123.74082078048,2000,2012.2205228098,2374.49044296939,2000,2109.40569942729
"73",1620.09053215433,2000,2108.58410730536,2643.60039362992,1940.70405169333,2152.81020938768
"74",1812.58721732958,2000,1859.16419398676,2000,1800.72311105055,2219.05787548354
"75",1828.08412722297,2000,1821.39608015493,2000,2000.00000000001,2000
"76",1513.99477201324,2000,1854.87817301342,2859.16212109167,2485.42014147033,1423.52309796716
"77",1369.60086535669,2000,1835.55856327743,2000,1999.99999999999,2045.55202676061
"78",669.665638750308,2000,2559.03850421203,2797.00330562547,1625.7152330426,2520.13209615604
"79",718.771380466737,2000,1930.67784772926,2186.68169677067,2000,2214.91276774967
"80",1319.72009602707,2000,1805.00889376937,2000,2000,2009.88530610085
"81",2000,2000,2000,2000,2000,1904.52133194447
"82",1449.96927056109,2000,1923.4363319946,2595.40214799036,2000,2338.78106830187
"83",704.098156025756,2000,1811.14462858595,2037.00083178782,2000,2081.46908516468
"84",632.771952447319,2000,1973.14701449489,2108.66621310702,2000.00000000001,2250.87240989811
"85",1744.99473067366,2000,1650.10952434548,1870.67028969541,2000,2165.05867089756
"86",1181.58766734716,2000,2000,2374.87541858248,1749.17162288425,2000
"87",2000,2000,2000,2000,2000,2000
"88",1240.59913879339,2000,2029.36718084195,2301.65256019626,2000,2023.11203933571
"89",1034.93206007869,2000,2000,2426.18063882498,2173.13156057992,1762.77832413817
"90",1161.39630609992,2000,2025.78395902416,2479.2498430053,2106.90300584538,2010.00294066396
"91",1059.47894178576,2000,1979.10405564327,2478.44964286113,2000,2032.0908159489
"92",1182.19544475882,2000,2296.04308376517,2292.04094681038,1707.62510775667,2000
"93",687.009734498471,2000,1932.09914480007,1911.52159826908,2000,2080.170277247
"94",852.366703870279,2000,2071.88542262861,2220.47469976406,2000,2016.35047172093
"95",1072.73330953084,2000,2007.7443828035,2420.01888176712,2000,2072.25175144304
"96",2000,2000,1842.17134775494,2000,1783.85052756708,2000
"97",1606.3197754715,1999.99999999999,2000,2000,2000,2000
"98",562.600380938611,2000,1962.18785885639,1978.2987572914,1874.78608889696,2191.64129739592
