"","post.mean","lower.HPD.95","upper.HPD.95","post.mode","pMCMC"
"Intercept",-0.133651974860258,-0.337306675683067,0.0713398450780005,-0.129082613448805,0.11871
"PreClim",0.0351888881797703,-0.192677861850825,0.259289951485698,0.0401339004046091,0.63812
"InvClim",0.0335620875871272,-0.197230552628753,0.264431141549721,0.0272788430558242,0.66131
"InvTime",-0.0186097684624083,-0.247773594150203,0.217618324037176,-0.0102238878250218,0.78177
"Spp",0.0786989477684477,6.66763692770325e-11,0.269859380934968,-0.000819532294003167,5e-06
"units",0.00672524787291294,2.2732859644829e-05,0.0253073607784779,6.73168973812024e-05,5e-06
"s2",0.701125639545308,0.0300229477927431,0.999998170438461,0.997829215312301,5e-06
"CVspp",-0.37057825061626,-11.4005339929484,10.339468926933,92.457370367767,0.27545
"CVresid",-0.539210709597059,-3.63254995160716,2.5979206973496,40.660320531355,0.27545
