"","V1"
"1",0.154254226879029
"2",0.351784733471933
"3",0.202201725932434
"4",0.243799307588772
"5",0.222728518119856
"6",0.12041348098279
"7",0.146165109315008
"8",0.221917701138067
"9",0.533831445791883
"10",0.0437786811973929
"11",0.080319800081716
"12",0.288679110275402
"13",0.233142491962124
"14",0.186354409052284
"15",0.246749801598858
"16",0.0702568452327095
"17",0.256303556107317
"18",0.325081197582979
"19",0.357260198147526
"20",0.263282625021313
"21",0.203023441343052
"22",0.313578074389248
"23",0.156613772538032
"24",0.382061562884832
"25",0.268693882104268
"26",0.322180297790634
"27",0.0661533844111232
"28",0.18810496960216
"29",0.245206360707011
"30",0.144874595489461
"31",0.17804442911616
"32",0.244151939767901
"33",0.125381486102502
"34",0.120108526745652
"35",0.224164566866458
"36",0.306905897495403
"37",0.134902601717022
"38",0.159875141346147
"39",0.462199445282228
"40",0.125039198010602
"41",0.304715853787146
"42",0.027777655458982
"43",0.26698690203683
"44",0.258187506142805
"45",0.125179761964521
"46",0.254677729315157
"47",0.301161542095279
"48",0.0919340601678475
"49",0.248562199071998
"50",0.198466333773848
"51",0.028493831637144
"52",0.212429581135493
"53",0.216468261602552
"54",0.207357919029823
"55",0.101054954982323
"56",0.155295628373202
"57",0.161153368644267
"58",0.272533736811364
"59",0.289144457964247
"60",0.324010154899568
"61",0.183387046470399
"62",0.166482864938405
"63",0.383286989417362
"64",0.157252410138893
"65",0.203982573422731
"66",0.391476032585447
"67",0.0735899816560542
"68",0.492046193896724
"69",0.384567818123855
"70",0.0754902594081623
"71",0.119164954700722
"72",0.327353510172113
"73",0.341337161092665
"74",0.348057712787023
"75",0.0964735869388203
"76",0.121091719637001
"77",0.194561520371371
"78",0.278635808154753
"79",0.161798992870434
"80",0.330064617274186
"81",0.343078826844102
"82",0.256562912141735
"83",0.27106969468059
"84",0.135384076587195
"85",0.090211249956256
"86",0.330032237394321
"87",0.496651105957137
"88",0.327968873548459
"89",0.469515181947943
"90",0.267612082115694
"91",0.32204787705945
"92",0.378488076359314
"93",0.126096694742601
"94",0.234130080986485
"95",0.155389036975697
"96",0.3924163679413
"97",0.348534094544472
"98",0.064849917271286
"99",0.120821992816169
"100",0.354045852553319
