"","post.mean","lower.HPD.95","upper.HPD.95","post.mode","pMCMC"
"Intercept",0.0607751287427617,-0.353272260421363,0.503687327116495,0.0537550117003502,0.66912
"PreClim",0.0241311691401804,-0.428792947612237,0.488693621893617,0.0188615161871284,0.82626
"InvClim",-0.0202250708302754,-0.459149057576724,0.430798935049097,-0.0309921516074074,0.85814
"InvTime",0.0218323394052695,-0.418816793258884,0.463116162602091,0.0356936668874952,0.85341
"Spp",0.308375203857521,4.07562868144462e-08,1.06879235279616,0.140269934686622,5e-06
"units",0.0152323359905761,2.22422534247653e-05,0.0497950032068798,8.24340310455578e-05,5e-06
"s2",0.801371475436277,0.111003163922552,0.999999306168576,0.998761553211446,5e-06
"CVspp",-0.584177071806841,-23.3403464053973,24.1377032643685,-38.3869143718912,0.81127
"CVresid",-0.284789407123326,-7.58509624728752,7.38645138236201,-71.830994226053,0.81127
