"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-126.350234241905,-126.348348261197,-0.00188598070823787
"2",51,-548.612658483977,-548.637480625809,0.0248221418316916
"3",101,-67.1406197585219,-67.1133021174916,-0.0273176410302938
"4",151,-188.218501688504,-188.222195381599,0.00369369309481726
"5",201,-275.920615403143,-275.92733483506,0.00671943191741775
"6",251,-44.0676839912521,-44.002326777021,-0.0653572142310992
"7",301,-140.896622378079,-140.901520933583,0.00489855550350171
"8",351,-190.366589539894,-190.371418786175,0.00482924628084902
"9",401,-68.5498769193987,-68.5431122565063,-0.00676466289242228
"10",451,-68.6523905600205,-68.6482454395418,-0.00414512047866822
"11",501,-321.484355950612,-321.492409845749,0.00805389513720911
"12",551,-202.930996382311,-202.935975084628,0.00497870231671982
"13",601,-31.4161547311143,-31.390720029105,-0.0254347020093277
"14",651,-222.747792353379,-222.753747896944,0.00595554356482353
"15",701,-150.695357305378,-150.674864215886,-0.0204930894922768
"16",751,-265.815098173564,-265.821843445481,0.00674527191694096
"17",801,-113.619675435491,-113.619971046576,0.000295611085647352
"18",851,-97.2551034665819,-97.2350612880235,-0.0200421785584552
"19",901,-193.304835869722,-193.309654497943,0.00481862822039147
"20",951,-66.2648470951214,-66.2500741746843,-0.0147729204371672
"21",1001,-63.9730420899029,-63.9313246824554,-0.0417174074475497
"22",1051,37.8855286276902,38.0320916684029,-0.146563040712728
"23",1101,-103.909004000176,-103.88497814718,-0.0240258529960897
"24",1151,-101.365145003819,-101.365999395561,0.00085439174179669
"25",1201,-125.156577655231,-125.156458274068,-0.000119381162591026
"26",1251,-88.9595296713427,-88.9454768618275,-0.014052809515249
"27",1301,-178.707986692302,-178.713280262349,0.00529357004671738
"28",1351,-159.174731376178,-159.175415622792,0.00068424661355948
"29",1401,-112.837117336558,-112.82904389179,-0.00807344476845628
"30",1451,-67.7106333937644,-67.7070200257252,-0.0036133680392112
"31",1501,-36.9271461465092,-36.92128024539,-0.00586590111925034
"32",1551,-117.894049361592,-117.885834908033,-0.00821445355936135
"33",1601,-232.166436860636,-232.173004470216,0.00656760958071345
"34",1651,-331.272858593837,-331.280667541951,0.00780894811367716
"35",1701,-407.341973143285,-407.353066529686,0.0110933864010576
"36",1751,-109.987553536327,-109.988067109577,0.000513573249989463
"37",1801,-131.101095910203,-131.103416626552,0.00232071634923159
"38",1851,-54.0223614291116,-54.0092668098837,-0.0130946192279424
"39",1901,-218.407487036486,-218.413088035699,0.00560099921293045
"40",1951,-88.8006483782552,-88.7884608779867,-0.0121875002684533
"41",2001,-90.5142797823543,-90.5156535768119,0.00137379445763486
"42",2051,-509.33009209924,-509.349570166381,0.0194780671412218
"43",2101,-41.89694280705,-41.8833901092729,-0.0135526977771079
"44",2151,-270.537831704527,-270.544961302813,0.00712959828649673
"45",2201,35.7478465453715,35.860059001521,-0.112212456149507
"46",2251,-106.739718098126,-106.740330238846,0.000612140720193111
"47",2301,-180.891181484989,-180.896271938199,0.00509045320961832
"48",2351,-12.2959149956147,-12.2698085887911,-0.0261064068235903
"49",2401,-526.641604053892,-526.663248655159,0.0216446012674396
"50",2451,-287.671972941649,-287.679718760212,0.00774581856245504
"51",2501,-14.3879497340177,-14.3400949741006,-0.047854759917076
"52",2551,-33.0414704437887,-33.0220693836086,-0.0194010601800798
"53",2601,-112.275125529397,-112.271408962653,-0.00371656674403198
"54",2651,-19.9546676186973,-19.9258588276482,-0.0288087910490589
"55",2701,-133.572221971225,-133.57430818472,0.0020862134956019
"56",2751,-49.7760002705597,-49.595468084819,-0.180532185740759
"57",2801,-133.056201236493,-133.056885632255,0.000684395762249324
"58",2851,3.60765614559492,3.6314533252197,-0.0237971796247809
"59",2901,6.91901772038729,6.96254959924689,-0.0435318788596071
"60",2951,-8.61476555738968,-8.5753687173856,-0.0393968400040769
"61",3001,-127.119980539562,-127.119092151492,-0.000888388070762858
"62",3051,-47.8963296970556,-47.8744339765366,-0.0218957205190549
"63",3101,-144.354179392629,-144.35232770144,-0.00185169118975637
"64",3151,-388.141551609403,-388.1515725958,0.0100209863973646
"65",3201,-543.698988572202,-543.723085801323,0.0240972291210255
"66",3251,-177.624269915384,-177.626605396053,0.00233548066961475
"67",3301,-60.4482147481157,-60.4309644907651,-0.017250257350554
"68",3351,-223.327850242656,-223.333369477123,0.00551923446690239
"69",3401,-106.39496184723,-106.391707109421,-0.00325473780968366
"70",3451,-128.308589483384,-128.303873165043,-0.0047163183407406
"71",3501,-335.088602590932,-335.097119175339,0.00851658440700476
"72",3551,-120.664950632733,-120.662371611132,-0.00257902160112167
"73",3601,-153.507730873689,-153.508674239949,0.000943366259377854
"74",3651,-110.413859000435,-110.40192335848,-0.0119356419556027
"75",3701,-123.228931362705,-123.224677253417,-0.00425410928775705
"76",3751,-171.23556069936,-171.241115316603,0.00555461724303541
"77",3801,-31.0166433828217,-30.9144639352864,-0.102179447535264
"78",3851,-392.334110385978,-392.344501499932,0.0103911139540855
"79",3901,-230.48123605091,-230.487522273933,0.00628622302264148
"80",3951,-14.5006619260634,-14.4834635496695,-0.01719837639396
"81",4001,-191.060880830128,-191.063854712664,0.00297388253585495
"82",4051,-159.183108935314,-159.18555400051,0.00244506519607057
"83",4101,-51.0036979539031,-50.9821667347326,-0.0215312191704555
"84",4151,-196.666265171312,-196.672218347419,0.00595317610674329
"85",4201,-164.324567416063,-164.328762322147,0.00419490608388173
"86",4251,-75.2471059209945,-75.2274855381097,-0.0196203828847956
"87",4301,-90.4951574155073,-90.4865574758272,-0.00859993968008155
"88",4351,-30.9347925964116,-30.9328318009691,-0.00196079544249983
"89",4401,-116.918553923509,-116.913381112049,-0.00517281145999959
"90",4451,-26.3460225654142,-26.3326775651193,-0.0133450002949118
"91",4501,-286.113175937193,-286.120438646548,0.00726270935484763
"92",4551,-72.8047702941465,-72.7965349470024,-0.00823534714413654
"93",4601,-38.7742596176083,-38.7679747075676,-0.00628491004067655
"94",4651,-150.94263892622,-150.938502257157,-0.00413666906297294
"95",4701,-244.496769174579,-244.503198792038,0.00642961745904813
"96",4751,-485.006649876574,-485.023492863278,0.0168429867036366
"97",4801,-10.6979358691113,-10.4757188816031,-0.22221698750819
"98",4851,-196.821361003385,-196.826041570828,0.00468056744293222
"99",4901,-317.788341694496,-317.795846327846,0.0075046333504929
"100",4951,-80.7095075802544,-80.7012356467523,-0.00827193350203004
