"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept).Cage.26",1,1,0.0648541802993877,1,0.0307581712017888,0.00217038824724344
"(Intercept).Cage.27",1,1,0.611536037627251,1,0.0675453805653806,0.0021723010246508
"(Intercept).Cage.28",1,1,0.642516703803281,0,-0.0185335233230952,0.00206968095273199
"(Intercept).Cage.29",1,1,0.942027661278064,1,0.0532994767805524,0.00193765310570323
"(Intercept).Cage.3",1,501,0.12202237502695,1,-0.053562316851932,0.00202530422841536
"(Intercept).Cage.30",1,1,0.209064215822812,1,-0.0451576301961967,0.00207247714910487
"(Intercept).Cage.31",1,1,0.0615391469304533,1,0.0347612913920887,0.00215945298920798
"(Intercept).Cage.32",1,1,0.54498392329521,0,0.00130550910838655,0.00226584360442676
"(Intercept).Cage.33",1,1,0.565093037104718,1,0.0478256913767095,0.00196633776584347
"(Intercept).Cage.34",1,1,0.855800933105122,1,-0.0239541391531632,0.00187634675416445
"(Intercept).Cage.35",1,1,0.679423726707646,1,0.0504196054864958,0.0020557179164507
"(Intercept).Cage.36",1,1,0.533948730171499,1,0.0248131078141589,0.00216894403371758
"(Intercept).Cage.37",1,1,0.50928467428895,0,-0.017873081232373,0.00192180891195964
"(Intercept).Cage.38",1,1001,0.580176023359348,1,-0.125404504780141,0.00244565838639048
"(Intercept).Cage.4",1,1,0.668777027871612,0,0.0182907149770234,0.00202838845508459
"(Intercept).Cage.40",1,1,0.295666056369356,0,0.0104886436044457,0.002478498139315
"(Intercept).Cage.42",1,501,0.318776649897877,1,0.0488259997162925,0.00223513516036641
"(Intercept).Cage.43",1,1,0.151832681373151,0,-0.00547432535934691,0.0020764305802352
"(Intercept).Cage.44",1,1,0.593736728088842,1,-0.0358075355160236,0.00210060711014297
"(Intercept).Cage.45",1,1,0.758043583978922,1,-0.0474245926607007,0.00201473370511178
"(Intercept).Cage.46",1,1,0.452065310049328,1,-0.0416720923885168,0.00210263989194744
"(Intercept).Cage.47",1,1,0.73518586978369,0,0.0106675414009571,0.00231656408748877
"(Intercept).Cage.48",1,1,0.965261573233319,0,-0.0167048619277899,0.00226637615332126
"(Intercept).Cage.49",1,1,0.431687078977544,0,5.77768664975909e-05,0.00198276135041094
"(Intercept).Cage.50",1,1,0.669857664926503,1,0.0550586519971242,0.00214581889034677
"(Intercept).Cage.51",1,1,0.913947755338991,0,-0.0173151769385628,0.00218649779682496
"(Intercept).Cage.52",1,1,0.261204430305716,1,0.0467904911238745,0.00232451821496177
"(Intercept).Cage.57",1,1,0.780325061329564,0,0.000130007997218091,0.00204675103244883
"(Intercept).Cage.58",1,501,0.0510695686392384,0,0.00595636793889552,0.00215118953622841
"(Intercept).Cage.59",1,1,0.748860959669042,0,0.0179004895174931,0.00195258605880773
"(Intercept).Cage.6",1,1,0.770483815793026,1,-0.0452108581967867,0.0021243750397711
"(Intercept).Cage.60",1,1,0.119474529424469,1,0.0235027955677394,0.00199328231069836
"(Intercept).Cage.61",1,501,0.0771862906709199,0,0.0163313757805635,0.00229342504304427
"(Intercept).Cage.62",1,1,0.22731010557582,1,-0.0333987546676745,0.00179488880191365
"(Intercept).Cage.63",1,1001,0.774520050671772,0,0.00511490818225257,0.00220303139666122
"(Intercept).Cage.64",1,1,0.678870726717516,1,-0.0679235911220754,0.00242527856773455
"(Intercept).Cage.65",1,1,0.650944386435965,0,0.0127422469767965,0.00220491941461379
"(Intercept).Cage.66",1,1,0.669015858728921,1,-0.0280994857092918,0.00218844471279842
"(Intercept).Cage.67",1,1,0.993426100857393,1,0.0408330804993817,0.00211896231046327
"(Intercept).Cage.68",1,1,0.271839454546754,1,0.0524416657785964,0.00218949514481633
"(Intercept).Cage.69",1,1,0.117463631355226,1,-0.0596783674433112,0.00196178011541363
