"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.AbSpec","Pvalue.AbSpec","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.AbSpec","Ratio.AbSpec","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.555871385852207,1,0.574736062284887,1,0.80551686659172,0,0.541557262250434,0,0.523341140437204,1,0.00832583216918029
"2",51,1,0.941746099489663,1,0.678964161590844,1,0.812205958905663,0,0.343505178164571,0,0.874177397876518,1,0.0082569347419527
"3",101,1,0.796645418044831,1,0.810161341493794,1,0.834749465260327,0,0.28147771133672,0,0.900912993403961,1,0.00831137999635733
"4",151,1,0.800060581041781,1,0.717663993256874,1,0.70585299178044,0,1.01237984297457,0,0.875469522337122,1,0.00834164798896605
"5",201,1,0.946538478050755,1,0.100108290619003,1,0.712241147968131,0,0.327518781719076,0,0.456118013897907,1,0.00839290890811274
"6",251,1,0.524270554856095,1,0.784425091216825,1,0.735975657986473,0,0.293936136841124,0,0.623544754426895,1,0.00829577413968652
"7",301,1,0.774304148714917,1,0.349544000739204,1,0.803832237240569,0,1.15319526379009,0,0.768121206114129,1,0.00826813426530087
"8",351,1,0.338364516619898,1,0.840976077594914,1,0.804134989073525,0,0.43873748429329,0,0.719503475196053,1,0.00831087114921211
"9",401,1,0.981992192088049,1,0.712794078037922,1,0.766269796656217,0,0.679740201958119,0,0.662666136852221,1,0.00829314026639505
"10",451,1,0.761865096050183,1,0.809802568158066,1,0.734431865833751,0,0.337339148150381,0,0.644375903184477,1,0.00833479925548868
"11",501,1,0.787247846832166,1,0.309557731175451,1,0.824761636220291,0,0.325461945030937,0,0.485585974219792,1,0.00827058567457821
"12",551,1,0.698206318055813,1,0.300555279569946,1,0.777794622504521,0,0.886638090029338,0,0.738252943604004,1,0.00831936582252931
"13",601,1,0.350115043507967,1,0.739567805560973,1,0.788591741267947,0,0.506573900209037,0,0.574689686801404,1,0.0083549156956811
