"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"24",1151,0.130108928511618,0.222512909633224,-0.0461262885382894,0.0666866994561133,-0.057366049833945,0.0495632517340709,-0.0366287111392012,0.0645682321555796,1.44901201310464e-09,0.0170903703837164,0.00426320248070322,0.00865899718003695
"25",1201,0.0686885921168141,0.215586636972148,-0.057544525276171,0.113422120037285,-0.0763353428837945,0.0935567504966457,-0.0960223057918483,0.0745062793339457,9.92364920385135e-10,0.0372175487401967,0.0216134189981226,0.0433454407273337
"26",1251,0.0149963659860077,0.124747440757346,-0.0987239996466087,0.0279921462424682,-0.0414925630902871,0.086174565993133,-0.0677343786956044,0.0615597095093108,1.25553761869747e-11,0.0195077217377757,0.0140207178896435,0.0283412586638478
"27",1301,0.106922838109313,0.287043572154289,-0.138647304724145,0.076679410340148,-0.125622942432528,0.0932051229574427,-0.114574094637646,0.0976152080402244,2.23197810812047e-12,0.0619989281829025,0.024292696899307,0.0492926642653376
"28",1351,0.0763070636021439,0.284420422874973,-0.113545370117208,0.139532153436448,-0.124151263473323,0.123971285804146,-0.144683918345663,0.0951148811582243,3.55479132888063e-08,0.0897308512112306,0.0222238094314801,0.0454124613195885
"29",1401,0.217825594023452,0.285673957027029,-0.0264069506665692,0.0546476012968924,-0.0433058256166987,0.0341707430343376,-0.0398173328826488,0.0381782391123124,2.39050964479776e-10,0.00697062578284196,0.00483761610632312,0.0096846003877921
"30",1451,-0.0967639943264658,0.125402610487072,-0.19647342211465,0.0591117230360396,-0.100597609372926,0.164597984097782,-0.122175617863832,0.133403558007558,1.61297650842282e-10,0.0884753151642011,0.0352186315843875,0.0713708110157544
"31",1501,0.149824173899106,0.27053194140899,-0.0724273208470549,0.0729650425055297,-0.0584105101443129,0.0834841537143802,-0.0771447320876177,0.0578952645009849,9.34863986967683e-09,0.0298141842951782,0.00673206852191999,0.0136361072194225
"32",1551,-0.00335958426876459,0.21516267092602,-0.160037607492995,0.0893934701452963,-0.101463572485955,0.146996572220814,-0.121936045994516,0.130097187604406,5.83468046264137e-08,0.0888767824063734,0.0221149605673996,0.0440266829400894
"33",1601,0.0965189093694789,0.182972138005425,-0.0556775426521199,0.0498520422261208,-0.034469049773179,0.0689953626279021,-0.0550650840450544,0.0477095070818905,1.12183178923808e-12,0.0142405123583397,0.00392002001656629,0.00792116782008449
"34",1651,0.0324155079215416,0.145537614705972,-0.09981334747863,0.028620632707316,-0.02025595025043,0.109148410439957,-0.0905212440929972,0.0403088736065911,7.89580401132879e-10,0.0213440287246786,0.0110084773940788,0.0223262388150707
"35",1701,0.0420600165607539,0.105485532083549,-0.0400601804431062,0.0358549242810113,-0.0367764715192607,0.0372990599134937,-0.0458160188354668,0.029301227274118,9.4175534624044e-12,0.0076026361925476,0.00227579043114926,0.00452692792081135
"36",1751,-0.00579454644321231,0.163460715077235,-0.0986800628597848,0.102108626248082,-0.0837367334679584,0.120777350450226,-0.133461491146591,0.0532963495788863,5.89909555989955e-11,0.0547600572731941,0.0138895844960441,0.0278572961835752
"37",1801,0.0332528667531733,0.154843209355022,-0.0977118573209736,0.0514457739627687,-0.0336609844853228,0.117098526461632,-0.0728525151644135,0.0713071711888915,1.17998783040676e-09,0.0316388663611457,0.00755237602620318,0.0151654760173597
"38",1851,-0.0198409492732026,0.183347142905404,-0.139177157441736,0.107914182968671,-0.117743405062356,0.123473602550803,-0.116947748610983,0.123421912554477,6.95966758626613e-10,0.0715272226529686,0.0325689546400041,0.0657907288332253
"39",1901,0.0691029665904352,0.18492278791382,-0.0818116299851681,0.0509044041100424,-0.0435845180109027,0.091931516159093,-0.0885038973210612,0.0403693972621113,1.95152364667017e-10,0.02590907564786,0.0046356897215565,0.00944314879008836
"40",1951,0.0553351995913545,0.140654534086934,-0.0437716322358028,0.0571074638646678,-0.0515277658123523,0.0451729366832296,-0.0325958769535646,0.064171912979873,7.34089669414147e-10,0.0115115687431553,0.00754294567719686,0.0151210684429941
"41",2001,0.0650020351167768,0.19067538708623,-0.0866360810177866,0.0570294309327437,-0.0639428245776799,0.0878011382383193,-0.0821380599772965,0.0573648735589813,9.5213758410535e-08,0.0298636807804062,0.00161985667878649,0.0033217956076148
"42",2051,0.313380439096363,0.330972648080206,-0.0109999750711722,0.0105647677992238,-0.00648859908130817,0.0150055629201233,-0.00977570065879263,0.0117160918598529,1.18255335021035e-11,0.000586484822799201,0.000245847915418622,0.000495456760893709
"43",2101,0.148463513516617,0.300555789202917,-0.0825650869810488,0.0957875470194267,-0.107959746368579,0.0720076780999079,-0.151511315896641,0.0292301130248234,2.28061426419612e-09,0.0358619552781153,0.0228933813851622,0.0461733129137435
"44",2151,0.0204511518095387,0.09499755764773,-0.0486646513454616,0.0421293007093482,-0.031682877233834,0.0557086211047135,-0.0467378921748605,0.0385848341829842,6.66846685409201e-11,0.00948964852432681,0.00543808059545492,0.0109091387980698
"45",2201,0.0251746367721353,0.123395422466274,-0.0687253376672743,0.0472560744237853,-0.0415596188613563,0.0776118877256522,-0.0481582482316298,0.0670598201249959,2.37498076791425e-11,0.0165364835263226,0.0100124920598208,0.0201025683604235
"46",2251,0.156094674239284,0.238218400903861,-0.0482456129102502,0.04432531495695,-0.0427305777993752,0.0533291395113338,-0.0604944827691725,0.0318319522193633,2.17522504128188e-09,0.0129873955358754,0.00264377014120872,0.00526384673488061
"47",2301,0.0221521242538074,0.229847113179858,-0.165521010036173,0.0843484477663878,-0.0695322622777894,0.167502432537731,-0.166430105498875,0.0773736775590805,2.16512161370274e-10,0.0682601555608402,0.0432078305922728,0.0865921979121585
"48",2351,-0.185817221892648,0.1745492262271,-0.20319377121632,0.216983388585504,-0.195441518473672,0.226091664034925,-0.178413408313645,0.259824786175159,1.97546166785119e-08,0.268509964921145,0.0181816551047465,0.0364065994143744
"49",2401,0.0365972710187634,0.151744660164695,-0.0521512675331905,0.0812431074264168,-0.0714728193706833,0.0568934887096475,-0.0548814230860444,0.0715981658431701,3.00516553883435e-09,0.0254965424827104,0.00399247296953434,0.00824322936227633
"50",2451,-0.0995555721601704,0.144102169462712,-0.148070681112586,0.134516267717117,-0.135074589823489,0.15042606354109,-0.145318129412772,0.162569563054831,3.38134209211713e-08,0.123915447592821,0.015373599923393,0.0305435334105619
"51",2501,0.00765295008022804,0.30553334729484,-0.158319955276966,0.160655159939779,-0.162627066281857,0.168093387823319,-0.22455878223991,0.0984470266048447,8.893918592693e-08,0.144405412737965,0.0182317129766425,0.0366856878515478
"52",2551,0.0137084388843505,0.136893693808815,-0.095418047872954,0.0473532709584106,-0.0585875858087093,0.0914112753234804,-0.091481295587073,0.0604723751312122,6.54494922441374e-07,0.0284664422120353,0.00217588302946516,0.00440816893699471
"53",2601,-0.092249496767181,0.0914253505943634,-0.117523265173077,0.104714923283609,-0.157001366045733,0.0676693568384508,-0.116416668250167,0.104056564785424,2.02147035263911e-09,0.0602609686996383,0.0316249644210261,0.063669118386041
"54",2651,0.0687303512677317,0.14490890876732,-0.0629342105094111,0.025953903554182,-0.011880871214089,0.0762979177670786,-0.062163788487851,0.0244565496832365,2.01431544521073e-09,0.00933756374220308,0.00627485065686751,0.0125783692172221
"55",2701,0.127293439683854,0.220531487861081,-0.0663440157877631,0.0423833185632247,-0.034013690717984,0.0711506247171201,-0.0576733703783248,0.0485600089614309,2.2576213086468e-09,0.0188824824557238,0.00191918918076022,0.00388478327716558
"56",2751,0.032863130356418,0.141287859012664,-0.0607672612713941,0.0663539982051589,-0.0630298496980686,0.062726064294111,-0.0828109531576047,0.0363838803341423,1.14244929633644e-08,0.0218102962508794,0.00637543969716248,0.0127779583870509
"57",2801,0.0469782858708641,0.159527058247477,-0.075002157362178,0.0491636040533194,-0.0509664954734035,0.0818213278544135,-0.0780903448176105,0.0511842944542877,5.79159951344566e-09,0.0239541999852431,0.00195303287943236,0.00394911184537176
"58",2851,0.00253777699595048,0.176300674516824,-0.113811873408849,0.0977389220388432,-0.0827217023761477,0.118673011245846,-0.108829873813193,0.080168795917416,3.5812272203099e-09,0.0638359008081168,0.0134037308469378,0.027304032281984
"59",2901,0.159121569318813,0.363415607134812,-0.14675404978334,0.103804234255222,-0.114918163162656,0.128253658360336,-0.181779276201269,0.078696169257455,2.45068647574709e-10,0.0761659819781484,0.0389718025729902,0.0782522137979843
"60",2951,0.000666187537717633,0.164304157678998,-0.147144880284031,0.0462564000627026,-0.0683506326458883,0.117951986052503,-0.073435223164779,0.10904245947313,6.98049861683584e-09,0.0409262679092311,0.0278907100195715,0.0559045209872939
"61",3001,-0.0748466406366788,0.0876235458126757,-0.110327794089244,0.0785026210505748,-0.0947297511156648,0.103757124583353,-0.124820713681402,0.0582873694074806,4.25224880501121e-11,0.0528965553719409,0.0107182859620755,0.0219181562524053
"62",3051,-0.143070017045829,0.0366889887591242,-0.140772591694258,0.0713557171693537,-0.118844086653553,0.0942388553739875,-0.102540276561626,0.111943463693024,7.17563441866575e-10,0.0566996322332633,0.0326653324004898,0.065900506869878
"63",3101,0.0992962392047048,0.235103352046281,-0.124526956788031,0.0427853688015603,-0.0787556482755463,0.0790331450407393,-0.075141186491237,0.0876190023318486,1.63825424980403e-09,0.0360715114538925,0.0154220474886076,0.0308957366960899
"64",3151,-0.0140151318482822,0.114821076237604,-0.113948179903673,0.0444423884327989,-0.0349676372134127,0.112903916437062,-0.0896902404911089,0.0593179571442306,1.76012361892769e-11,0.0323080194442855,0.00959090490560257,0.0195355804666254
"65",3201,-0.0844962918636156,0.169787909719162,-0.202946228160727,0.0902325613424182,-0.126057640416548,0.181799865856192,-0.164734104764648,0.119624563723846,9.51563496875885e-09,0.117360544459914,0.0272349173482018,0.0552926888856507
"66",3251,0.182640778585665,0.225558548481786,-0.0217645205848385,0.0318198983586626,-0.0345189039344405,0.0175045472133206,-0.0364268288831227,0.0158618504174228,8.83502089185552e-13,0.00372062894399793,0.00123753530959221,0.0024859814680597
"67",3301,-0.0204046410217416,0.101040365960216,-0.0828235100780148,0.0568187230746844,-0.0532422504329588,0.0873608254478313,-0.0708114253357053,0.0716404762642924,3.20391616582911e-11,0.0216177491254456,0.0162351006958908,0.0328530573044976
"68",3351,0.105698060520808,0.230145074860047,-0.0630100137495901,0.0795007843116764,-0.0664426045550499,0.0832157574186567,-0.0839304299151991,0.0561775854948792,5.04176510653694e-11,0.0283842394435938,0.00927058077859322,0.018774634074101
"69",3401,-0.0218866929208161,0.134878119890345,-0.100356768700294,0.0893025916302577,-0.0871748611098155,0.0933001248704386,-0.069622163369786,0.116733762522927,1.85866716343589e-11,0.0467239356932475,0.0129023413470512,0.0265226245157692
"70",3451,0.146738544513937,0.258737954660319,-0.0796096836420475,0.0471846718573943,-0.0496563641086141,0.0774484737485182,-0.0788213058840483,0.0487729994347319,3.03619750043211e-11,0.0179641321919816,0.0139838322230234,0.0282129718924822
"71",3501,0.0235922770225443,0.144757576767006,-0.108461258234456,0.0399812911782647,-0.0494399860012891,0.0943040930724237,-0.0689538749866188,0.0761666109101498,1.59757207991941e-10,0.0291541200169895,0.0123815391365026,0.024812807391908
"72",3551,0.121214141312521,0.225159304551198,-0.0398383458814351,0.0831435699365102,-0.0815183572922251,0.04268956562737,-0.0457138796773506,0.0755711097881431,1.65200372289535e-10,0.0176874135507471,0.0107139201448228,0.0215076386038848
"73",3601,0.124636671069311,0.205077501013875,-0.0451390603702748,0.0478218668140471,-0.0386289519492493,0.0548705243854783,-0.043739047148847,0.0497027920800974,9.04362133545585e-11,0.0101060631752039,0.00689836633691773,0.0138476189942188
"74",3651,0.0725586061307695,0.153217081387993,-0.0441025139880367,0.0527427285269368,-0.0529775897157378,0.0448787817473999,-0.0551523144968087,0.0387003415598883,4.18455790550621e-10,0.0121566243262276,0.00417604897535869,0.00854538734218918
"75",3701,0.11349184032224,0.269467600061034,-0.0930275700666243,0.0908393357240129,-0.0650157018972095,0.11877614405239,-0.11216415817762,0.0700707126015914,6.41625150633246e-10,0.041370344938173,0.0243356429254908,0.0493508725365501
"76",3751,-0.165144035127014,0.124921244161669,-0.141937389773375,0.178917152887152,-0.144414592097746,0.186132850620197,-0.13678064852138,0.171773451878835,2.20667346100513e-08,0.14725522425071,0.0206109746587581,0.0418489936787336
"77",3801,0.106875794343068,0.2526173449005,-0.105962124791404,0.0708436782006174,-0.139240966426769,0.0280824929686787,-0.0946699879723383,0.0802810791719821,2.13963145214512e-11,0.0351987652123206,0.0199070543273207,0.0398602423093345
"78",3851,0.10765581393207,0.229879860424262,-0.0752862167864805,0.0743932784280332,-0.0418985056312522,0.102397473892779,-0.0832361644133925,0.0597747553999852,4.00291962022747e-11,0.0289618131371602,0.00838941302383196,0.0167455045625159
"79",3901,0.118633478617994,0.236406803003774,-0.0446215574047528,0.0980791580113873,-0.0464947230721009,0.0963782571925549,-0.0982840874439717,0.0423140716302441,1.29330972305415e-09,0.0258272385290533,0.0127494784147844,0.0256105505418947
"80",3951,0.0952669065582086,0.249654080194887,-0.118362887311378,0.0611468377755955,-0.0857674575454439,0.0849328213225817,-0.0696819185177446,0.104800135661208,6.8160284848164e-11,0.0461742308080523,0.0118969984134512,0.023856303061543
"81",4001,-0.147226976565435,0.0800433367985534,-0.141483760788105,0.105871623352868,-0.0893682251335122,0.16772430788842,-0.139927170530427,0.0979039933154127,3.29339466870946e-09,0.0927684150318544,0.0128000036142439,0.0254299874887759
"82",4051,0.114395742879424,0.213455404038541,-0.0521010008524172,0.0663411960558733,-0.0589346326887608,0.054996047023451,-0.0771102199751112,0.0421294815096189,2.43119747861263e-09,0.0186887552619852,0.00770185890646404,0.0157265906922369
"83",4101,0.0425015976479699,0.10303418233525,-0.0340243348618969,0.0376013358472846,-0.0259102872005315,0.0467097388936963,-0.0408546524704434,0.0318965153383033,5.41992679908449e-11,0.00804295656888129,0.00151191033350019,0.00309057067861588
"84",4151,0.131558829263668,0.237631285621319,-0.101844354561763,0.022449327429058,-0.0328628652641783,0.0901023257902125,-0.0783077443193179,0.0448674952640431,7.09882363243441e-12,0.0165430692771207,0.0122446761599564,0.0244576753995671
"85",4201,-0.104339351870294,-0.00607434290395759,-0.0671199220450944,0.046794773064903,-0.0416764030451304,0.0655968300270615,-0.067110154312104,0.0390792752587004,2.11616308634222e-09,0.0174799846364823,0.00237860834583656,0.004817854085128
"86",4251,-0.029865415461245,0.131495903260657,-0.0958046400919557,0.0964024609857006,-0.092978319429676,0.0920881771016866,-0.0734866906022944,0.108438781662699,7.74249391575253e-11,0.0409566173366337,0.0269258707147567,0.0540013141126323
"87",4301,-0.0605583429060061,0.122052008082392,-0.0891455258388305,0.12200467816001,-0.0561318084219238,0.15485802503099,-0.111578406766057,0.0988631350628566,1.31164253628095e-08,0.0655158440047868,0.0126848722851289,0.0256784703733303
"88",4351,0.0886919784097699,0.181600434167194,-0.0780033112678211,0.0296713337156689,-0.0382004423918261,0.0681954060491989,-0.0431822911341442,0.0676553577068262,9.69843039590924e-10,0.0138738371333215,0.00910241186250804,0.0183258851774623
"89",4401,0.120445012944401,0.235120374869439,-0.078108660003636,0.0609490983733849,-0.0694876117486274,0.0663729042389605,-0.0799419730756199,0.0523926805326482,1.20029589380707e-10,0.0265706655807413,0.00743541344124607,0.0149271825129337
"90",4451,0.0209934340236941,0.11628512484458,-0.0384562673280016,0.0746335302537773,-0.0687365281337406,0.0492311878915643,-0.0545608371276103,0.0553167092512012,9.14963065779944e-09,0.0179221648578789,0.00387222462905308,0.00773459573664524
"91",4501,-0.0714167215282941,0.104507656618807,-0.109808542823885,0.102489722121391,-0.0743969917239156,0.128556713389116,-0.0898102126266167,0.103318554327416,5.19821236680062e-09,0.0545206138383686,0.014999179304276,0.0307585178747532
"92",4551,0.0904832158412319,0.255989849238176,-0.10666191341079,0.0851617308799177,-0.0541895088972524,0.14156178473786,-0.094846897671232,0.0932870604010532,6.46488412330538e-09,0.0449498386593426,0.027429582655501,0.0553072453748323
"93",4601,0.0309829525067471,0.14413928014983,-0.0816585888969712,0.0542209905106574,-0.0453268848650623,0.087315680240863,-0.0569275179950637,0.0784540312088211,1.59475223022956e-11,0.0229967090118768,0.00925327180149341,0.018559109537823
"94",4651,-0.0992613847774919,0.105967117182445,-0.127657787248609,0.12520857094205,-0.115845109306974,0.134572373412084,-0.131734432965459,0.112410296722373,3.8867931677278e-09,0.0976372853997076,0.0271061994829849,0.0539887912363794
"95",4701,0.0922330279718153,0.233500032816664,-0.0544541215203935,0.108449640276376,-0.0592022786731832,0.104221386267454,-0.124027024954557,0.038280654574919,1.58075491082636e-09,0.0340931211856356,0.0181099522063267,0.0363677590771553
"96",4751,0.16255047780578,0.268007629289059,-0.0573097404667351,0.0660799015749944,-0.0759908447944326,0.0469760479754768,-0.0689934528709273,0.0567643255417352,6.67610330688541e-11,0.0207509853557102,0.00870800739238521,0.0177104602599614
"97",4801,0.0902807618258521,0.1995940390334,-0.0714755004446488,0.0570487160366611,-0.0231530989549356,0.103365109447623,-0.071112747042207,0.054167177524505,2.00315428174371e-09,0.0178128194000709,0.0133259501032475,0.026750024483397
"98",4851,0.0108756589033874,0.140752963416162,-0.0839067420929496,0.0760675293640816,-0.0506904282656251,0.0992218357350794,-0.101242558142985,0.0498717733717058,1.27384156849875e-09,0.0312151988136838,0.0149689254236472,0.0299399034673285
"99",4901,-0.0605642632490344,0.194833655912589,-0.121479768953577,0.175021569782984,-0.160506210420863,0.142667387292022,-0.132182097398982,0.158882821240695,4.2882303724416e-10,0.133710692140135,0.0331091752176668,0.068268571947086
"100",4951,0.21191044706211,0.35858641671075,-0.141883377800696,0.0376690053672064,-0.0674832631630125,0.106446146426606,-0.0878108271572273,0.0901333387155319,9.82781983351136e-11,0.0439967645413656,0.0168781772444951,0.0341626844698266
