"","stest","start","pvalue","htest","mean","halfwidth"
"nTreatment.Cage.67",1,1,0.153151249262517,1,-0.00295326504885947,0.000242915770384372
"nTreatment.Cage.68",1,1,0.0642397380854813,0,-0.00100644101776737,0.000202749867528506
"nTreatment.Cage.69",1,1,0.56609606330036,1,0.00339179939196113,0.00022285552589232
"nTreatment.Cage.7",1,1,0.223359901241293,0,0.000678581623604189,0.000200331104927492
"nTreatment.Cage.70",1,1,0.899949981802716,0,0.00151022648819938,0.000211504428122141
"nTreatment.Cage.71",1,1,0.63739546152171,1,-0.00359515704098674,0.000236312484207148
"nTreatment.Cage.72",1,1,0.553360909687372,0,0.00037572887486302,0.000205436192395163
"nTreatment.Cage.73",1,1,0.758305286206419,0,0.000489175765640871,0.000206095533425085
"nTreatment.Cage.74",1,1,0.672111605408555,1,-0.00265874050246048,0.000236863667201299
"nTreatment.Cage.75",1,1,0.269433173191012,0,0.00147593320871205,0.000194076446026571
"nTreatment.Cage.76",1,1,0.739092202278608,0,0.000167107711054843,0.000209965490521678
"nTreatment.Cage.77",1,1,0.789492366292235,0,-2.32154466002549e-06,0.000192864493342372
"nTreatment.Cage.8",1,1,0.533255493350911,1,0.00218177513885197,0.000201680392063851
"nTreatment.Cage.9",1,1,0.530716376565371,0,0.000454804278572286,0.000212302317926451
