"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.244495304941665,-0.0277191113855224,-0.109123552261735,0.123650046554758,-0.0933420274709533,0.141211055248277,-0.161557882121997,0.0917302028328777,3.13006892987076e-09,0.0820537577356759,0.0162252021914984,0.0319918911124739
"2",51,-0.0174201726476895,0.0584709038666915,-0.0474258649334161,0.0340522281621816,-0.0380028151412262,0.0428809453151189,-0.0508882873255061,0.0319714139768621,1.42749968169196e-10,0.0108068096650487,0.000804654114427901,0.00162721339064724
"3",101,-0.151196330058156,-0.0393209735339042,-0.0635407805675641,0.0492308690299978,-0.0357517551674391,0.0778899405777338,-0.0708296304728719,0.0523051607888192,5.34932515926647e-12,0.0213981440779495,0.00189683618491248,0.00382626471714177
"4",151,-0.182954174088081,-0.0588137538870797,-0.080846447366639,0.0491188576925197,-0.0499257657211274,0.0818820575077552,-0.0851075988102821,0.0551674586695299,9.90785705478235e-10,0.0304697889797769,0.00188358261180087,0.00378400432761441
"5",201,-0.129109956520551,-0.0399045749509241,-0.0619036539283115,0.0423516838782234,-0.0583618331147591,0.0496635164308827,-0.0407278003258398,0.0687668410464539,6.4697581674866e-09,0.0165875259739172,0.00249578309392178,0.00494759489031047
"6",251,-0.263887082910514,-0.128255174382502,-0.0888361270772293,0.0571760727907531,-0.0626733597273414,0.084637957119412,-0.0953945875735371,0.0675439345650375,1.10410996950685e-07,0.0372206405615622,0.00424166548555334,0.00837490661777231
"7",301,-0.175366322509944,-0.0174114601832116,-0.0940363756963052,0.0679389485449065,-0.0583628104357103,0.105752587725874,-0.118967560527381,0.0605028362915618,2.31598603856165e-08,0.0436585388007672,0.00547157658848851,0.0109496624762244
"8",351,-0.224071312186425,-0.108837364299688,-0.0956618369582429,0.0297973934721085,-0.0510208390915068,0.0816887646697069,-0.0854889904439915,0.0601085395028349,1.62637477594853e-09,0.0231491290268662,0.00961213115118998,0.0192011492106403
"9",401,-0.0367100586590823,-0.0114960951759713,-0.0121846164838644,0.0151156919891946,-0.0187576633325079,0.0116437102988129,-0.0139475421819952,0.0147633635242528,4.68661057636963e-11,0.00129979449206151,0.000159520315855614,0.000322902460727812
"10",451,-0.183519144835373,-0.100844018284988,-0.0497948910051491,0.0420720083347987,-0.0357002821256174,0.0617312716349261,-0.0651119785034098,0.0368688652088167,3.55647064821786e-10,0.012944380753259,0.00405718024822458,0.00808353296661408
