"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.0482978227625013,3.13006892987076e-09,0.0820537577356759,1158.43010381401
"2",51,0.0230482007515681,1.42749968169196e-10,0.0108068096650487,238.052563385634
"3",101,0.0123174836607273,5.34932515926647e-12,0.0213981440779495,338.672289373056
"4",151,0.0294621796068098,9.90785705478235e-10,0.0304697889797769,108.032880104844
"5",201,0.0134782692470269,6.4697581674866e-09,0.0165875259739172,306.503955193378
"6",251,0.0283139407420174,1.10410996950685e-07,0.0372206405615622,772.785906251834
"7",301,0.033105246828789,2.31598603856165e-08,0.0436585388007672,768.9730992299
"8",351,0.00805315766815288,1.62637477594853e-09,0.0231491290268662,1800
"9",401,0.00149500293184179,4.68661057636963e-11,0.00129979449206151,305.147713844718
"10",451,0.0046207414762251,3.55647064821786e-10,0.012944380753259,1428.63620652136
"11",501,0.0214408085428113,5.06811013566235e-08,0.0318950539795643,727.840968624018
"12",551,0.024037541057798,2.24520463987691e-09,0.0770666532190336,1211.38796925674
"13",601,0.0135678374015307,1.55392778444864e-09,0.0473706761893642,1532.97774507396
"14",651,0.00718658043026447,1.27724127576116e-11,0.0134351262258143,1234.70618418002
"15",701,0.00629910471250033,6.68447701900366e-12,0.0148262389067902,1329.45447647538
"16",751,0.0519273584279651,1.72020301481842e-09,0.134673143755158,1117.48326234845
"17",801,0.0152302119578152,1.74510806584172e-09,0.0494602807952813,1402.03498187911
"18",851,0.0110021422970251,3.38545226597155e-08,0.0165001240509221,229.173145469581
"19",901,0.000419920709249907,2.17642383690648e-12,0.000559697681464783,763.852465507233
"20",951,0.0361432809994978,1.48444371437165e-08,0.0707370067299124,368.387545202951
"21",1001,0.00514316694345474,3.31467336682374e-13,0.0154748772369513,1800
"22",1051,0.0134603631219777,7.24862489006e-10,0.0123192100894011,163.16807570051
"23",1101,0.00404744876872573,2.75726882227762e-12,0.012779255022668,1178.04552508231
"24",1151,0.020100750972982,3.05890708636757e-09,0.0303782708507637,1020.64182470763
"25",1201,0.0207818185673856,3.52964770859292e-09,0.0294931334794338,815.372316839277
"26",1251,0.0342723953072222,6.10523412459339e-11,0.0552339131272624,1141.46278769105
"27",1301,0.0502395546882092,1.01614499352814e-11,0.0907795046707983,1138.19716707249
"28",1351,0.0647034247511161,9.00702895296882e-08,0.0781320277432678,173.706979592718
"29",1401,0.030696348946348,4.29663713983382e-06,0.117902361824413,769.552448157716
"30",1451,0.00673136984126911,1.46774328688113e-10,0.0173074299681082,1485.45874647497
"31",1501,0.00815484195590504,4.61236420918121e-12,0.024355785077569,1431.80296708533
"32",1551,0.018485546420782,1.40889566427499e-11,0.0406011515594484,398.27302110369
"33",1601,0.0156862177215713,1.15132830372173e-08,0.0407447209151807,1800
"34",1651,0.0209213034973166,1.77587727430308e-07,0.0369570731959358,244.878811439161
"35",1701,0.00925829432239331,4.78827979181222e-10,0.0149410197180249,318.975134003641
"36",1751,0.0118148295831271,2.06913375984764e-09,0.0365254273529251,1800
"37",1801,0.0263506709727867,4.86085666672339e-08,0.0319331050703562,164.087563775865
"38",1851,0.0566686560224206,2.77764640339627e-07,0.0873523266095769,617.694770867844
"39",1901,0.0265029298149305,2.62758861165797e-07,0.0401371380931886,150.311659987419
"40",1951,0.00367600912546173,5.15780584901791e-12,0.00916004657016093,1320.36551303384
"41",2001,0.0179523351835891,8.3965889757327e-10,0.0301798875230563,910.972718651185
