"","Iteration","Intercept","scPreClim","scInvClim","InvTime"
"1",1,0.100475940650422,-0.0581611095604658,-0.0757499767081858,0.0382760468092151
"2",51,-0.0258668841385429,0.0129787638354155,0.020271688850344,0.0460326609385464
"3",101,0.000573319445394961,0.050543357519822,-0.00489889392891124,0.10882298018306
"4",151,0.0484103650377317,-0.110638397778064,-0.132831588138528,0.0677627540771906
"5",201,-0.182196063246338,0.0535726786041051,-0.0634964661167216,-0.0311446810972955
"6",251,-0.039944553090321,0.00598786685702137,0.00519603780336197,-0.010409605811656
"7",301,0.0216175034390824,0.0466682043075199,0.0139490182682716,0.0720684385739007
"8",351,0.0681346492481353,-0.0059073452064802,-0.0564809280901656,0.146703323520082
"9",401,-0.0740013987250698,-0.000610029524203306,-0.12831862335884,0.0257731324450286
"10",451,0.0291659151601801,-0.0925546890933164,-0.143497475861143,0.0236771452205796
"11",501,0.0488235624847719,0.0102354128523787,-0.01340566240436,-0.0377296580021926
"12",551,0.0565204945958051,0.0434076352843728,-0.0380238993360884,0.12840975953084
"13",601,-0.103867507206789,-0.00942732703548394,-0.0481053864256139,-0.0215510115271714
"14",651,-0.135878691206771,-0.0744160358298165,-0.0702209270306677,-0.0134624309691119
"15",701,-0.0757251369998109,0.0471986338075264,0.0762852607381375,0.00636096727578497
"16",751,0.0123196452550862,0.0349396390366106,-0.00683291944620783,-0.0274313041907081
"17",801,0.00716618758495876,0.00967290355182846,0.0128995346226196,-0.0792144057432286
"18",851,0.0267884093615802,0.0563254470278748,0.0256121887656507,0.0927608409810021
"19",901,0.0235977323664076,0.0109311688274849,-0.0159473739747682,-0.0251741203977573
"20",951,-0.109173872484924,-0.0747001061011353,-0.097907270692587,-0.0154061130657363
"21",1001,0.110319716406935,-0.0729775568031891,-0.0429799436134079,0.0437818154177348
"22",1051,-0.0654671566741759,0.0759845119034087,0.0536339880562029,-0.0446697163819754
"23",1101,-0.00046207692821233,0.0482233306776669,0.0167911658336846,0.061404198166297
"24",1151,0.020812547359979,-0.0718083011552486,-0.0351368034998529,0.0139238200836512
"25",1201,-0.0914519722738308,0.0608787467357132,-0.0264272923702191,-0.0667720700052439
"26",1251,-0.0872959022430654,-0.0574191950569826,-0.0504028824055731,0.0167197690439153
"27",1301,-0.151049048819231,0.0426502810117025,-0.0293064517534738,-0.0663637358748341
"28",1351,0.0225518708018399,0.00258442404054107,-0.00638738986119899,0.0166750228075906
"29",1401,0.0424024034466775,0.0253728631491473,-0.030242603776624,-0.00616491329367296
"30",1451,-0.0453912103773606,-0.0923868613022217,-0.0734758006582059,0.0509744027060426
"31",1501,0.032703378593523,0.0414091748219833,-0.0638806240693411,0.0215467543590057
"32",1551,-0.0245008322654265,-0.0320302441887767,-0.0621431339602102,0.0104987879967604
"33",1601,0.0435662563271786,0.0371101550455701,-0.00795951795959678,0.119028176400951
"34",1651,0.0136168206858461,0.0255096701598936,0.0547600303732043,-0.0863377012811665
"35",1701,0.0446660634478783,-0.0346061581902752,-0.0143897902697834,0.0345715035018072
"36",1751,-0.00833102452638015,0.00712579822232233,-0.0210803932332113,-0.0309769146816801
"37",1801,0.0505248365134132,-0.0703602562357307,-0.00766660389655162,0.0216633173263013
"38",1851,0.0471339909503891,0.0219079848970384,0.0481635338998331,-0.0283694263209261
"39",1901,0.0524371161984202,-0.0401053104440328,-0.0902060877521692,-0.0196087551959818
"40",1951,0.0780857445565312,0.00463269150236715,-0.0475677551215816,0.0454545124819908
"41",2001,0.0377269479211218,0.00581591282010527,0.0249806867009473,0.00756632455155581
"42",2051,-0.116835428365793,0.0733817421845239,0.0415867332966392,-0.000163909108163548
"43",2101,-0.0021817817822137,-0.0531775107990312,-0.0784080376897402,0.0565073272615824
"44",2151,0.0499805145143177,-0.0152779961348966,-0.0492253477102289,0.0373123516035363
"45",2201,-0.0326300824502805,-0.0626751490565101,-0.00310814658127415,-0.0249403106351381
"46",2251,-0.0905196795970613,0.00939642252929299,-0.0464416930181842,0.0415978104925823
"47",2301,-0.034297541346833,0.0365913904841581,0.0208157447996831,-0.0265178167336561
"48",2351,0.0495631714741519,0.0326826972487741,-0.0730133337717613,0.0400748040639718
"49",2401,-0.0940929747392251,0.00695812452374505,0.0142402822647912,-0.00814754962618019
"50",2451,0.0234731061738488,0.0282689200555693,-0.0689021663391009,0.00207083702825971
"51",2501,0.0707919310041032,-0.0120392385300401,-0.0399263002045749,0.0552940072844832
"52",2551,-0.00623478589214676,0.0530578569838581,0.0146596101983393,-0.0494735062279541
"53",2601,-0.118602468722694,-0.0138776094402883,-0.0238156528192281,-0.0587594970578929
"54",2651,0.10848299884357,-0.0946475260368446,-0.144903725615851,0.037884346243747
"55",2701,-0.000553856144083603,-0.0790922670504553,-0.0853871579816669,0.0360941182500441
"56",2751,0.0259751268712495,-0.0859739844967847,-0.111117951192667,0.0161069446019893
"57",2801,0.0269167217978131,0.0284392049030508,-0.0598076800670968,0.149071931287638
"58",2851,-0.0670459572389756,0.0382283819088945,0.0386151649881133,-0.0114389634844861
"59",2901,0.0578935781738708,-0.0490462638065075,-0.115701263102237,0.0859529616887565
"60",2951,-0.00608704134056885,0.0330295439728056,0.0129686760269133,-0.0170669047882457
"61",3001,-0.113521586685578,-0.0921250257734025,-0.0416987945321672,-0.00752830576496196
"62",3051,0.0194618295818657,-0.00166035111871799,0.0252956201458435,0.0133229351620767
"63",3101,-0.122337976950075,0.00375980376501416,-0.0239409301567698,-0.0569752031736055
"64",3151,0.0990396446660503,-0.0778120317209926,-0.123904226038528,0.055608478434328
"65",3201,0.00360965009940422,0.0391010489178756,0.0217621210175017,-0.00423273037558294
"66",3251,0.0526717185864329,0.0141733503298825,-0.00887623756263388,0.0185791433907098
"67",3301,0.0408746469507572,0.0428778942792811,0.0122869552702324,0.0795869079583718
"68",3351,-0.0427944865275158,0.000442674135263954,0.0598084938791374,-0.0177592816887357
"69",3401,0.0363403735297299,0.0265887916931873,0.012541924528664,-0.0353528690236619
"70",3451,0.0337799676969987,-0.0227920488071353,0.014599685321408,-0.0167019617647077
"71",3501,-0.0323085599989791,-0.0156747023238272,0.0209986611572735,-0.0178756638330422
"72",3551,-0.00914009434284904,-0.120993207688117,-0.151746783805482,0.073618197079552
"73",3601,-0.107013998879591,0.0142091579658109,-0.0297487148028612,-0.0432497314789093
"74",3651,-0.0346708863467221,0.00654184359729385,0.046602516990068,-0.044143890735116
