"","Iteration","Pass.Stat.Int","Pvalue.Int","Pass.Preclim","Pvalue.Preclim","Pass.InvClim","Pvalue.InvClim","Pass.InvTime","Pvalue.InvTime","Pass.Halfwidth.Int","Ratio.Int.","Pass.Halfwidth.Preclim","Ratio.Preclim","Pass.Halfwidth.InvClim","Ratio.InvClim","Pass.Halfwidth.InvTime","Ratio.InvTime"
"1",1,1,0.958185120975202,1,0.631355514558956,1,0.0670174481856125,1,0.393979872727108,1,0.0144281165486715,1,-0.0952321178818745,0,0.142483895403439,0,-0.396261349188405
"2",51,1,0.068103881643603,1,0.241682204114247,1,0.684826579450593,1,0.507779268407276,1,0.0296950009213609,0,-2.68891260196721,1,0.0879849384700228,0,0.267840212971816
"3",101,1,0.929662273507237,1,0.230201947913502,1,0.293230664710169,1,0.49633958502793,1,0.0671938848253814,0,-0.256741779484649,0,0.489953194975192,1,0.0468866339386177
"4",151,1,0.0639132474398536,1,0.455377799236323,1,0.186395388426533,1,0.119552320573425,1,0.00546827473295242,0,0.565383164305352,1,0.0439541232062779,1,-0.0347207916287951
"5",201,1,0.156260114074974,1,0.265203899237874,1,0.589783699697734,1,0.609964110884289,1,0.00493060922380899,1,-0.0800266837413417,1,0.0708103325915367,0,0.362452578302626
"6",251,1,0.0915510012181979,1,0.0574215307125032,1,0.183632485677221,1,0.643469680051145,1,0.0165590023937339,0,0.881405163738962,0,-2.20486581348059,0,-0.199161230242709
"7",301,1,0.0849802783346165,1,0.0982355118004272,1,0.253276377480127,1,0.608485993228962,1,0.0132994069808657,0,-0.340028316121087,1,0.0856231056815978,0,-1.00955083831683
"8",351,1,0.0813712899996807,1,0.465644604113801,1,0.415284759700867,1,0.262262900531179,1,0.0206884712714299,0,-0.248437904613492,1,0.0721228801151713,0,0.241208176342452
"9",401,1,0.817482790891771,1,0.897474212728896,1,0.349459486169175,1,0.65559109568222,1,0.0372330614212216,1,-0.0666301957588466,0,0.10505679814158,0,-0.219632284021561
"10",451,1,0.0649843559381885,1,0.575717440805109,1,0.280698946614236,1,0.642085777532894,1,0.0162316044461593,0,1.16944099311395,0,0.254313221311375,0,-0.121195580699373
"11",501,1,0.270433962490408,1,0.0888740835998565,1,0.164972676025379,1,0.649224871782635,1,0.0189754292466913,0,-1.31306022157334,0,-0.479798707797137,0,-0.223858702562159
"12",551,1,0.12099749674334,1,0.100147319839954,1,0.112629986136066,1,0.632481353873354,0,-0.396080421780268,0,-0.121393822015495,1,0.0956658653752901,0,0.17239294474339
"13",601,1,0.0712325967035813,1,0.171875911497657,1,0.586603538921768,1,0.640820554281295,1,0.0179846819137206,1,-0.0921868117010307,1,0.0756876962586975,0,-0.312909180252027
"14",651,1,0.0881959234276197,1,0.444842140357835,1,0.566236014042677,1,0.338551489594634,1,0.00418089408573643,0,-0.115687837479236,1,0.0575968379350951,0,-0.212822838104545
"15",701,1,0.161921300734006,1,0.0955240297930872,1,0.429582726589565,1,0.484330011491694,1,0.0418584730991456,0,-0.173069564581578,0,0.226426584083372,0,0.276008755297893
"16",751,1,0.151490462465029,1,0.227408040938314,1,0.758582637736682,1,0.385162034231918,1,0.0546816066952825,0,6.41385444359149,0,-0.706082275314084,0,0.178239752658125
"17",801,1,0.0804740706196403,1,0.426295600568297,1,0.364455109997391,1,0.193391471234114,1,0.0162918344000315,0,-0.413068101150261,0,-0.497106592505528,0,-0.120638912285897
"18",851,1,0.0921881914944331,1,0.258839813470314,1,0.61792797024486,1,0.644630440280296,1,0.0214521027178282,1,0.0966290647850739,0,-0.138176375816523,0,-0.557793559983637
"19",901,1,0.206933816921607,1,0.089101143500009,1,0.0519967367565001,1,0.425040851447716,1,0.0416434899658948,0,-0.105178565218469,0,0.430853638227871,0,0.11697129012288
"20",951,1,0.0585434586455673,1,0.256381194232689,1,0.646581941690049,1,0.419747766874292,1,0.0325406209443259,0,-0.114228139391803,0,0.126696703047997,0,-0.404905749241993
"21",1001,1,0.141069570467135,1,0.456621712958107,1,0.276751938871274,1,0.215075467098636,1,0.00449061447248074,1,-0.0765268455670836,0,0.227240581535782,0,-0.109928934443498
"22",1051,1,0.592335564295966,1,0.152199254415305,1,0.140836868414509,1,0.624192057586852,1,0.0205287348481671,1,-0.0968709704997245,1,0.0631843938146293,0,-0.135278628224832
"23",1101,1,0.913771705653184,1,0.329808064054425,1,0.279029804602154,1,0.196339460104185,1,0.030514276981805,0,0.144097741540234,0,-0.167486719661268,0,0.125228962584607
"24",1151,1,0.0627237261945346,1,0.0653565006010866,1,0.157887687115467,1,0.708176622984551,1,0.0217732933621955,0,-0.894212600394684,0,0.194882222423653,0,-0.240820863020816
"25",1201,1,0.372938586912832,1,0.64052346909455,1,0.759212514076958,1,0.540751501395911,0,-0.186862956404097,0,-0.104965605761547,0,0.106398373201685,0,-0.312735445781016
"26",1251,1,0.410346228807548,1,0.362660140450489,1,0.298657529956991,1,0.544471591459432,1,0.00594791548613224,0,0.603776383434887,0,0.1950978759406,1,-0.0839317958140295
"27",1301,1,0.417242422341543,1,0.188321507845415,1,0.13217735153418,1,0.357473993630298,1,0.00340126930707853,0,0.13725409039872,0,-0.151554666153342,0,-0.611729007559325
"28",1351,1,0.0666798168792,1,0.236774696027856,1,0.796495754331238,1,0.627196608731168,1,0.0344635855525715,0,-0.114249581678201,0,0.192959001485808,0,0.24583450614093
"29",1401,1,0.699021991622122,1,0.150917738610651,1,0.329804923416204,1,0.116167400869131,0,0.195971483289099,1,-0.048290782199694,1,0.0416912016499799,0,-0.790758565260333
"30",1451,1,0.246021850551577,1,0.0636839263923822,1,0.100381762138839,1,0.327503637553827,1,0.00416043113709787,1,0.0658748080647242,0,-0.129458083726901,0,0.290703858323616
"31",1501,1,0.661424381172856,1,0.358408698265942,1,0.343222891612533,1,0.120939525589076,1,0.00786342580251035,0,-0.306973378832246,0,-0.662529424672818,0,-0.11391890349653
"32",1551,1,0.111184983070894,1,0.604896771713161,1,0.246331316662016,1,0.417824953529669,1,0.0131222821495409,0,-0.703479708594791,0,-0.418703021345594,1,0.096873684289458
"33",1601,1,0.0542866034737222,1,0.221450532084128,1,0.417884808820687,1,0.641210068428852,1,0.0232062565697713,0,-0.270748876025675,0,0.336108284750771,0,-0.458395455357581
"34",1651,1,0.242474599978842,1,0.153622443917569,1,0.232553643471508,1,0.585119224440571,1,0.0351100900283145,0,0.874896334603949,0,0.249699823518622,0,-0.177485686801982
"35",1701,1,0.87353177791542,1,0.368492813191903,1,0.327424084969884,1,0.600597334233546,1,0.0244632972534906,1,-0.0819709888553686,0,0.192273341837643,0,-0.242738880939795
"36",1751,1,0.258909496205575,1,0.507845859113105,1,0.119737966104993,1,0.583504664306275,1,0.0175547300359195,1,0.0729471712306256,0,0.242450307701814,0,-0.414401343641434
"37",1801,1,0.0516065836034633,1,0.0510500403846269,1,0.146479639869946,1,0.628354893919437,1,0.0149021319934428,0,-0.219990401411939,0,0.106084142340968,0,-0.116436407156899
