"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-184.122084984448,-183.831760287771,-0.29032469667743
"2",51,-81.0850406936485,-82.4165778966016,1.33153720295304
"3",101,-51.3785847354932,-53.1169665225738,1.73838178708054
"4",151,-122.97761554599,-124.879396839499,1.901781293509
"5",201,-222.703201354662,-224.179467291096,1.47626593643434
"6",251,-21.474875512349,-21.8709747763364,0.396099263987317
"7",301,-46.0172100179449,-46.9669883130432,0.949778295098248
"8",351,-84.1828240576809,-85.8073752530709,1.62455119539001
"9",401,-201.587153639444,-201.218252102039,-0.368901537405208
"10",451,-89.1941474272211,-90.6908605060864,1.49671307886533
"11",501,-23.3121259476317,-23.2596564532047,-0.0524694944270649
"12",551,-55.1029014675193,-55.6444324168987,0.541530949379464
"13",601,-130.336082940072,-131.204183398603,0.868100458530563
"14",651,-307.098540998945,-307.629022036006,0.530481037061236
"15",701,-110.688148270079,-111.543331400665,0.855183130585843
"16",751,-30.9696859706746,-31.3589211488932,0.389235178218627
"17",801,-5.65954312671242,-6.95274990681715,1.29320678010473
"18",851,-36.2637079065548,-37.2665193128248,1.00281140627008
"19",901,18.7627600454157,18.6163699732298,0.146390072185959
"20",951,-160.928391484679,-161.528906609288,0.600515124609046
"21",1001,-198.462615172523,-198.688166434887,0.225551262364149
"22",1051,-128.814494048705,-128.785934910945,-0.0285591377593732
"23",1101,-22.996312630806,-24.7094750672173,1.71316243641131
"24",1151,-102.084077897923,-102.229245244246,0.145167346322665
"25",1201,-179.564136857906,-179.230768701678,-0.333368156227664
"26",1251,-110.804232935798,-111.547396010306,0.743163074508516
"27",1301,-159.711277656881,-161.159862382629,1.44858472574768
"28",1351,-43.7541554856781,-44.6194677035438,0.8653122178657
"29",1401,-54.5482815305549,-56.5378100388143,1.9895285082594
"30",1451,-96.5450806434465,-97.1034690673605,0.558388423913996
"31",1501,-53.3429010908896,-55.3368049158161,1.99390382492648
"32",1551,-77.3497574645312,-78.1792473652411,0.829489900709916
"33",1601,-55.1093846759195,-55.9998692911544,0.890484615234868
"34",1651,-94.2336106422717,-93.9608901362876,-0.272720505984068
"35",1701,-243.370537708062,-243.121430016507,-0.249107691555537
"36",1751,-25.3766454547157,-25.7443946317652,0.367749177049411
"37",1801,-105.142857859292,-105.274577304303,0.131719445010887
"38",1851,0.468636484606229,-1.21571138965142,1.68434787425765
"39",1901,-79.0989296750294,-80.9221359782438,1.82320630321439
"40",1951,-46.2110751424306,-47.4524267526194,1.24135161018879
"41",2001,5.99872439076234,6.29757974035505,-0.298855349592706
"42",2051,-247.888385118984,-248.419380195515,0.530995076530985
"43",2101,-133.173540778179,-133.271903866548,0.0983630883686146
"44",2151,-39.9120784875638,-40.61918662269,0.707108135126205
"45",2201,-97.6984897028837,-97.5741378818244,-0.124351821059307
"46",2251,-145.761306859563,-145.453265505062,-0.308041354501285
"47",2301,-20.8020434814885,-20.5665210799187,-0.23552240156971
"48",2351,-57.0188559292671,-59.0079325885818,1.98907665931461
"49",2401,-94.8372484595841,-94.5799877255423,-0.257260734041864
"50",2451,-58.2386509173222,-58.7171619411918,0.478511023869544
"51",2501,-72.5784879643425,-72.3472338527124,-0.231254111630037
"52",2551,-17.1539742398251,-17.4698592353964,0.315884995571281
"53",2601,-145.665345675903,-145.957015568389,0.291669892486539
"54",2651,-105.948899125322,-107.153624823871,1.2047256985488
"55",2701,-104.21492178662,-104.287681444951,0.0727596583314067
"56",2751,-110.168118528819,-112.094426329751,1.92630780093195
"57",2801,-76.5392294025425,-78.1686640225153,1.62943461997277
"58",2851,-59.9089736706557,-59.9819535975138,0.0729799268580678
"59",2901,-100.828324762821,-102.149615001201,1.32129023838071
"60",2951,3.55807048573135,3.59648106209097,-0.0384105763596203
"61",3001,-235.33981751327,-235.283774056505,-0.056043456765309
"62",3051,-84.8169663525995,-84.6410404255342,-0.175925927065251
"63",3101,-153.771844081756,-153.497207122838,-0.274636958918023
"64",3151,-89.772435891519,-91.3367098553997,1.56427396388068
"65",3201,-7.84890857052029,-8.53586300672308,0.686954436202793
"66",3251,-53.6185337883798,-53.4778007512215,-0.140733037158242
"67",3301,-37.8916520347538,-39.1418311542678,1.25017911951398
"68",3351,-39.7792567875978,-39.5372043169325,-0.242052470665286
"69",3401,-36.6127332171033,-38.4467053333975,1.83397211629416
"70",3451,-11.174771476053,-11.7573514030844,0.582579927031404
"71",3501,3.46110554074888,3.69236431747522,-0.231258776726346
"72",3551,-160.172087988542,-161.934935108973,1.76284712043116
"73",3601,-140.340151607946,-142.304876115335,1.96472450738892
"74",3651,-63.2867747416811,-64.6365260154695,1.34975127378843
"75",3701,-56.3998429976443,-57.8323761088584,1.43253311121408
"76",3751,-139.959536917855,-141.917137549427,1.95760063157255
"77",3801,-165.644711179434,-165.334554953642,-0.310156225791758
"78",3851,-100.071851559113,-101.120701534454,1.0488499753415
"79",3901,-56.5502976511168,-58.4974746993776,1.9471770482608
"80",3951,-19.1446718823164,-20.0865639840847,0.941892101768254
"81",4001,-152.658588392158,-152.787383523373,0.128795131214929
"82",4051,16.7640809814909,15.8890698283513,0.875011153139567
"83",4101,-187.090475436115,-186.756742892531,-0.33373254358375
"84",4151,-151.488355150179,-151.20481205175,-0.28354309842905
"85",4201,-63.498905901732,-63.9872367578649,0.488330856132876
"86",4251,-144.600408944155,-144.759816818437,0.159407874281982
"87",4301,-26.3565640582072,-28.2787967207984,1.92223266259116
"88",4351,-0.590891246646194,-1.40116086714113,0.810269620494937
"89",4401,-25.2457248535536,-27.0040234074912,1.75829855393758
