"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-198.821155563862,-199.311657139953,0.490501576090736
"2",51,-239.325415748278,-240.541111330395,1.21569558211672
"3",101,-193.138010291652,-194.569480507428,1.4314702157763
"4",151,-55.5079440110438,-56.2561826561815,0.748238645137732
"5",201,-277.574775098727,-278.168868522746,0.594093424018183
"6",251,-78.8219790383572,-80.5687017378135,1.74672269945627
"7",301,-393.456284465277,-393.869332031556,0.413047566278806
"8",351,-123.01705708932,-124.47187650102,1.4548194117003
"9",401,-184.978939889464,-185.565064841544,0.586124952079871
"10",451,-212.181134214709,-212.875307678345,0.694173463635309
"11",501,-222.379995573537,-223.964529307389,1.58453373385217
"12",551,-223.704531951402,-223.885692410058,0.181160458656507
"13",601,-174.059889122152,-175.567018904526,1.50712978237465
"14",651,-132.123926521741,-133.970755196829,1.84682867508877
"15",701,-284.183809394065,-285.34688936934,1.16307997527474
"16",751,-82.2341608179773,-83.8984928419076,1.6643320239303
"17",801,-59.7859596545246,-60.3067085462008,0.52074889167622
"18",851,-72.9897417207316,-72.875706522685,-0.114035198046679
"19",901,-175.957343546139,-176.696223001816,0.738879455676425
"20",951,-34.4280142804216,-34.0842930749963,-0.343721205425261
"21",1001,-436.489491226666,-437.051150395175,0.561659168508868
"22",1051,-98.2127215670423,-99.3012851633357,1.08856359629341
"23",1101,-94.5347271936161,-94.1179164652993,-0.416810728316761
"24",1151,-323.828648634603,-325.632097935929,1.80344930132679
"25",1201,-74.6989658442998,-74.3855978978158,-0.31336794648395
"26",1251,-194.10519758882,-194.945328824647,0.840131235826476
"27",1301,-61.5164562846767,-62.4431769240473,0.9267206393706
"28",1351,-56.9998700870393,-57.8402620993869,0.840392012347635
"29",1401,-126.198385971907,-127.933409103943,1.73502313203565
"30",1451,-56.1476331566571,-57.1077671322631,0.960133975606055
"31",1501,-113.963752971093,-115.560704794522,1.59695182342851
"32",1551,-293.231754976879,-294.312410007133,1.08065503025375
"33",1601,-145.967495190212,-146.01677810091,0.0492829106985937
"34",1651,-124.189126993675,-123.921482500751,-0.267644492923836
"35",1701,-35.8749948913443,-37.3800354625129,1.50504057116859
"36",1751,-11.6047491433497,-12.9008000112412,1.29605086789147
