"","post.mean","lower.HPD.95","upper.HPD.95","post.mode","pMCMC"
"Intercept",0.0599759244430363,-0.195479893038282,0.365339762553049,0.128675713153067,0.68121
"PreClim",-0.000259058250224503,-0.0826969433983322,0.0853911993362999,0.00419596430999092,0.98182
"InvClim",-0.00215053115198196,-0.0962454837863334,0.0851770275912713,0.00364764605824242,0.95739
"InvTime",0.00116037010771334,-0.0863100142814801,0.095946343470132,0.00362846804418959,0.97758
"Spp",0.0203187506419087,6.78334192192082e-17,0.0395884235171394,-6.88452656987619e-05,5e-06
"units",0.0136567684650871,7.31464886883806e-05,0.0441771510722559,0.000242943322273106,5e-06
"s2",0.327167251720529,3.34013846034679e-11,0.968514059731989,0.00221398206301228,5e-06
"CVspp",0.0307106744174539,-6.15661786738715,6.89288956298811,89.4871044201136,0.70337
"CVresid",-0.0400883967014545,-7.49776252166421,7.91448236981132,6.65822589298114,0.70337
