"","post.mean","lower.HPD.95","upper.HPD.95","post.mode","pMCMC"
"Intercept",-0.0310484912917832,-0.0980698265193496,0.0307781486044405,-0.0295443457136059,0.1739
"PreClim",0.00144108203434585,-0.0695238549378701,0.0774835541378707,0.00118828568539608,0.95834
"InvClim",-0.00500185860051154,-0.0842967410790152,0.070037953031715,-0.00453540833157062,0.81009
"InvTime",0.00326768022124352,-0.0680867976770969,0.0771787531848531,0.0025817329372817,0.84895
"Spp",0.0103353545138936,3.72795434549916e-05,0.0349229605050688,-4.68411979508731e-05,5e-06
"units",0.000102930772247075,2.07140927226578e-05,0.000310984856762672,3.58880332290741e-05,5e-06
"s2",0.864627054251819,0.220364797553412,0.999997665404853,0.998275293523144,5e-06
"CVspp",-0.173621147458055,-15.9044086817843,16.5297698144633,-66.7796740158228,0.40663
"CVresid",0.0457633822818804,-2.08913842505269,1.75005465132901,45.1883997621735,0.40663
