"","V1"
"1",0.627012899162817
"2",0.608944437835425
"3",0.591253193206426
"4",0.656096114914295
"5",0.181234544951688
"6",0.664350152970652
"7",0.451225442303316
"8",0.27019178530886
"9",0.35132055324737
"10",0.643182070257128
"11",0.705053113236783
"12",0.721216260206801
"13",0.567909721538151
"14",0.292475065796924
"15",0.316932361182329
"16",0.739605236925635
"17",0.343743193804384
"18",0.261546814920548
"19",0.103243014334028
"20",0.675046917618724
"21",0.716477496216692
"22",0.437232567084062
"23",0.623487102724333
"24",0.437284912802037
"25",0.497551419903441
"26",0.393288836250641
"27",0.293126416547825
"28",0.577523089502982
"29",0.705391828412869
"30",0.21164958982024
"31",0.711429946234297
"32",0.508043959984354
"33",0.638279126971384
"34",0.76191823555463
"35",0.321233945555848
"36",0.82050580375338
"37",0.27402213560625
"38",0.302805842567957
"39",0.678043743003671
"40",0.322222455979554
"41",0.502939291973191
"42",0.768978598188654
"43",0.701848379282198
"44",0.28669473272877
"45",0.69285583242658
"46",0.718858289673165
"47",0.26751823763745
"48",0.314494593007987
"49",0.319127493660318
"50",0.756792623158019
"51",0.672502227190162
"52",0.244064068967369
"53",0.726966057091781
"54",0.211571164567682
"55",0.753190051299153
"56",0.680071551367225
"57",0.249697465288775
"58",0.53249705373431
"59",0.358947825299816
"60",0.712128505107657
"61",0.0899573522012675
"62",0.477801902890705
"63",0.338156771972176
"64",0.334993021443511
"65",0.69342514244514
"66",0.627912917394617
"67",0.675621744639741
"68",0.756926585811696
"69",0.610430368132509
"70",0.279328161691951
"71",0.590874810242854
"72",0.357953198148055
"73",0.638987262805654
"74",0.436453591530407
"75",0.599152787810516
"76",0.677822585902279
"77",0.742512222238404
"78",0.405867434827248
"79",0.583087756304598
"80",0.171948170094407
"81",0.737777174302549
"82",0.640514015177441
"83",0.278549185395276
"84",0.662658957167288
"85",0.777852996914219
"86",0.689025703707847
"87",0.707896879098107
"88",0.711129562418788
"89",0.596549416230138
"90",0.231852693538205
"91",0.323451008017305
"92",0.591669253606392
"93",0.233860891558724
"94",0.631061993128713
"95",0.259307645986891
"96",0.327286191946296
"97",0.685175231582851
"98",0.463887616109154
"99",0.367534001272295
"100",0.268331319386374
