"","Iteration","Species","AbSpec","Units"
"1",1,-6.19122612577565e-06,-5.48274680577686e-06,0.0001185576219505
"2",51,-1.26348753257713e-05,-1.09323330004957e-05,0.000201844245113267
"3",101,-3.21956441484915e-06,-2.37965771439617e-06,5.62581832230838e-05
"4",151,-1.82576560693916e-06,-1.55771295550952e-06,5.30872089056414e-05
"5",201,-4.12753649156778e-06,-3.5031557587194e-06,0.000127382573051482
"6",251,-8.94119827088902e-06,-7.4798655064356e-06,0.000188394757795344
"7",301,-7.90058164516707e-06,-7.17290876284839e-06,0.000135516667525078
"8",351,-2.76714289032924e-06,-2.18732054844853e-06,4.57873986436985e-05
"9",401,-4.12458851685097e-06,-3.31060472085664e-06,4.73106832100142e-05
"10",451,-1.2701317239608e-06,-1.06792756312616e-06,3.75883302894566e-05
"11",501,-1.210159036906e-06,-1.07555886430124e-06,3.14620252585658e-05
"12",551,-1.7714883766026e-06,-1.58582337668764e-06,4.38111467666782e-05
"13",601,-1.96517440952984e-05,-2.10006347296246e-05,0.00016242211320765
"14",651,-9.95355669063907e-07,-8.32177134428578e-07,3.43997509235752e-05
"15",701,-2.04786017529313e-06,-1.77879213796831e-06,5.93419870733804e-05
"16",751,-9.59014446370395e-07,-8.27804438827703e-07,3.27301172144118e-05
"17",801,-1.307477598709e-06,-1.31471745223767e-06,4.22542048281316e-05
"18",851,-1.23607622393994e-06,-9.71338040341186e-07,3.47492520049381e-05
"19",901,-1.1885614976442e-06,-1.02147166141461e-06,3.26235752572126e-05
"20",951,-1.91620728751205e-06,-1.72612504472667e-06,6.35362386574662e-05
"21",1001,-1.45075128824441e-06,-1.29531404515678e-06,3.69291656011414e-05
"22",1051,-1.34248865994876e-06,-1.14582579266005e-06,3.36413023694617e-05
"23",1101,-9.64076970282116e-06,-8.01778081731199e-06,0.000200934837051146
"24",1151,-1.49225728787987e-06,-1.36653413995551e-06,5.10222652107852e-05
"25",1201,-9.6333024822058e-07,-8.96735829789761e-07,3.55047263006251e-05
"26",1251,-6.98921297532849e-06,-5.9276046422154e-06,8.82444932832926e-05
"27",1301,-1.80187403611822e-06,-1.70521194745953e-06,4.80293752949767e-05
"28",1351,-1.0255250326606e-05,-8.27346653681517e-06,0.000268912843045048
"29",1401,-2.73653939370898e-06,-2.52021114646649e-06,7.52001788118053e-05
"30",1451,-9.07387196226943e-07,-8.12013646451833e-07,3.10780458097171e-05
"31",1501,-4.25269038140534e-06,-3.67815897523216e-06,0.000140018446247099
"32",1551,-1.54095836905594e-06,-1.35185865479904e-06,3.64528051671059e-05
"33",1601,-1.19600433269063e-06,-9.89476680815297e-07,3.66580875996787e-05
"34",1651,-4.85917398070021e-06,-4.26672626218857e-06,0.000150716889520047
"35",1701,-1.37718615799409e-06,-1.12621274025823e-06,3.49819647445528e-05
"36",1751,-1.27158485712914e-06,-1.20016428539405e-06,3.71902073695248e-05
"37",1801,-1.30384965191501e-06,-1.2264169336666e-06,4.06302321008242e-05
"38",1851,-3.52571506542407e-06,-3.1753138359056e-06,0.000109832073106209
"39",1901,-9.1494564593115e-06,-8.12513140806384e-06,0.000136785855639959
"40",1951,-2.89433221664348e-06,-2.49623178722586e-06,5.20782653599172e-05
"41",2001,-4.37782207581749e-06,-3.62228397022815e-06,6.93406276004397e-05
"42",2051,-1.41604074030651e-06,-1.30558650856264e-06,4.18996645097155e-05
"43",2101,-1.21097646882875e-06,-1.0175546181411e-06,3.55489463081865e-05
"44",2151,-8.64593359175654e-07,-8.034528358275e-07,2.9334739973533e-05
"45",2201,-1.57710434482006e-06,-1.51642211294763e-06,5.12413820311326e-05
"46",2251,-8.16000199854354e-06,-8.42851185944934e-06,0.000124142525897215
"47",2301,-8.41118698984058e-07,-7.81610248986342e-07,3.10557674498111e-05
"48",2351,-3.63337637355608e-06,-3.37828376930662e-06,0.000119318305077871
"49",2401,-7.38912564414096e-06,-7.01908643820836e-06,0.000214276782833607
"50",2451,-7.63574312093073e-06,-7.17130054427726e-06,0.000212285867112669
"51",2501,-4.44494273174212e-06,-4.36786229089258e-06,0.000126731021311808
"52",2551,-6.91834356895525e-06,-5.13198545598476e-06,6.09671947124446e-05
"53",2601,-3.42787604919796e-06,-3.3242886158621e-06,5.45016406169808e-05
"54",2651,-4.40973133196347e-06,-4.14578373334037e-06,0.000161993480799241
"55",2701,-1.277708907006e-05,-1.15088190643268e-05,0.00039565174664547
"56",2751,-4.93595908234679e-06,-4.30323084955023e-06,0.000125543506849688
"57",2801,-2.68179305488445e-06,-2.16151560650085e-06,3.54390386935971e-05
"58",2851,-2.80353714125876e-06,-2.51170197249055e-06,6.11493411721156e-05
"59",2901,-1.42191542639976e-06,-1.27607513991255e-06,3.92396344523762e-05
"60",2951,-1.08757131526241e-06,-9.30336034523698e-07,3.34494398198382e-05
"61",3001,-2.7840588482138e-05,-2.25838778855777e-05,0.000192346268379417
"62",3051,-4.12877526966851e-06,-3.8002578214653e-06,7.2206076677332e-05
"63",3101,-5.72851921257071e-06,-5.22295317422591e-06,0.000140991300267019
"64",3151,-5.78797698716239e-06,-5.39047273048966e-06,0.000138864825058264
"65",3201,-5.79970906869619e-06,-5.58889023714244e-06,0.00016066026953984
"66",3251,-3.76973871604177e-06,-3.19107335853684e-06,0.00011644631701759
"67",3301,-8.85426194961605e-07,-7.79846417429149e-07,3.22749706751027e-05
"68",3351,-1.10552807856091e-05,-1.1160066663931e-05,0.000281159904838081
"69",3401,-1.45669150571021e-05,-1.35551983198542e-05,0.000104532493011477
"70",3451,-1.37842161061256e-05,-1.33386428340272e-05,0.000351869300042064
"71",3501,-3.02251004452664e-06,-2.6003072060211e-06,7.46223418227308e-05
"72",3551,-7.04841916883108e-06,-6.22207352717885e-06,0.00016566884112813
"73",3601,-1.30779337970654e-06,-1.13672644222038e-06,3.42574396867382e-05
"74",3651,-1.80555818055323e-05,-1.82959027311759e-05,0.000175449248260077
"75",3701,-3.38772051673159e-06,-3.01677704094777e-06,7.01685841749245e-05
"76",3751,-8.03186665694232e-06,-7.56015760908437e-06,0.000164059400864193
"77",3801,-2.03597006017609e-06,-1.87572205406944e-06,5.35288672788401e-05
"78",3851,-1.34355497265827e-05,-1.03293122115145e-05,0.000158264972149293
"79",3901,-3.32308329459417e-06,-3.02052508300375e-06,0.000102301066295435
"80",3951,-3.13909490065175e-06,-3.19111850152005e-06,9.80403234578772e-05
"81",4001,-4.08892630920041e-06,-3.84713941004394e-06,0.000110101869895023
"82",4051,-1.02284748636805e-06,-9.14574735812714e-07,4.01201756681983e-05
"83",4101,-1.34047319593795e-06,-1.32991001668775e-06,4.08027487267858e-05
"84",4151,-9.62563922332797e-07,-8.43689760833381e-07,3.12053620274563e-05
"85",4201,-1.17082462043081e-06,-1.10227376055009e-06,3.24441413510092e-05
"86",4251,-5.99726727682489e-06,-5.23626798409701e-06,0.000112221152429692
"87",4301,-5.29579514284691e-06,-4.38397402635487e-06,5.8015834977531e-05
"88",4351,-2.94311756763501e-05,-2.78030404950547e-05,0.000205378536233043
"89",4401,-1.0189024015424e-05,-1.00951577315479e-05,0.000102465345311418
"90",4451,-2.08892627187562e-06,-1.93380798059148e-06,3.53427464343237e-05
"91",4501,-1.75412075343951e-05,-1.3683212713315e-05,0.00015985605417703
"92",4551,-7.79457512595187e-06,-6.62195402780822e-06,0.000111357478724773
"93",4601,-2.16969102678541e-06,-1.81278336594981e-06,4.41920170904315e-05
"94",4651,-1.88671318636883e-06,-1.60632549931377e-06,4.22347443244954e-05
"95",4701,-1.02478464703654e-06,-8.47286446080906e-07,3.09152951235784e-05
"96",4751,-9.28135843077574e-06,-8.67420005077681e-06,0.000104635103074172
"97",4801,-6.04743102947053e-06,-5.86244749448552e-06,0.000122917516521679
