"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.AbSpec","Pvalue.AbSpec","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.AbSpec","Ratio.AbSpec","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.92502175826111,1,0.949601571200646,1,0.0604009464301857,0,0.54847065260467,0,0.789134269930584,1,0.00873252445828909
"2",51,1,0.118657875207494,1,0.230019247234623,1,0.0776679909301647,0,0.33420098752016,0,0.393776557211823,1,0.00875347028112336
"3",101,1,0.929562018451075,1,0.917190352189785,1,0.0665553681897422,0,0.615003167555386,0,1.04549882803269,1,0.00875571639947018
"4",151,1,0.646270709668341,1,0.918591513915796,1,0.0637898476012215,0,0.600739075256313,0,1.06245354541296,1,0.00845840265315108
"5",201,1,0.273795612842897,1,0.698490547576476,1,0.0740676869926414,0,0.514942929067244,0,0.639312859229262,1,0.00880296670834881
"6",251,1,0.917662007520425,1,0.909566526431377,1,0.073690503520217,0,0.594043557087236,0,1.00529994904932,1,0.00845114694437375
"7",301,1,0.938755968451992,1,0.900172996278772,1,0.0768411029269431,0,0.389789287084245,0,0.537362014296829,1,0.0087466221653781
"8",351,1,0.682629418744938,1,0.478380271599964,1,0.0822683796351862,0,0.541281261377941,0,0.848432291186616,1,0.00841791644344276
"9",401,1,0.893645296395495,1,0.957399913373824,1,0.0671971984811214,0,0.405291984567837,0,0.42942692929359,1,0.00872842166319502
"10",451,1,0.898076137314304,1,0.207132619661299,1,0.0704443911600334,0,0.552247644704209,0,0.408606953284233,1,0.00843052576766033
"11",501,1,0.696902880910675,1,0.437458556260629,1,0.0631276986245403,0,0.261224648252689,0,0.3771672127854,1,0.00878911364863732
"12",551,1,0.812336063373192,1,0.864905800195346,1,0.0635922039626114,0,1.42139296792248,0,1.36471564793071,1,0.00878078193803972
"13",601,1,0.82241006981196,1,0.833700868418955,1,0.0802565975874779,0,0.599987584047178,0,0.886334596726001,1,0.00875165661247271
"14",651,1,0.652050441943272,1,0.846795157123543,0,0.0355748426951247,0,0.423807248178843,0,0.558223581839003,NA,NA
"15",701,1,0.927249634834885,1,0.828730437720879,1,0.0736301876342469,0,0.567214040558706,0,0.721350716006332,1,0.00846805641157649
"16",751,1,0.286419950843069,0,0.000844238399551167,1,0.0787544450126678,0,0.450484100769691,NA,NA,1,0.00845111372977489
"17",801,1,0.885983014768242,1,0.482853503826347,1,0.0580148119757338,0,0.412529222281484,0,0.627176856314008,1,0.00851049317992374
"18",851,1,0.738798468499192,1,0.672864093553615,1,0.0947604664884897,0,1.59347807638693,0,2.07251897279396,1,0.00872807218488459
"19",901,1,0.97400198752946,1,0.960394470149304,1,0.0634000169179525,0,0.468432758521272,0,0.828191344191695,1,0.00843482380492144
"20",951,1,0.86653284851297,0,0.000592462862789245,1,0.0740384152349942,0,0.423670055002745,NA,NA,1,0.00850176405260814
"21",1001,1,0.261910343438737,1,0.464620020513081,1,0.0812777015480244,0,0.767737732818207,0,0.456311188489875,1,0.00875127132571948
"22",1051,1,0.746265320063262,1,0.344605075292176,1,0.0621584671040266,0,0.554015259069805,0,0.352688686611595,1,0.00874918171479485
"23",1101,1,0.36349650137127,1,0.563699258666551,1,0.0546785370080491,0,0.502536970748674,0,0.547168786218821,1,0.00848527107847883
"24",1151,1,0.797563211988156,1,0.702004943072081,1,0.0683663857584974,0,0.619130655887054,0,1.10141622077384,1,0.00847053761286327
"25",1201,1,0.340249386721587,1,0.488544336609839,1,0.0689327884141246,0,0.396525770203852,0,0.514983190258717,1,0.00881347447132736
"26",1251,1,0.937369388684003,0,0.0013351255240085,1,0.0675671075941484,0,0.517676695400685,NA,NA,1,0.0084360901446348
