"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp","pMCMC"
"1",1,-0.00719784981060707,-0.0556360908449278,0.0375223949959036,1939.56710963127,0.644444444444444
"2",51,0.012147069220559,-0.0733642185150529,0.0851310149300843,1800,0.608888888888889
"3",101,-0.00684964017294764,-0.0473308217769954,0.0335035952739418,1800,0.593333333333333
"4",151,-0.00241171097567546,-0.0228438620542875,0.0203130822628736,1944.83597625407,0.767777777777778
"5",201,-0.00202241246459704,-0.0475535315927118,0.03998662167578,1717.7581332842,0.865555555555556
"6",251,-0.000827342043953705,-0.0078318006999325,0.00673185370396823,1800,0.758888888888889
"7",301,-0.0265232912217732,-0.116307560179848,0.0696395822888007,870.637015579947,0.362222222222222
"8",351,-0.00856417650976142,-0.0593950709881028,0.0398925863846671,1988.20214850641,0.587777777777778
"9",401,-0.0255446572213202,-0.149215096367698,0.107657264976297,1800,0.517777777777778
"10",451,0.00728100983065926,-0.0228531465691049,0.0391599438662524,1800,0.518888888888889
"11",501,-9.85534428241882e-05,-0.0756826125834777,0.0849209258994961,1800,0.97
"12",551,-0.00773441350035404,-0.063801390104345,0.0526920413303742,765.039031036844,0.624444444444444
"13",601,0.000348023885930549,-0.0102100123040145,0.0117785032562097,1889.93673691964,0.887777777777778
"14",651,0.00466333041313628,-0.0326757687143981,0.0391076305822935,1538.90295769195,0.65
"15",701,0.0152993871029326,-0.0396512654315302,0.0662446093338076,1800,0.358888888888889
"16",751,0.00359777304293446,-0.031904547882732,0.0358292153687216,1961.80363720243,0.714444444444444
"17",801,0.00143092692710432,-0.032035548138083,0.0375150538166054,1800,0.862222222222222
"18",851,-0.000747721119255544,-0.00572183568147011,0.00522238237317652,1800,0.653333333333333
"19",901,-0.00467594825848235,-0.031418938015122,0.0283359982131515,2005.13806063614,0.665555555555556
"20",951,-0.00807049235167624,-0.0838148024922702,0.0701592730474658,1800,0.74
"21",1001,-0.0016776951318359,-0.0516652518417686,0.0431864857382607,2133.64528997987,0.921111111111111
"22",1051,-0.00692847387232673,-0.0265802048306796,0.0155082101991866,2017.20636430393,0.357777777777778
"23",1101,-0.0158635081897269,-0.0544715032447129,0.0192885571923398,1800,0.201111111111111
"24",1151,0.0189943443056266,-0.0373662993952166,0.0725162632279535,1800,0.344444444444445
"25",1201,-0.00268852748999592,-0.0652111990057165,0.0696740350686014,1371.99128287417,0.925555555555556
"26",1251,-0.00978144025791274,-0.0672595634823665,0.0444048660865519,1800,0.566666666666667
"27",1301,0.00988628434866174,-0.034742756117339,0.0498507605661871,1800,0.482222222222222
"28",1351,0.000499327784001377,-0.0798536134825554,0.0769895049161278,2016.96059423579,0.961111111111111
"29",1401,-0.0012218036854518,-0.00759641124022892,0.00557030257186852,2054.42005573722,0.577777777777778
"30",1451,-0.00108262695902083,-0.0506520815633849,0.0568494711278618,1935.02552144646,0.966666666666667
"31",1501,0.00125349067340963,-0.0359485027147457,0.0339366987900576,1940.22952920364,0.853333333333333
"32",1551,-0.00376317650043071,-0.0439497584302444,0.0359299821138848,1964.64230867293,0.751111111111111
"33",1601,-0.00357075247223848,-0.0951271907761111,0.0866451559122652,1511.4623525825,0.868888888888889
"34",1651,-0.00556107216848002,-0.0186814010376111,0.0102159812540776,1800,0.236666666666667
"35",1701,0.000166826980295419,-0.00754221869283356,0.00848990766098723,1799.57126960513,0.917777777777778
"36",1751,0.00862567684387483,-0.0483171013038373,0.0631729800079484,1800,0.575555555555556
"37",1801,-0.000148834514694071,-0.0368531793355942,0.0309972764516715,1800,0.962222222222222
"38",1851,-0.00109315917498014,-0.0505018706026021,0.0375948884466197,730.083639428036,0.993333333333333
"39",1901,0.0322167303422947,-0.0732643467345042,0.149426260664768,1956.9602655153,0.355555555555556
"40",1951,-0.000418326823681809,-0.0529674204299226,0.0556665125404834,1997.65362967165,0.986666666666667
"41",2001,-0.00698860692936998,-0.0408269832551014,0.024673597984588,1971.53155388683,0.54
"42",2051,-0.000299214914122727,-0.00885352151817642,0.00823346263496205,1965.74909274898,0.931111111111111
"43",2101,0.0089444230760149,-0.103127797781781,0.141321796822012,1800,0.758888888888889
"44",2151,0.0105543311638568,-0.0480400902160909,0.0679235093703028,1800,0.527777777777778
"45",2201,0.00511069377949128,-0.0288338576301612,0.0466317115133279,1800,0.715555555555556
"46",2251,0.00652820696683382,-0.0269726234255359,0.0422082429577131,1885.5472781736,0.527777777777778
"47",2301,0.00326799363658649,-0.0277791419794085,0.0287421358807478,1946.03995747244,0.741111111111111
"48",2351,0.00765249521577507,-0.0212105104874354,0.0364622907036392,1980.18708381816,0.456666666666667
"49",2401,1.28885172656052e-05,-0.0305201945884619,0.0255212373740505,1800,0.978888888888889
"50",2451,-0.0038073978068728,-0.0183505285822321,0.00908702648303006,1800,0.406666666666667
"51",2501,-0.00391019030977389,-0.046882596645446,0.0321395340033632,1993.80666619013,0.748888888888889
"52",2551,0.00680041927389884,-0.0522506651705044,0.0631388175825123,1964.78634159257,0.743333333333333
"53",2601,-9.51939428793796e-05,-0.0501864763646154,0.0427134711353574,2087.51625599397,0.964444444444444
"54",2651,-0.00457795134029373,-0.0573060229653493,0.039094198085877,1986.45108344555,0.804444444444444
"55",2701,0.00554771432836123,-0.0484747933260223,0.0525349232193548,1800,0.684444444444444
"56",2751,0.00105207011390007,-0.0166123603985397,0.0182220635470003,2062.94192954982,0.786666666666667
"57",2801,0.00370688724713641,-0.0614387260411604,0.0758049655996729,2004.80282718742,0.82
"58",2851,-0.00470965889951629,-0.0372007650512387,0.0246061314537656,1800,0.652222222222222
"59",2901,-0.0122571332651858,-0.081167209893465,0.0787185395674896,884.271571985477,0.621111111111111
"60",2951,0.000300948309405145,-0.00293452257756144,0.00400876335334033,1936.37595928968,0.782222222222222
"61",3001,-0.00282487461201944,-0.0221672873522039,0.0169885997893289,1940.08969992673,0.704444444444444
"62",3051,-0.0057358436994393,-0.0221187093993649,0.0145282971279812,1938.37006654453,0.328888888888889
"63",3101,0.00242160571089505,-0.0159500321024098,0.018529422901338,1927.63438026243,0.641111111111111
"64",3151,-0.0186553476039643,-0.0932967300395831,0.0512118162732804,677.691992991314,0.433333333333333
"65",3201,-0.0110118451955496,-0.0803121629578527,0.0478176627730136,1800,0.551111111111111
"66",3251,-0.0015041067250574,-0.00652562090544961,0.00471978628775105,2003.49987564072,0.407777777777778
"67",3301,0.000562297930163456,-0.017560940264957,0.0203274234008859,1800,0.916666666666667
"68",3351,0.00128258259002388,-0.112518101293972,0.115230820520082,1954.1477080572,0.948888888888889
"69",3401,-0.0112140778000407,-0.0834243024291936,0.0797460313769989,2177.39138907594,0.682222222222222
"70",3451,0.00665671335436834,-0.0618626168434275,0.0830723562103231,1947.51863998315,0.702222222222222
"71",3501,0.000195371608709765,-0.082775778377254,0.0812722732516704,1800,0.965555555555556
"72",3551,0.0279879199150463,-0.0367564340340323,0.0922820019477513,1976.15253796881,0.235555555555556
"73",3601,-0.00250563834673077,-0.0936751613953675,0.0783359817000928,1800,0.931111111111111
"74",3651,-0.0496578000870239,-0.233926734610577,0.119004981068429,1800,0.343333333333333
"75",3701,-0.0136231082670201,-0.109129059906991,0.0665057300939225,1800,0.616666666666667
"76",3751,0.00242265729789701,-0.0370242778153624,0.0490772175180609,1800,0.83
"77",3801,0.00119478552718033,-0.0161717918235809,0.0234124290582258,2074.36925005488,0.83
"78",3851,-0.0157031712746171,-0.0541177534942108,0.0189148144345381,1800,0.208888888888889
"79",3901,0.0019229720093854,-0.0118320269393735,0.0162597026210278,2005.79059232161,0.694444444444444
"80",3951,-0.010814904928992,-0.0621789929427905,0.033960410114787,1701.9081695523,0.461111111111111
"81",4001,0.0184049231624549,-0.0841728160012281,0.11529174548923,1800,0.555555555555556
"82",4051,-0.0151784600676277,-0.130085177333967,0.088589690029039,1800,0.607777777777778
"83",4101,0.000563217243627629,-0.0715960336110584,0.0651649921892385,1523.48760217105,0.975555555555556
"84",4151,-0.0091255451848824,-0.0404850817430997,0.0265869067734457,592.494354415419,0.352222222222222
"85",4201,0.00724396032280084,-0.0779544527758844,0.0945304972119629,1958.71928176812,0.781111111111111
"86",4251,0.00297938613855613,-0.125846764080052,0.17383333077305,2023.20617955532,0.897777777777778
"87",4301,0.0142962978378044,-0.0284028552705422,0.05637967059738,2030.33068260007,0.355555555555556
"88",4351,-0.00395523828885255,-0.0540989382716361,0.0477434664717293,1800,0.827777777777778
"89",4401,-0.00919614994964606,-0.0773962975545146,0.0595952825970016,1800.00000000001,0.646666666666667
"90",4451,0.00226895227488378,-0.0494611217873171,0.0553192630686681,1800,0.852222222222222
"91",4501,-0.0109070541246361,-0.0952186912763864,0.087802864931291,917.733818812412,0.736666666666667
"92",4551,0.00290699010362768,-0.0601529642735841,0.0633409190922976,1963.37970702927,0.835555555555556
"93",4601,-0.00858381872950548,-0.0692746868089671,0.0441420794786609,1800,0.58
"94",4651,0.00506765557620964,-0.0484872760234794,0.0648928535520099,1661.00570549257,0.752222222222222
"95",4701,-0.0102401838746067,-0.0564949574763887,0.0516846189946136,1939.84805925172,0.576666666666667
"96",4751,-0.0247486898110691,-0.116971329320222,0.0633883908303687,2101.0508671444,0.413333333333333
"97",4801,-0.00332848270021373,-0.0275305812538136,0.0190283279443975,1800,0.703333333333333
"98",4851,0.0038395339683689,-0.0154362235552981,0.0256407128908904,1800,0.531111111111111
"99",4901,0.0021671837667898,-0.0362290163902799,0.0373348158932458,1962.08770057724,0.818888888888889
"100",4951,0.00238592575957703,-0.0250873217883054,0.0277588308090344,1800,0.784444444444444
