"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.419933471624972,-0.338971223216504,-0.061164698417997,0.0303614452604961,-0.0076031292846892,0.0838433872559108,-0.0556360908449278,0.0375223949959036,1.88224835119048e-10,0.0107449669465768,0.00550301653889528,0.0112290488705316
"2",51,-0.366220590696685,-0.21226029942045,-0.109980777357123,0.0505260000209091,-0.0617887999105733,0.0873546257062117,-0.0733642185150529,0.0851310149300843,6.0434890836354e-09,0.0367016885289897,0.00938278742591101,0.0196661793808023
"3",101,-0.281654779908422,-0.205876403982984,-0.0417525297089014,0.0307000384636922,-0.0431987189804204,0.0311537488960312,-0.0473308217769954,0.0335035952739418,3.53861792511294e-12,0.0084589368255763,0.00269238478942349,0.00576957030558004
"4",151,-0.106058993158513,-0.0673978179911501,-0.00863153420505114,0.0331548336180276,-0.0224630023149075,0.0185969186968578,-0.0228438620542875,0.0203130822628736,2.38819591158215e-10,0.00193666448338195,0.00134398171240047,0.00278133794630929
"5",201,-0.340234262293961,-0.262270948049263,-0.0490178974450828,0.0275601699759136,-0.0399557360506151,0.0481662208330818,-0.0475535315927118,0.03998662167578,6.83639638482316e-09,0.0107772902899895,0.00106568121655485,0.00218628562041518
"6",251,-0.0729691060987534,-0.0604698469323921,-0.00893662785529159,0.00497387447103392,-0.00568016404758964,0.00793600021279417,-0.0078318006999325,0.00673185370396823,5.87323186435713e-13,0.000227239687756542,0.000132928185521848,0.000285682312865422
"7",301,-0.298286290133547,-0.131252242004848,-0.111116974730976,0.0602740462200018,-0.0735943452746142,0.103426352152383,-0.116307560179848,0.0696395822888007,8.18617104741391e-10,0.0511020630875949,0.00669501471403648,0.013801258768471
"8",351,-0.187830609764205,-0.0971971232065698,-0.0604220744130544,0.0411058395566215,-0.0590401927893254,0.0339268688180709,-0.0593950709881028,0.0398925863846671,5.86639752351154e-11,0.0133244734799405,0.00476863073115661,0.00983262772220173
"9",401,-0.378197279704182,-0.143782255618135,-0.122648471393404,0.125587930437177,-0.116120466307621,0.132239016893436,-0.149215096367698,0.107657264976297,9.63129325478086e-10,0.0870380892423468,0.0178334938002313,0.0372086820166703
"10",451,-0.149556340496929,-0.0952867322193924,-0.0171657640894409,0.0439861604900216,-0.0348476050639874,0.0240748526339303,-0.0228531465691049,0.0391599438662524,5.63067249614141e-10,0.00456080167265938,0.00277322278188397,0.00578913741463013
"11",501,-0.330694075128122,-0.191581322480488,-0.0809886955612455,0.0695814180107845,-0.0690242036653217,0.084419940088992,-0.0756826125834777,0.0849209258994961,1.61839990365469e-09,0.0336559405634694,0.00534945844490834,0.0108419041061131
"12",551,-0.250973539703409,-0.148590413482452,-0.0605862527154386,0.0428086896372406,-0.0423399595456431,0.0574007156828884,-0.063801390104345,0.0526920413303742,1.8808361092498e-07,0.0171792829518866,0.000905838443359602,0.00186712116888719
"13",601,-0.0741935181140434,-0.0529184684455686,-0.014121482578048,0.00659333280054852,-0.00875418291980168,0.0122229088156018,-0.0102100123040145,0.0117785032562097,2.13371697745944e-11,0.000622627422258449,0.000175743509059732,0.000366918821527944
"14",651,-0.211836522357771,-0.148380667640595,-0.0304503090155777,0.0388134796594386,-0.0418982742412481,0.0250398362841224,-0.0326757687143981,0.0391076305822935,3.45748983223185e-10,0.00695493315852195,0.000762388294919525,0.00155505270741773
"15",701,-0.258460453900625,-0.161672190355603,-0.0700491838069865,0.0288041763124056,-0.0326497734495206,0.0698965060291812,-0.0396512654315302,0.0662446093338076,2.15600953183577e-11,0.0136559867255983,0.0036483982053518,0.00760925939934564
"16",751,-0.220226029952755,-0.15848660535994,-0.0321779597434215,0.0326170964763151,-0.0459180433826987,0.0195311104507709,-0.031904547882732,0.0358292153687216,1.49423210968099e-10,0.00594912340976086,0.00199406152319563,0.00416433232347325
"17",801,-0.113661201117793,-0.0491432117414661,-0.0306122387555661,0.0368473529088078,-0.0410091783778626,0.0262275372078875,-0.032035548138083,0.0375150538166054,2.94654732799497e-10,0.00701608741785827,0.00162145301936354,0.00339856833132231
"18",851,-0.177403346464416,-0.167787582751771,-0.00720510468818247,0.0025025657232618,-0.00321526706102304,0.00689772312762216,-0.00572183568147011,0.00522238237317652,1.65752763013349e-12,0.00013436853248785,4.45106930402182e-05,9.10138403291093e-05
"19",901,-0.0176512688049115,0.0370865374279674,-0.0439250473427819,0.0162137994775549,-0.0201843096438097,0.0359481269260868,-0.031418938015122,0.0283359982131515,2.74729571942936e-10,0.00482409960739365,0.00214258572015849,0.00442678820323349
"20",951,-0.303435113790329,-0.169974950098549,-0.0700527541048359,0.0641242601268459,-0.049802864290541,0.0856258529238403,-0.0838148024922702,0.0701592730474658,8.00651415344108e-12,0.0312782328061903,0.00885269357466216,0.0186155692797733
"21",1001,-0.183446016104426,-0.0907315138028935,-0.0503613244945882,0.0388073894864647,-0.0424666482889506,0.0470041019871132,-0.0516652518417686,0.0431864857382607,6.37799309965016e-11,0.0124503234673524,0.00288832591503476,0.00598970262129713
"22",1051,-0.183476141304709,-0.145697280480817,-0.0208071463275701,0.0198277992603835,-0.0156393216457218,0.0240226873393112,-0.0265802048306796,0.0155082101991866,3.78627045617016e-12,0.00203781007229932,0.00119242145491178,0.00246153071964186
"23",1101,-0.110947355547978,-0.0422077971234103,-0.035515145802492,0.0336782425101774,-0.0314881582016824,0.0409424772733473,-0.0544715032447129,0.0192885571923398,1.23847748896705e-09,0.00728455285646869,0.00171433186562505,0.0035921005950375
"24",1151,-0.223805197660113,-0.12692433342454,-0.0495189359935466,0.0553907770372462,-0.0662223750841804,0.0369123444979778,-0.0373662993952166,0.0725162632279535,2.81842456789802e-15,0.0135033284350033,0.00802337986088707,0.0167072851418736
