"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-128.586346828108,-130.371456975316,1.78511014720766
"2",51,-89.4204693779854,-90.1788506347955,0.758381256810097
"3",101,-171.864349005856,-173.029859192923,1.16551018706758
"4",151,-223.98975415808,-226.05949220981,2.0697380517297
"5",201,-242.064873464821,-241.701694831595,-0.36317863322563
"6",251,-385.689773654277,-387.758381189299,2.0686075350219
"7",301,-115.312166441796,-115.264381033773,-0.04778540802306
"8",351,-137.114575498655,-138.303060638558,1.18848513990318
"9",401,-45.7880409088028,-46.1087514453911,0.320710536588251
"10",451,-173.150383870112,-175.142841467738,1.99245759762647
"11",501,-131.855915020585,-131.771392686032,-0.0845223345528154
"12",551,-252.779669651092,-252.530814504328,-0.248855146764356
"13",601,-368.280813545396,-369.156751631966,0.875938086570159
"14",651,-265.154642810127,-264.942392931677,-0.212249878449882
"15",701,-154.074842915391,-154.710764618542,0.635921703150501
"16",751,-195.72833388384,-196.753778605472,1.02544472163171
"17",801,-209.091946384326,-209.714523520464,0.62257713613846
"18",851,-488.136852434235,-489.367461391543,1.23060895730816
"19",901,-192.312010036901,-193.993869581177,1.68185954427639
"20",951,-93.0904427400152,-94.1469136808601,1.05647094084487
"21",1001,-171.615887541686,-172.180852181644,0.564964639958362
"22",1051,-232.269973628106,-234.279606612771,2.00963298466544
"23",1101,-206.108519089625,-206.689204620026,0.580685530401411
"24",1151,-100.628803908542,-102.573969186435,1.94516527789256
"25",1201,-192.394484028966,-192.048406940889,-0.34607708807701
"26",1251,-116.676404028599,-118.100080798303,1.42367676970397
"27",1301,-148.936748622619,-150.619911404346,1.68316278172728
"28",1351,-66.9259540309818,-68.5393469260826,1.6133928951008
"29",1401,-421.97505282917,-423.841343339916,1.86629051074578
"30",1451,-112.900486169657,-114.616606417365,1.71612024770774
"31",1501,-204.231547591128,-205.010909708173,0.779362117045252
"32",1551,-209.863799982995,-210.282463621048,0.418663638053573
"33",1601,-145.202447609268,-144.90762843267,-0.294819176598509
"34",1651,-335.414690022989,-336.095274863969,0.680584840979975
"35",1701,-419.249342772698,-420.334802559829,1.0854597871317
"36",1751,-148.634579683195,-149.265807593947,0.631227910751448
"37",1801,-207.905834045654,-208.866680992031,0.960846946376961
"38",1851,-243.247766618754,-242.926856793129,-0.320909825625904
"39",1901,-60.2641868382625,-60.6295745602579,0.365387721995319
"40",1951,-114.541244671271,-116.109529203559,1.56828453228846
"41",2001,-175.797066813507,-177.648638660694,1.85157184718744
"42",2051,-432.335508952863,-432.448113811298,0.112604858435532
"43",2101,-42.9179232603411,-43.4228421520295,0.504918891688426
"44",2151,-130.161999461366,-131.12941313637,0.967413675004451
"45",2201,-145.183070554667,-147.219007199127,2.03593664445961
"46",2251,-195.335171347426,-196.365109945561,1.0299385981352
"47",2301,-205.912346337445,-207.409932679474,1.49758634202954
"48",2351,-190.869520060256,-192.695846531257,1.82632647100155
"49",2401,-215.826578298087,-217.216269546626,1.38969124853844
"50",2451,-307.62343375381,-309.17484838877,1.55141463495971
"51",2501,-192.948680585083,-193.783089900451,0.834409315368418
"52",2551,-99.8177705253124,-101.600391312101,1.78262078678877
"53",2601,-169.55932667333,-170.246143406305,0.686816732975416
"54",2651,-117.08350219822,-119.10919868412,2.02569648590051
"55",2701,-200.898733110071,-200.725113794398,-0.173619315673136
"56",2751,-352.360090268204,-352.2380136641,-0.122076604104677
