"","Iteration","AbSpec","units"
"1",1,-0.0120357166645698,0.0226831674527881
"2",51,0.0121164014656149,0.0152898978284788
"3",101,-0.00795889497388115,0.0190869657296496
"4",151,-0.0162988960346771,0.026685974802034
"5",201,0.0126073937885837,0.0252549734782315
"6",251,-0.0109669758308533,0.0246805305900764
"7",301,0.0455057341072964,0.0141468963555597
"8",351,0.00491849981833258,0.0192378810528511
"9",401,0.0287849026932689,0.017096151205109
"10",451,-0.0143965164402065,0.0261485392746753
"11",501,0.0556768428127402,0.0150668913907923
"12",551,0.038952408824774,0.0177821580287443
"13",601,-0.00272787700460263,0.0203950214578479
"14",651,0.0915305578283514,0.0160108076781354
"15",701,0.0325690797597966,0.0139252680583105
"16",751,-0.0017977840965848,0.0150635421079151
"17",801,0.216206953072503,0.0172815082462051
"18",851,-0.00575615615571159,0.0191576886783115
"19",901,-0.0131997716464718,0.025497508908328
"20",951,-0.00411723473182415,0.0198722126754135
"21",1001,-0.0013849967206496,0.0212049096437681
"22",1051,-0.0141027109899524,0.0260689225786824
"23",1101,-0.0100994892482477,0.0186094255862628
"24",1151,-0.0151836069793101,0.0262403633093655
"25",1201,0.0337287597389198,0.0237842913409674
"26",1251,0.00138960903068389,0.0207416633217826
"27",1301,-0.0164118622473148,0.0230300765588276
"28",1351,-0.013840176261572,0.0245779121127993
"29",1401,-0.00584585363042008,0.0232004730282348
"30",1451,-0.013511292782315,0.024456170896939
"31",1501,-0.00147786811556245,0.0231941842091042
"32",1551,-0.000110651586266995,0.0230008021084733
"33",1601,0.133046770029027,0.0121543522078965
"34",1651,0.0131924860948026,0.0133663472658308
"35",1701,-0.00468877315925826,0.0210161405074987
"36",1751,0.00360918527805546,0.0152159253081805
"37",1801,0.00209822116105962,0.0174067969722447
"38",1851,0.0404293026115177,0.0186079831118424
"39",1901,0.0548857818326841,0.0163147380796609
"40",1951,0.000939285238643221,0.0233737511513967
"41",2001,-0.0137345597764597,0.0242419439193506
"42",2051,0.0100966597106916,0.0178256145799741
"43",2101,-0.00602162302811734,0.0138998256538208
"44",2151,-0.00859265354361701,0.0153888155968742
"45",2201,-0.0145758077863065,0.0257951520918889
"46",2251,-0.00359002713190035,0.0209606744990143
"47",2301,-0.00962621321983178,0.0222255434594321
"48",2351,-0.0142579187292494,0.0265578158799142
"49",2401,-0.00935880638205318,0.021952994392164
"50",2451,-0.00205262541010605,0.0208384603394763
"51",2501,0.0250611041161071,0.0188201729678948
"52",2551,-0.0120196148947878,0.0230969919362058
"53",2601,-0.00204458420226205,0.022194458606471
"54",2651,-0.0142558261673536,0.0273447126934464
"55",2701,0.014179514435916,0.0170250903436851
"56",2751,0.0928540933516979,0.0131755974809182
"57",2801,0.0206507600754306,0.0182222528101954
"58",2851,-0.0103199385001884,0.0229727606546198
"59",2901,0.0394022886887151,0.0182622407761639
"60",2951,-0.0118142347760996,0.0210776277674813
"61",3001,-0.0135224617465445,0.0261715547077342
"62",3051,0.0359813522970525,0.0215527962766298
"63",3101,0.0197120432019668,0.0193746200417739
"64",3151,0.0424468295689602,0.0193048855613631
"65",3201,0.00266432517049875,0.0111471991890728
"66",3251,0.00144626850013458,0.0221370221525214
"67",3301,0.0617819253094253,0.0221131226256026
"68",3351,0.0360678437873949,0.020705082490037
"69",3401,0.00940372023571706,0.0258107749997027
"70",3451,0.132846465147981,0.0158032464988278
"71",3501,0.374345432084007,0.0135245683852689
"72",3551,-0.00244587794926608,0.0170182278371194
"73",3601,0.0114946065485198,0.0161737746032666
"74",3651,-0.000386410136644552,0.0233081670811047
"75",3701,0.0501807588466687,0.0202993408277008
"76",3751,0.0358009404304058,0.0186165724746016
"77",3801,-0.00518228170210667,0.0257817078427197
"78",3851,0.0165733434391793,0.0116065631555735
"79",3901,-0.0129450723985325,0.0271564859521887
"80",3951,-0.00296636962132847,0.0191760924504571
"81",4001,-0.00228507801163212,0.0162772712757992
"82",4051,-0.00304198227938852,0.0132907406204201
"83",4101,0.173350743360296,0.0206171767739866
"84",4151,0.0391357303120627,0.0274165909843622
"85",4201,0.0054237019202616,0.0197204676331919
"86",4251,-0.00558713104019088,0.0183909179373436
"87",4301,-0.0131082246585049,0.0268754481453239
"88",4351,0.00524875964661939,0.0148713713790366
"89",4401,0.123873474106499,0.0161895354478639
"90",4451,-0.00213656273402007,0.0201314073248485
"91",4501,0.0522419689474586,0.019110586578348
"92",4551,-0.0041367441022007,0.0234725322257854
"93",4601,0.00233657776205566,0.0207286936954886
"94",4651,-0.00025636852307834,0.0215968601159237
"95",4701,-0.0142643255912736,0.0268988807321387
"96",4751,0.00718866309741912,0.0254661502742427
"97",4801,-0.0114709116756742,0.0239470954945018
"98",4851,0.0190189617151909,0.0185582613662051
"99",4901,-0.00759396954932544,0.0186714555901554
"100",4951,-0.0148150680689555,0.0220582590112506
