"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lSpecies","uSpecies","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.580560581802274,-0.247242834535427,-0.12819076795131,0.188132489238342,-0.137398453895003,0.198832460606354,-0.17450273969007,0.167285334951885,3.38622787274382e-10,0.127103200675356,9.34028209517876e-12,0.0893110292422499,0.00541822674274054,0.0113337372641511
"2",51,-0.57546421481311,-0.0567716848017881,-0.227113660977921,0.240087177240639,-0.281671576030931,0.243862875911873,-0.293533256684896,0.267550398595631,1.37788733191303e-08,0.266813727663803,1.04814702811269e-09,0.242718479594197,0.0095389040973994,0.0200332943914817
"3",101,-0.388049867178779,-0.135949856048683,-0.124332639607019,0.132496035119402,-0.163580346459639,0.110224228410516,-0.120645024740952,0.14801818770502,1.8343694379878e-09,0.068892612523588,9.14159668330845e-10,0.0604038008221464,0.00284576522508417,0.00597982505319541
"4",151,-0.170224160315229,-0.0252779244910926,-0.0487519328344206,0.097587420263153,-0.0831951512009255,0.0765356730698841,-0.0775850975769572,0.0773572680482175,4.32304167239137e-14,0.0275796040067722,5.29823942841631e-11,0.0212683669042399,0.00134710254341768,0.00281229537242943
"5",201,-0.425689339928795,-0.196641945077545,-0.125298612896586,0.119943164528195,-0.108469957194757,0.122168792440789,-0.137696049365331,0.107854222325841,5.46091388820933e-10,0.0639896491916036,4.3672876191942e-13,0.0501364256173417,0.00100907527073555,0.00213081513802213
"6",251,-0.0943798957850959,-0.0384341108438093,-0.0288008634051948,0.0294338487219648,-0.0338214782022987,0.0255195169593208,-0.0247264825447928,0.0298978500213707,3.11968207201406e-16,0.00293803446714805,9.04403019616643e-11,0.00308207468579375,0.000143070383437474,0.000298240329468153
"7",301,-0.471798927670534,0.00710132412132225,-0.240536170458654,0.233044007080025,-0.222522620781092,0.243917840300128,-0.274732331890846,0.212133861910843,6.66523191766616e-09,0.262694122668128,4.70855315571326e-09,0.230184510318689,0.00640593760342752,0.0135094128695256
"8",351,-0.327003383252304,0.0389333199312887,-0.174695877358317,0.178993485111278,-0.236768197348283,0.160073885646852,-0.214587414127891,0.186140347810579,4.00069720020021e-09,0.126935862191806,1.14485776934168e-09,0.141930241535058,0.00477916627818259,0.00997275791060047
"9",401,-0.698321836214745,0.0531989428272936,-0.348751723809983,0.332576969303773,-0.403046770166839,0.347829289501533,-0.495779723281885,0.317036402440863,6.47948503804592e-09,0.479101123162458,2.89582524702159e-09,0.577801471034232,0.0179803361871589,0.0377199642066456
"10",451,-0.244571546521911,0.00684912778160651,-0.119253885990474,0.135138004581677,-0.172389802435646,0.101700788203743,-0.124738288708613,0.130018316194764,2.73984434454227e-10,0.0556352022316301,2.22696099503644e-11,0.0647442834896224,0.00282947127426407,0.00589484621941621
"11",501,-0.509060078609764,-0.0543318265263224,-0.264231412147637,0.196983924179222,-0.189471208599571,0.23509690213541,-0.275261587521527,0.203280125282618,4.24377162630479e-09,0.170954615487273,8.85917964218176e-09,0.197444117788041,0.00500336242576068,0.0107201569914537
"12",551,-0.522574340327992,-0.0402993813622743,-0.243387433496537,0.228644342329062,-0.199071439012187,0.245212569538126,-0.255044309626101,0.237047670445463,5.35452708590251e-12,0.339488553481402,1.32573750359882e-11,0.173928427618743,0.000863554166460426,0.00183508324071847
