"","Iteration","Species","Units"
"1",1,0.000544723031585223,0.0077389958279459
"2",51,0.00185016873437617,0.0136783907934897
"3",101,-5.08952475219337e-05,0.00404680207360055
"4",151,-1.21585642222914e-05,0.00192189303072496
"5",201,-7.38325226689808e-05,0.00142181447821274
"6",251,-1.3412034531847e-06,0.000193417469641208
"7",301,-0.000291989115210937,0.00923834916037041
"8",351,-8.24116750134044e-05,0.00680571553303843
"9",401,0.00323194658615984,0.0270512779536332
"10",451,-2.60943853848319e-05,0.00382780315582145
"11",501,0.00184829327387039,0.00724820720153719
"12",551,-0.000107162003752641,0.00124132619140556
"13",601,-3.93321281780126e-06,0.000242398591415315
"14",651,0.000400024538383856,0.00104566605976877
"15",701,0.000720610020794958,0.00528328487186382
"16",751,0.00032238876997655,0.00289805265705403
"17",801,-4.60317645077304e-05,0.00234503266645923
"18",851,-9.07571695331671e-07,6.26223321380122e-05
"19",901,-2.43566468730503e-05,0.00289082957728613
"20",951,0.00167640858828282,0.0130470428252864
"21",1001,-7.26430706348125e-05,0.00424588142063749
"22",1051,-1.12242418296509e-05,0.0017066744214082
"23",1101,0.000198016010124319,0.00235622627421938
"24",1151,-7.68572942661457e-05,0.011992905599695
"25",1201,0.000448981909884933,0.00296293181401412
"26",1251,-9.10635371195518e-05,0.0095039334921677
"27",1301,-4.96357226762253e-05,0.00591916830191882
"28",1351,-0.000170207089537159,0.0190505361426326
"29",1401,-1.1687877981732e-06,0.000129235873281724
"30",1451,-7.52559817221932e-05,0.0100071706065939
"31",1501,-3.91839512122702e-05,0.00254060368102702
"32",1551,-5.05838115153961e-05,0.00232184687275319
"33",1601,0.00147229131421912,0.00595012609057896
"34",1651,4.82342385196958e-05,0.00039235107927164
"35",1701,-1.96203036489165e-06,0.000133281955294393
"36",1751,-0.000104343531286694,0.0057836846266645
"37",1801,-3.48021672863253e-05,0.00242668837952772
"38",1851,-6.4395152861126e-05,0.00142796227389238
"39",1901,0.00268701654883293,0.0209489207973746
"40",1951,-8.83817475523167e-05,0.00950328494284614
"41",2001,-2.94120506302579e-05,0.00384576177496684
"42",2051,2.85417967589743e-05,0.000113582848045329
"43",2101,-0.00055423809187677,0.0256507270575445
"44",2151,-0.000109247018379672,0.00744981363253497
"45",2201,-3.80023961712657e-05,0.0057489972008082
"46",2251,-4.04867926613092e-05,0.00287946322721292
"47",2301,-2.43030547952497e-05,0.00250125328850381
"48",2351,-2.37844738430831e-05,0.00313257824544496
"49",2401,-2.2351681553124e-05,0.00213006088103695
"50",2451,-5.25125535164192e-06,0.000552429341362935
"51",2501,-4.58097977008485e-05,0.00311079949048633
"52",2551,-9.03788974334278e-05,0.0118031201512809
"53",2601,-6.93893461464921e-05,0.0042176364342645
"54",2651,-5.81076037088693e-05,0.00896775918759803
"55",2701,-0.000100852611531862,0.00253901853520784
"56",2751,0.000100056424489777,0.00030972907331579
"57",2801,0.000788105851148255,0.0049570811981857
"58",2851,-2.92500204599967e-05,0.0030285618539078
"59",2901,-0.000232021206723521,0.00330046836334656
"60",2951,-3.34254391098004e-07,3.76952957066604e-05
"61",3001,-9.71008506795607e-06,0.00146267128115151
"62",3051,5.69238062126276e-05,0.000509523663706747
"63",3101,4.02167822096562e-05,0.000545275436941693
"64",3151,-0.000186938072287959,0.00661208848169366
"65",3201,0.00114732943248629,0.00602463820944438
"66",3251,-9.08047891595188e-07,8.37661349302095e-05
"67",3301,-1.0592023907644e-05,0.00114861403933522
"68",3351,0.00137307482643279,0.0208652993080277
"69",3401,-0.000171485673811151,0.0176529960703921
"70",3451,0.00248855594226191,0.00457314138230974
"71",3501,0.00181836511877112,0.00260575903582737
"72",3551,0.00202215730440008,0.0078774020967085
"73",3601,0.00198138874152604,0.0168721536681966
"74",3651,-0.00104280419457715,0.0411155869828459
"75",3701,0.0012926672678218,0.00895441100080819
"76",3751,0.000542565967763276,0.00308967868357765
"77",3801,-1.07894791731952e-05,0.00119851039143015
"78",3851,-4.90525870436167e-05,0.00179868097484026
"79",3901,-5.77199583592572e-06,0.000708486233253907
"80",3951,-7.64935871324124e-05,0.00422763303992575
"81",4001,0.00191451185640829,0.0270251466127251
"82",4051,0.00256637310204348,0.0133095310997937
"83",4101,0.000960096886812422,0.00262608328212047
"84",4151,-3.60242600205869e-05,0.000645972846702177
"85",4201,0.00178225767436031,0.0181985422256578
"86",4251,0.00409546237829526,0.027505296740194
"87",4301,-4.60465407010474e-05,0.00698425639552692
"88",4351,0.000582365274836562,0.0047253428914094
"89",4401,0.00126199404922838,0.00883161780016467
"90",4451,-8.32351130513502e-05,0.00456363393392586
"91",4501,-0.000273244521787026,0.00867600791250341
"92",4551,-0.000122323317539671,0.00925953700527931
"93",4601,0.000937244910352347,0.00239087111682181
"94",4651,-0.000113550239820188,0.00516579756917213
"95",4701,-7.44443346338167e-05,0.0114036453752231
"96",4751,-0.00022045599433236,0.0249131420154055
"97",4801,-1.55058108140108e-05,0.00208276717065197
"98",4851,0.00012902662442218,0.000702801999746334
"99",4901,0.000291402745267882,0.00378225302185658
"100",4951,0.000177533797275293,0.00252563355849435
