"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-128.596122647646,-130.379127471957,1.78300482431149
"2",51,-89.4282162876724,-90.1881259339673,0.759909646294915
"3",101,-171.872177063828,-173.036380270237,1.1642032064093
"4",151,-224.002422298818,-226.066324026632,2.06390172781377
"5",201,-242.072625183495,-241.706072825207,-0.366552358287663
"6",251,-385.70411271843,-387.764182493369,2.06006977493911
"7",301,-115.322017338387,-115.270915877512,-0.0511014608751452
"8",351,-137.121175260854,-138.31229394477,1.19111868391528
"9",401,-45.7954765400793,-46.1181273495481,0.322650809468776
"10",451,-173.163226485371,-175.149326367151,1.98609988177984
"11",501,-131.863145718367,-131.779427606815,-0.0837181115525425
"12",551,-252.786825376864,-252.53793498356,-0.248890393303952
"13",601,-368.28812885429,-369.165246347731,0.877117493441062
"14",651,-265.163786742761,-264.951113833435,-0.212672909326102
"15",701,-154.083021841219,-154.719705407297,0.63668356607775
"16",751,-195.733451056113,-196.762692234622,1.02924117850912
"17",801,-209.104062386554,-209.72258094306,0.61851855650653
"18",851,-488.161366766817,-489.376786529215,1.21541976239831
"19",901,-192.320979577196,-194.001175610398,1.68019603320215
"20",951,-93.103306427261,-94.1547449870223,1.05143855976128
"21",1001,-171.625921185559,-172.189135647468,0.563214461908757
"22",1051,-232.283375967035,-234.286816618098,2.00344065106214
"23",1101,-206.120283477726,-206.699479376317,0.579195898590939
"24",1151,-100.637931096255,-102.579624393828,1.94169329757287
"25",1201,-192.404304472465,-192.053951860982,-0.350352611482975
"26",1251,-116.687858824035,-118.10650721906,1.41864839502526
"27",1301,-148.946061762361,-150.626355791001,1.68029402863939
"28",1351,-66.9355813044131,-68.5459204458153,1.61033914140219
"29",1401,-421.996442629065,-423.850589047771,1.85414641870642
"30",1451,-112.911334043165,-114.622755919204,1.71142187603812
"31",1501,-204.241073671767,-205.019327833803,0.778254162036092
"32",1551,-209.873377042233,-210.291587451655,0.418210409421533
"33",1601,-145.209965646054,-144.917215120097,-0.292750525956734
"34",1651,-335.419964339956,-336.105343653022,0.685379313065823
"35",1701,-419.264938640805,-420.343480334027,1.07854169322206
"36",1751,-148.646513577701,-149.273238524352,0.626724946650853
"37",1801,-207.919368536413,-208.87363256388,0.954264027466962
"38",1851,-243.256568620006,-242.932602317055,-0.323966302950396
"39",1901,-60.2742223757534,-60.6379927694972,0.363770393743835
"40",1951,-114.545636847786,-116.116781993244,1.57114514545844
"41",2001,-175.804949125393,-177.655779832529,1.85083070713523
"42",2051,-432.351268238376,-432.456806476668,0.105538238291501
"43",2101,-42.9275971122057,-43.4306055407501,0.503008428544426
"44",2151,-130.169508513131,-131.13584826802,0.966339754889162
"45",2201,-145.193054166043,-147.225254839064,2.0322006730209
"46",2251,-195.343389906274,-196.372453571423,1.02906366514964
"47",2301,-205.914079382815,-207.419499587998,1.50542020518219
"48",2351,-190.881223042887,-192.70241598458,1.82119294169365
"49",2401,-215.839298531938,-217.222659012382,1.38336048044388
"50",2451,-307.635669573267,-309.181517652419,1.54584807915199
"51",2501,-192.960723196979,-193.792203256509,0.831480059530179
"52",2551,-99.827403981449,-101.60806287764,1.78065889619066
"53",2601,-169.569142066995,-170.254934420869,0.685792353873808
"54",2651,-117.095982520919,-119.114965295037,2.01898277411783
"55",2701,-200.910115081227,-200.730406303903,-0.17970877732381
"56",2751,-352.370881229447,-352.245553975962,-0.125327253484841
"57",2801,-157.943945092856,-158.001775177696,0.0578300848395372
"58",2851,-191.551849657404,-193.082343637314,1.53049397991001
"59",2901,-185.531016682939,-185.281964675754,-0.249052007185497
"60",2951,-544.235169556933,-546.630191496714,2.3950219397816
"61",3001,-242.036183060517,-243.998842007822,1.96265894730575
"62",3051,-316.63221101229,-316.834221355633,0.202010343343318
"63",3101,-314.25347812444,-314.715865564552,0.462387440112025
"64",3151,-138.212560703367,-138.323382250942,0.110821547575711
"65",3201,-149.976828361404,-150.128875180438,0.152046819033529
"66",3251,-459.251675998792,-460.924584154428,1.67290815563649
"67",3301,-262.00932073816,-263.50156750436,1.49224676620031
"68",3351,-59.9741773226079,-60.5152983137628,0.541120991154926
"69",3401,-68.6413669269971,-70.2122822724503,1.57091534545327
"70",3451,-166.233215529292,-166.093411298248,-0.139804231044479
"71",3501,-203.452097269059,-203.146806238633,-0.305291030426076
"72",3551,-129.12465700229,-129.546257686446,0.421600684155891
"73",3601,-74.333509274937,-75.3232825870791,0.989773312142091
"74",3651,-16.8117878573487,-16.9380185293558,0.126230672007114
"75",3701,-118.07214407571,-117.960692598024,-0.111451477686586
"76",3751,-190.582363237654,-190.898142688726,0.315779451072586
"77",3801,-253.379622147098,-254.993484944384,1.61386279728572
"78",3851,-228.107396488554,-228.272598095471,0.165201606916838
"79",3901,-292.942368027943,-294.714064379461,1.77169635151739
