"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-357.941576468126,-359.539673828889,1.59809736076318
"2",51,-464.509145544969,-464.394963436506,-0.114182108463467
"3",101,-442.952517474251,-442.66947977654,-0.283037697710313
"4",151,-442.564135398341,-442.1030068604,-0.46112853794051
"5",201,-480.110470201969,-480.024172210567,-0.0862979914020912
"6",251,-363.480555212646,-364.143044929671,0.662489717024414
"7",301,-376.380063951901,-378.374915478107,1.99485152620542
"8",351,-420.587768203514,-420.178585904888,-0.409182298626035
"9",401,-402.495885280504,-403.53065339903,1.03476811852596
"10",451,-405.044752804475,-404.592514805033,-0.452237999441309
"11",501,-412.934944968632,-412.620968519505,-0.313976449126983
"12",551,-440.821356462541,-440.718554175214,-0.102802287326426
"13",601,-482.029870839395,-482.406931451662,0.37706061226686
"14",651,-454.617326219558,-455.807405506671,1.19007928711346
"15",701,-400.301034470566,-400.109734904708,-0.191299565857946
"16",751,-377.893573668039,-377.948243882714,0.0546702146745019
"17",801,-446.210693603612,-445.817387816481,-0.393305787130942
"18",851,-454.739105774494,-454.388076104326,-0.3510296701686
"19",901,-477.612166484123,-478.336557556289,0.724391072165815
"20",951,-429.490258036755,-429.962007190596,0.471749153841074
"21",1001,-407.926220656194,-407.934492891536,0.00827223534122368
"22",1051,-456.579446555447,-456.702271200181,0.122824644734351
"23",1101,-392.350182428664,-392.060731437581,-0.289450991083356
"24",1151,-413.256154297317,-413.834112168452,0.577957871135254
"25",1201,-424.906024766405,-424.599590924557,-0.306433841848559
"26",1251,-393.098325394556,-393.819073813555,0.72074841899888
"27",1301,-432.303317346933,-432.554429671818,0.251112324885128
"28",1351,-375.687035016584,-376.263306039528,0.576271022943786
"29",1401,-420.357456319939,-420.036132598415,-0.321323721523981
"30",1451,-454.338920859233,-454.132142586862,-0.206778272371253
"31",1501,-428.055316820842,-428.724649043008,0.669332222166702
"32",1551,-450.656405052305,-450.432067557706,-0.224337494598728
"33",1601,-415.905294054341,-416.119456776476,0.214162722134404
"34",1651,-415.81278546613,-415.58795918896,-0.224826277169655
"35",1701,-410.521059087414,-410.743604419242,0.222545331828314
"36",1751,-428.951005572072,-428.678973820391,-0.272031751681311
"37",1801,-435.459921253869,-435.189703731246,-0.270217522622943
"38",1851,-388.951063395289,-390.778811267832,1.82774787254294
"39",1901,-400.330596695348,-400.630842605629,0.300245910281603
"40",1951,-400.001201067109,-399.867183471772,-0.134017595336559
"41",2001,-404.669238223646,-404.238177884632,-0.431060339013925
"42",2051,-389.479590027343,-389.432047756108,-0.0475422712350451
"43",2101,-365.81735235777,-366.225984128856,0.408631771086164
"44",2151,-453.679654207977,-453.250427480144,-0.429226727832486
"45",2201,-469.315531052723,-469.184228224647,-0.131302828075661
"46",2251,-427.177057105196,-426.930698056247,-0.246359048949103
