"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.44317229698936,-0.424211938232474,-0.0069770076443092,0.0117385518824449,-0.00466055131983012,0.0143753470429147,-0.0152461156831123,0.00432574076694436,4.68073770894808e-10,0.000525811701755504,0.000239247502925445,0.000481364757413082
"2",51,-0.436441901751095,-0.420597738942888,-0.0101687628048239,0.00579842801380437,-0.00558264218852855,0.010236444795737,-0.00996529261465184,0.00673800721415319,8.71976462739821e-11,0.000410048262804957,6.66429040327899e-05,0.000134890141363658
"3",101,-0.443602949409978,-0.423824111352587,-0.0133996182412375,0.00642082348349504,-0.0070364565908676,0.0130509345908649,-0.0114190337189939,0.00946853512141388,2.66863941473755e-11,0.000671566258489355,8.67889285426774e-05,0.000172140447058298
"4",151,-0.44578245349112,-0.421838915164699,-0.0129374787829875,0.0113447631301824,-0.0115136288222857,0.0127624941815156,-0.0138442318966554,0.0107352590844698,2.0482013953598e-10,0.000971796153424514,8.46367885362326e-05,0.000172174922463502
"5",201,-0.444894171370834,-0.430438245792175,-0.00913521453912836,0.00526845170497836,-0.00565896625630558,0.00879713159520179,-0.00881834387109848,0.00665226452110801,6.42742949138942e-13,0.000350873284833026,5.61646508303121e-05,0.000113909822629662
"6",251,-0.443699970295711,-0.421756566269323,-0.0138221288143541,0.00995832002081443,-0.00853216703399085,0.0152145425108756,-0.0181123774964362,0.00744026587926783,8.23624732544131e-14,0.000870193400563267,0.000224031915079711,0.000452814989744054
"7",301,-0.432247586675658,-0.418274221978209,-0.00919704252737574,0.0060564097591822,-0.00301015244622249,0.0114552225713851,-0.0121547018643469,0.00307748196428292,1.66962586729064e-12,0.000275192152217287,0.000189731404132679,0.000380431875510308
"8",351,-0.432995460818347,-0.409201395517812,-0.0130844491065858,0.0115216128033353,-0.0110677094999119,0.0143433079356328,-0.016598947942839,0.00963563956611324,2.36379643048719e-09,0.00109948903967259,0.000110420672609687,0.000222400391686851
"9",401,-0.44076528972073,-0.425016110246361,-0.0108305705070961,0.00548491868539713,-0.00545855186646804,0.0105935053143185,-0.0081171553756576,0.00905638883705251,3.47404149513504e-12,0.000436091925032166,0.000134025747539033,0.000272995975754303
"10",451,-0.44474850872939,-0.413440006348537,-0.0193166978715453,0.0124640620488208,-0.0133370107505471,0.0182769150706008,-0.0187293520139065,0.0123935309966328,8.66639186577903e-12,0.00157580449332454,0.000133995605829095,0.000271290931183725
"11",501,-0.456213845649472,-0.432931886756705,-0.0147665439217235,0.00931872250293964,-0.00850228307535872,0.0160992090386571,-0.0139269666979089,0.0110202471696539,2.74104548135303e-10,0.000926351706500868,0.000121228792465843,0.000244337610973518
"12",551,-0.44432778673945,-0.426980059128255,-0.0119473931335961,0.00612402267870493,-0.00607839555596001,0.0121588412393976,-0.0109264104394242,0.00770696091058198,2.65257641007997e-11,0.000515665059918781,8.77660072726383e-05,0.000175760444697613
"13",601,-0.437011805915972,-0.424785638606409,-0.00752265084884129,0.00490557303419337,-0.00465595475179725,0.00800127570983022,-0.00730556409689598,0.00588844160665758,2.59088235377797e-11,0.000262211187949466,5.60135094228788e-05,0.000111913980752831
"14",651,-0.426925894187661,-0.415234538028017,-0.00836304455879144,0.00371872106916271,-0.00424747598299291,0.00731322071078466,-0.00812303000930115,0.00412826631509233,3.98854036324824e-12,0.000230005028690877,7.61825276869019e-05,0.000151023042950705
"15",701,-0.435965412765654,-0.411824029943091,-0.0148010229459032,0.009633632384066,-0.0106143368830089,0.0140821219974896,-0.0158971271739574,0.011328781285556,2.73952645242469e-11,0.000965348983452615,0.000141957195704053,0.000284701278911386
"16",751,-0.449195779024475,-0.424556500598555,-0.0153656237816904,0.00942840069183148,-0.0145103453833144,0.0110877713887021,-0.014245143494918,0.0126186354391393,1.71486830252278e-13,0.00100846007271657,0.000193073332534205,0.00038246991883467
"17",801,-0.438400049330085,-0.41852238609863,-0.011947244991461,0.00847982711707118,-0.00747378828236833,0.0133123359410092,-0.0130205526511418,0.00862782224430703,2.91308068583094e-10,0.000694531678861056,8.12190316405534e-05,0.000164515531994019
"18",851,-0.447474030443118,-0.428714291003416,-0.0117709507758263,0.00735247422562679,-0.00555302402062807,0.0136796803271864,-0.012075178710802,0.00833925796905532,6.29404495562415e-13,0.000581696210288283,7.47692504452067e-05,0.000150153164215863
"19",901,-0.424057783078752,-0.412530810295721,-0.00744686386315152,0.0048387212700618,-0.0042513587832218,0.00789758117025485,-0.00734792513912907,0.00507902672688942,5.06794940360043e-12,0.000229619477589309,5.71175982527265e-05,0.000115378088829573
"20",951,-0.440346842260624,-0.424342755548423,-0.0104571050687809,0.00619387156621087,-0.00547196489060298,0.010960185129079,-0.0109937310626265,0.00578874261555029,1.40774158989092e-12,0.000429051037953789,0.000100118728551259,0.000200456371304575
"21",1001,-0.437144929994247,-0.416368873542524,-0.0134152423415799,0.00855090998447849,-0.00666926291887648,0.0150442619051319,-0.013728262973018,0.0086276680813171,4.5256698281505e-13,0.000775904514320822,0.000130904477848985,0.000261311859883102
"22",1051,-0.429264359980152,-0.413557857784326,-0.00977852134383284,0.00586845334328245,-0.00604725550510921,0.00925528886000393,-0.0117854674244882,0.00495540206611622,5.85720721059038e-11,0.000401246218724594,7.09366570183301e-05,0.000144228551102588
"23",1101,-0.446245926897973,-0.404071963377646,-0.0212706475649611,0.0201981487043668,-0.0168487188639119,0.0240403425414115,-0.0258524184464477,0.0176527292351238,1.49692605865392e-09,0.00289437538441685,0.000154852820214866,0.000311220489881116
"24",1151,-0.442934738221084,-0.425887836936454,-0.0094047308084555,0.00822099484139471,-0.00957289276630036,0.00798558373935521,-0.0092841937293997,0.0095403398227063,1.18132076664335e-13,0.000504775296120769,0.000121869432732118,0.00024383975898905
"25",1201,-0.453180128381064,-0.43162215439952,-0.0132822421073797,0.008383240972762,-0.0079789764713496,0.0141578047478106,-0.0129342254713265,0.00963171583134681,2.41165679822612e-11,0.000817615308796683,0.000107431284721275,0.00021478630866929
"26",1251,-0.446402430068702,-0.427406931866244,-0.0107321249815868,0.00810107472352684,-0.00829140120731608,0.0109184167449712,-0.0105253702204209,0.00901898517622612,1.04681662664553e-11,0.000592301522508599,0.000156613407987731,0.0003128994452731
"27",1301,-0.444510760062258,-0.427343044837471,-0.0121390591230011,0.00488491640862776,-0.0053785493291798,0.0117549940187018,-0.0110205052333185,0.00762779150682036,2.17760931730782e-12,0.000488343624676022,9.74011913919678e-05,0.00019445854451458
"28",1351,-0.458825417939806,-0.437001881778997,-0.016337626875611,0.00576052060932852,-0.00899427615513559,0.0133023874586797,-0.0137586497221491,0.00943682856450323,1.39281502628807e-11,0.000793019658120593,0.000194272949032424,0.000389466986343971
"29",1401,-0.453537049628721,-0.430995600319875,-0.014202447149728,0.00900267944234656,-0.00795276832559466,0.0156985892099328,-0.0137377868086332,0.0105090656652465,8.93485364515648e-10,0.000862210383321552,0.000109858876415773,0.000222431025657991
"30",1451,-0.433779706441783,-0.416972446619184,-0.0114092047260783,0.00587590826035012,-0.00623137769071036,0.0114962507796008,-0.0112654373224359,0.00699029769748449,3.67322914634643e-11,0.000509430506376813,7.51526890506257e-05,0.000151279186546778
"31",1501,-0.439780560220242,-0.424714807304554,-0.0123004784400109,0.00391243259218754,-0.00477716341265477,0.0110154560461524,-0.00945253348254482,0.00699957164351872,8.71456239595156e-11,0.000383660743183732,0.000102163825872534,0.000204104011926212
"32",1551,-0.442346781346714,-0.425004026517854,-0.0117614913178841,0.00599430322472472,-0.0065657980449032,0.0119751938036643,-0.0114894092039322,0.00736131093799486,2.38336663954344e-12,0.000543501423687616,7.80931291444079e-05,0.000157436460863261
"33",1601,-0.432715648712474,-0.414251149515621,-0.0113486357149668,0.00786160798452329,-0.00620720973529387,0.0129623163084034,-0.0125449887418654,0.00789958005771041,7.46654014692316e-13,0.000606521195649796,0.000119046489357258,0.000235895825535972
"34",1651,-0.445148677754332,-0.423061511013657,-0.0144698245130712,0.00825379371326562,-0.00805232673155842,0.0152029035962187,-0.0127796301312628,0.0118119101207412,1.67518635425259e-10,0.000840373828497696,0.000117673354533866,0.000235811382084254
"35",1701,-0.44868333848391,-0.429728347533455,-0.0139746957647731,0.00576352598727681,-0.00759223733621184,0.011807419869001,-0.0127643191954121,0.00725351930304896,1.72031997787287e-10,0.000610866096267783,0.000125843338333723,0.000251509948814706
"36",1751,-0.445528049960558,-0.424357230745954,-0.0131866110023111,0.00797574925672961,-0.00714695075294003,0.0149081574127194,-0.0126034263885231,0.0097346538095735,2.56811953192887e-12,0.000739546086799831,0.000100868836100524,0.000201848663537626
"37",1801,-0.456358704032027,-0.436572978229378,-0.0127927729336079,0.00756702767284878,-0.0073796387805487,0.0133868305929354,-0.0144634014541225,0.00728018672089092,2.91376136816852e-12,0.000654616654433205,9.32222518107221e-05,0.000186768332181706
"38",1851,-0.434481805772521,-0.420268597154063,-0.00884784522349946,0.00574970270099584,-0.00635378353763372,0.00820815120823681,-0.00973981089191511,0.00472842330782441,5.21363084081882e-14,0.00027176104304119,0.000159786751718355,0.000321080707237322
"39",1901,-0.456395111090387,-0.43567381594039,-0.0136173550454259,0.00720050344534684,-0.00810739133157767,0.0126354799322144,-0.0122628060271381,0.010058160580229,7.10110579263629e-13,0.000785264012873925,0.000144110631455175,0.000286779709969444
"40",1951,-0.449970164110709,-0.426586783978564,-0.0141792357171653,0.00978484926372403,-0.0108939372051395,0.013636490504723,-0.0129050833784277,0.0110618176731805,2.42652018089869e-11,0.000965203473257219,0.00014069369561493,0.000285819859697886
"41",2001,-0.457308107186691,-0.430643586820224,-0.0169118129488197,0.0112224301265087,-0.0102329927394749,0.0181267575511583,-0.0154332772071939,0.013641082070535,7.12818096264083e-10,0.00118334653869102,0.000132926982364094,0.000272880896531041
"42",2051,-0.443587848596508,-0.419535756867845,-0.0141635488980683,0.0105655781953828,-0.00783469679299742,0.017489275742264,-0.0155904700986866,0.00970278774912003,1.26200782312844e-13,0.000947093464023865,0.00016162261224297,0.000326716437602252
"43",2101,-0.448757514808676,-0.424297449921141,-0.0141520126780961,0.0108064003725303,-0.0115177412953926,0.0141186936962185,-0.0162561229954008,0.0115528674505185,6.34674933967491e-14,0.00101457624181448,0.000219293750121338,0.000441336403815792
"44",2151,-0.441642715246417,-0.421710142545635,-0.0119057981501101,0.00754294991202187,-0.00640097509312909,0.0134311669971794,-0.0129647183930501,0.00799328744506056,2.05939310182447e-10,0.000708456590301409,7.47399004379939e-05,0.000152216547356511
"45",2201,-0.440309201439959,-0.424777515523601,-0.00979407813429134,0.00566645369690377,-0.00532315298914909,0.00999151024007006,-0.00977605662046699,0.00615040062984917,1.8440922826329e-12,0.000387641391295513,6.3648915506728e-05,0.000128467321067171
"46",2251,-0.449396243784577,-0.428479214548133,-0.0110823021677788,0.0109605842130804,-0.0118300063477363,0.0110112248512451,-0.0137343590031378,0.00780397507696762,1.92259298503702e-14,0.000785620746117074,0.000100887475961534,0.000206173314734061
"47",2301,-0.447202013016067,-0.42708330048481,-0.0132345030947363,0.00795647509221453,-0.00728762608196121,0.0145083993265871,-0.0136935188347707,0.00841594352095854,7.40630393626639e-11,0.00075263060551717,0.000107825424600714,0.000217910582288767
"48",2351,-0.452512537362054,-0.433155613878625,-0.0131285119882705,0.00634287518914789,-0.00691798821208067,0.0126658481021877,-0.0139497702111839,0.00708904854400316,1.62522340992809e-10,0.000671913522204015,0.000120199571611906,0.000240999474753057
