"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp","pMCMC"
"1",1,0.00220143016906185,-0.0283889002748765,0.049706243124092,2132.65520331221,0.687777777777778
"2",51,-0.00255343551810988,-0.0385806726135343,0.0421174460207112,1608.50491477682,0.693333333333333
"3",101,-0.00262125713119641,-0.0351201404337189,0.0413369537272956,6460.58210609063,0.637777777777778
"4",151,-0.000541170805187077,-0.0413271877914667,0.0573608105296444,2134.57616388181,0.915555555555556
"5",201,-0.00186008358959205,-0.0317762109843898,0.0310401749156881,5998.41218041871,0.668888888888889
"6",251,-0.000563733982503752,-0.073250310799267,0.0493469782231841,5995.29864764828,0.921111111111111
"7",301,-0.00235189554875688,-0.0376234951545484,0.0341554258702672,10811.9525427102,0.638888888888889
"8",351,-0.000275711971603373,-0.046967373265943,0.0437705637014005,1878.64682900777,0.914444444444444
"9",401,-0.00139997246307545,-0.0433956589695299,0.0363050511805341,4450.38648424465,0.661111111111111
"10",451,-0.00253570309682595,-0.0551699125644518,0.0597950428782497,3086.20474180739,0.686666666666667
"11",501,-0.00186557594892961,-0.0577449417978642,0.0415648820635397,4112.62399927564,0.694444444444444
"12",551,-0.00209576275091367,-0.0398923536995426,0.0407199656037847,4332.09125345862,0.663333333333333
"13",601,-0.000942182062584765,-0.0410747746191191,0.02312685616198,5805.76966229707,0.782222222222222
"14",651,-0.00199034781356432,-0.034640753234271,0.0226996094788774,5831.58438603604,0.551111111111111
"15",701,-0.00100905159855664,-0.0443700195028214,0.0546548783313483,4582.71466897113,0.812222222222222
"16",751,-0.00109124288754267,-0.0416275308216427,0.0578265655494761,2343.8089496939,0.845555555555556
"17",801,-0.000641738900471209,-0.0441507361392723,0.041444243863225,3488.04704448861,0.813333333333333
"18",851,-0.00181736515042692,-0.0322632364623132,0.041100078378804,5302.71563836059,0.704444444444444
"19",901,-0.00116152532698721,-0.0353915490559302,0.0240172380872536,5097.63188586459,0.734444444444444
"20",951,-0.00177424046541199,-0.0494560416409513,0.0284359416546067,6021.48368953528,0.67
"21",1001,-0.00236941420600851,-0.0487968894885853,0.0488008542815805,6011.56549828651,0.677777777777778
"22",1051,-0.00170872257225415,-0.032104643934872,0.0280197264219169,6223.63534476253,0.688888888888889
"23",1101,-0.00403016283691608,-0.0839299454601132,0.0930341586390568,1002.64328158679,0.796666666666667
"24",1151,-0.000232465109986805,-0.0462183091876796,0.0450033426095615,5299.09767402789,0.967777777777778
"25",1201,-0.0017086306819863,-0.0534118394571124,0.0443759511690587,6596.10645542657,0.736666666666667
"26",1251,-0.00056983387103087,-0.0461080743116327,0.037945418691379,5663.00532119467,0.873333333333333
"27",1301,-0.0023864283856782,-0.0344986676798271,0.0474836999783292,6051.21059716955,0.67
"28",1351,-0.00360972742406587,-0.0714125218564732,0.0391899220812775,5842.56297457593,0.537777777777778
"29",1401,-0.00185594920774784,-0.052964506612625,0.048056269180961,3819.49834833101,0.691111111111111
"30",1451,-0.00181020221153047,-0.0380610582142253,0.0351666026253952,6521.53717832111,0.703333333333333
"31",1501,-0.00295527602878263,-0.0499074774779729,0.0318742818190003,4859.96922307326,0.512222222222222
"32",1551,-0.00199343504057907,-0.0381465317041148,0.0367372619366506,6515.56696865768,0.692222222222222
"33",1601,-0.00171262697605537,-0.0573681013556779,0.0367993859108537,6497.81384299961,0.695555555555556
"34",1651,-0.00186832753476675,-0.0505594239803031,0.0480399981752271,3048.04781356953,0.664444444444444
"35",1701,-0.00258894410279898,-0.0521878687286517,0.0396451606648043,6466.91274177068,0.578888888888889
"36",1751,-0.00341964145083071,-0.0636849377406179,0.0630657162837451,804.294405108151,0.69
"37",1801,-0.00160163204067502,-0.0484846470426419,0.0398778267226589,3755.85078314455,0.681111111111111
"38",1851,-0.00162846777696817,-0.0267232495680219,0.0318948690728575,1992.40784755435,0.74
"39",1901,-0.00168324231108165,-0.0725917528034188,0.0710316213771875,7001.62515383089,0.687777777777778
"40",1951,-0.0016387742873177,-0.0551497440901585,0.046877983462764,6632.04445841316,0.731111111111111
"41",2001,-0.00309372553934614,-0.0514019335241755,0.0735013776429696,3866.73547616963,0.705555555555556
"42",2051,-0.00114141989800821,-0.0534484936215449,0.0604052866401616,3494.81585607843,0.794444444444444
"43",2101,-0.00200051919682181,-0.0696886329751578,0.0463101427303627,7260.72263623158,0.814444444444444
"44",2151,-0.00159514540484397,-0.0358992427500198,0.0536467865167651,6400.92935787441,0.771111111111111
"45",2201,-0.00185392750755277,-0.034352014085016,0.0331091773514345,6308.85699701516,0.686666666666667
"46",2251,0.00070302447884284,-0.039311406766501,0.0367462670546956,5679.34226539354,0.985555555555556
"47",2301,-0.00334227030258946,-0.0557483805750962,0.0691748037352227,863.33875913595,0.791111111111111
"48",2351,-0.0022991432854701,-0.0470430344430497,0.0414374175888952,6374.21127449381,0.676666666666667
"49",2401,-0.00416171352696011,-0.0723865512700286,0.0394110430352157,6037.03018648677,0.541111111111111
"50",2451,-0.00135462567555403,-0.0407629813416861,0.0317747753897493,4812.92306567634,0.651111111111111
"51",2501,-0.000947074351698558,-0.0456912998133703,0.0399159253574908,6839.87058620094,0.797777777777778
"52",2551,-0.00216685707333744,-0.0283707925555063,0.0251463996246457,1898.94827654972,0.578888888888889
"53",2601,-0.00155953263295434,-0.0580561182068777,0.0388930645713117,6889.01607132812,0.733333333333333
"54",2651,-0.000795172077960517,-0.0326044578578149,0.0328935454308521,5882.2429033827,0.737777777777778
"55",2701,-0.00149160742269531,-0.0450504306136281,0.0451690399786457,3646.76616872675,0.712222222222222
"56",2751,-0.00203961185741491,-0.0689544486458544,0.0646536911808653,810.203188571718,0.916666666666667
"57",2801,-0.00247261478725391,-0.0316861312676338,0.0418342657212634,5693.26143738808,0.575555555555556
"58",2851,-0.00170500487945922,-0.0365865580242826,0.0366934898192994,5281.7012810647,0.695555555555556
"59",2901,-0.0029599412635673,-0.0448230352994869,0.0369623580700136,3841.35886314342,0.588888888888889
"60",2951,-0.00134821853274703,-0.0353875572691322,0.020869543455774,4706.45878267177,0.717777777777778
"61",3001,-0.0013511746307989,-0.0463635942869587,0.0260933686222415,5453.74377169781,0.712222222222222
"62",3051,-0.00166096109535397,-0.0381657541875029,0.017689223313937,4473.18137765718,0.558888888888889
"63",3101,-0.00190063599455889,-0.0401756173687318,0.0521788247278892,2672.93496919335,0.734444444444444
"64",3151,-0.0028703725586859,-0.0570408762941952,0.0292414465366164,5884.48095822619,0.58
"65",3201,-0.00202556784178623,-0.0441348091771943,0.0444189801964967,5816.85922722064,0.692222222222222
"66",3251,-0.000425288175242798,-0.034995893976884,0.0265485436393647,4512.02384922004,0.778888888888889
"67",3301,-0.00180446860076362,-0.0466319088809541,0.0465102910529822,2647.97334907304,0.69
"68",3351,-0.00143779059777922,-0.0382308034459129,0.0393151282405597,2137.84711350585,0.825555555555556
"69",3401,-0.00202685510472894,-0.044086563430028,0.0288538314634934,6208.16907573259,0.675555555555556
"70",3451,-0.00247066090457521,-0.049509087264596,0.0340836382238194,4564.91692814224,0.566666666666667
"71",3501,-0.00161058595590294,-0.0507340887124883,0.0346168404612399,4009.07508464185,0.695555555555556
"72",3551,-0.00108969081228246,-0.0380187500268221,0.0405881519982358,5514.7889515513,0.831111111111111
"73",3601,-0.00203279218580454,-0.0444002809235826,0.0267655672359979,6542.37840004025,0.688888888888889
"74",3651,-0.00247142584891229,-0.0520887619350106,0.0543038595806138,4822.67145561449,0.572222222222222
"75",3701,-0.0027563384839002,-0.0497616901557194,0.0608134363574209,4951.88972008664,0.671111111111111
"76",3751,-0.00178617784737188,-0.0458273266267497,0.0508999636367662,4528.51893983656,0.692222222222222
"77",3801,-0.00256948758343662,-0.0566562135281856,0.0610657676734263,6447.02871024688,0.718888888888889
"78",3851,-0.00188938120830029,-0.0604902403283631,0.0610684688408583,3089.47228741792,0.721111111111111
"79",3901,-0.000772763102641686,-0.0618213047073368,0.0520149189396761,6311.69390219232,0.915555555555556
"80",3951,-0.0016598443629376,-0.0507980058173416,0.0443871639145073,4853.59986910275,0.694444444444444
"81",4001,-0.00197550586899568,-0.0370295452594291,0.0327325469843345,6216.35084310102,0.546666666666667
"82",4051,-0.00205022562605492,-0.0514869205508148,0.030319686706207,5690.53997754323,0.668888888888889
"83",4101,-0.000163564583826964,-0.0369216184481047,0.0260348632582463,5547.08674825252,0.891111111111111
"84",4151,-0.00286432655130271,-0.037038970804133,0.0458456792694051,5921.17304403431,0.612222222222222
"85",4201,-0.00106575015502065,-0.0327068327842426,0.0310026956058209,3802.68895781493,0.704444444444444
"86",4251,-0.00208598929863393,-0.0440245099807726,0.0439528989118116,5643.51721779703,0.676666666666667
"87",4301,-0.00159363244674085,-0.044533098473039,0.0450064423166623,4972.69412345398,0.733333333333333
"88",4351,-0.00124730806030599,-0.0260828968748683,0.0327406415890437,4904.38979780259,0.705555555555556
"89",4401,-0.00197251782763089,-0.0501618423586478,0.0400176892835589,5723.8042700919,0.686666666666667
"90",4451,-0.00166506073311738,-0.0325532556744292,0.035226845429861,5914.89534942991,0.683333333333333
"91",4501,-0.00186548100490512,-0.0497846893849783,0.0372471130394842,6660.36190803171,0.742222222222222
"92",4551,-0.0016810631605469,-0.0593448469153373,0.0344781615422107,4073.95212886135,0.66
"93",4601,-0.00185654261806989,-0.0374465035201865,0.0236489285016432,6567.86644056778,0.571111111111111
