"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp","pMCMC"
"1",1,-0.434617135039297,-0.44317229698936,-0.424211938232474,1664.866607277,0.000555555555555556
"2",51,-0.427980492041501,-0.436441901751095,-0.420597738942888,1657.6936096721,0.000555555555555556
"3",101,-0.432354891233378,-0.443602949409978,-0.423824111352587,1494.33656097467,0.000555555555555556
"4",151,-0.434365198709346,-0.44578245349112,-0.421838915164699,1649.47922244916,0.000555555555555556
"5",201,-0.437221612151111,-0.444894171370834,-0.430438245792175,1649.36076164406,0.000555555555555556
"6",251,-0.431996841058393,-0.443699970295711,-0.421756566269323,1800,0.000555555555555556
"7",301,-0.425161215393351,-0.432247586675658,-0.418274221978209,1545.57071678894,0.000555555555555556
"8",351,-0.42023638143057,-0.432995460818347,-0.409201395517812,1633.31889853043,0.000555555555555556
"9",401,-0.433249004515966,-0.44076528972073,-0.425016110246361,1800,0.000555555555555556
"10",451,-0.426997473787394,-0.44474850872939,-0.413440006348537,1800,0.000555555555555556
"11",501,-0.442726995667332,-0.456213845649472,-0.432931886756705,1553.97382950317,0.000555555555555556
"12",551,-0.4348881821848,-0.44432778673945,-0.426980059128255,1648.91558226873,0.000555555555555556
"13",601,-0.431392377891326,-0.437011805915972,-0.424785638606409,1955.7616427641,0.000555555555555556
"14",651,-0.420993215062168,-0.426925894187661,-0.415234538028017,1223.73383326338,0.000555555555555556
"15",701,-0.422852893840736,-0.435965412765654,-0.411824029943091,1647.40923198655,0.000555555555555556
"16",751,-0.43602785676309,-0.449195779024475,-0.424556500598555,1673.04302548976,0.000555555555555556
"17",801,-0.427174448713027,-0.438400049330085,-0.41852238609863,1992.42296722305,0.000555555555555556
"18",851,-0.436836055510795,-0.447474030443118,-0.428714291003416,1584.41012794755,0.000555555555555556
"19",901,-0.418456458854074,-0.424057783078752,-0.412530810295721,1800,0.000555555555555556
"20",951,-0.432294048620922,-0.440346842260624,-0.424342755548423,2065.38799349914,0.000555555555555556
"21",1001,-0.426601588504038,-0.437144929994247,-0.416368873542524,1800,0.000555555555555556
"22",1051,-0.422041491188186,-0.429264359980152,-0.413557857784326,1800,0.000555555555555556
"23",1101,-0.427555973145511,-0.446245926897973,-0.404071963377646,1800,0.000555555555555556
"24",1151,-0.434752852734507,-0.442934738221084,-0.425887836936454,1800,0.000555555555555556
"25",1201,-0.440205196931167,-0.453180128381064,-0.43162215439952,1800,0.000555555555555556
"26",1251,-0.436989099222157,-0.446402430068702,-0.427406931866244,1797.14368882016,0.000555555555555556
"27",1301,-0.436224070886768,-0.444510760062258,-0.427343044837471,1898.91938979236,0.000555555555555556
"28",1351,-0.447625336335725,-0.458825417939806,-0.437001881778997,2073.61155918874,0.000555555555555556
"29",1401,-0.439843094466146,-0.453537049628721,-0.430995600319875,1542.24820897693,0.000555555555555556
"30",1451,-0.425271036240767,-0.433779706441783,-0.416972446619184,1643.42827818514,0.000555555555555556
"31",1501,-0.431754092878235,-0.439780560220242,-0.424714807304554,1933.53745344479,0.000555555555555556
"32",1551,-0.433596934495976,-0.442346781346714,-0.425004026517854,1656.94453537584,0.000555555555555556
"33",1601,-0.424784123095175,-0.432715648712474,-0.414251149515621,2265.86394126395,0.000555555555555556
"34",1651,-0.433942963405531,-0.445148677754332,-0.423061511013657,1623.4686704802,0.000555555555555556
"35",1701,-0.440568890361378,-0.44868333848391,-0.429728347533455,2297.73670592666,0.000555555555555556
"36",1751,-0.433409162544426,-0.445528049960558,-0.424357230745954,1539.0672418967,0.000555555555555556
"37",1801,-0.445266083515738,-0.456358704032027,-0.436572978229378,1528.70833381168,0.000555555555555556
"38",1851,-0.428297545704189,-0.434481805772521,-0.420268597154063,1617.48482043856,0.000555555555555556
"39",1901,-0.443938339937015,-0.456395111090387,-0.43567381594039,2494.65000473883,0.000555555555555556
"40",1951,-0.43716811622911,-0.449970164110709,-0.426586783978564,1800,0.000555555555555556
"41",2001,-0.440577260293151,-0.457308107186691,-0.430643586820224,1646.27677026655,0.000555555555555556
"42",2051,-0.429888642907016,-0.443587848596508,-0.419535756867845,1800,0.000555555555555556
"43",2101,-0.436086935119017,-0.448757514808676,-0.424297449921141,2080.40835445238,0.000555555555555556
"44",2151,-0.430601699484832,-0.441642715246417,-0.421710142545635,1709.87917123459,0.000555555555555556
"45",2201,-0.432318049283209,-0.440309201439959,-0.424777515523601,1660.62385294291,0.000555555555555556
"46",2251,-0.438453907551864,-0.449396243784577,-0.428479214548133,1800,0.000555555555555556
"47",2301,-0.436925769904662,-0.447202013016067,-0.42708330048481,1667.75393501799,0.000555555555555556
"48",2351,-0.442727109921461,-0.452512537362054,-0.433155613878625,2196.38256962047,0.000555555555555556
"49",2401,-0.435762368979808,-0.444657405096223,-0.423873100357014,2138.67451286474,0.000555555555555556
"50",2451,-0.419143692204391,-0.426647527747264,-0.412339728267398,1138.11533027038,0.000555555555555556
"51",2501,-0.43348124968558,-0.442904268216807,-0.42444525261817,1794.85073822235,0.000555555555555556
"52",2551,-0.42456976330066,-0.431204680964584,-0.41831453575287,1800,0.000555555555555556
"53",2601,-0.430010218098394,-0.443396492715692,-0.422214845157214,2364.68623962089,0.000555555555555556
"54",2651,-0.424964614587667,-0.431956225365866,-0.418594020344244,1810.18528290089,0.000555555555555556
"55",2701,-0.437142199339899,-0.44823845292558,-0.426946812032838,1898.36777565938,0.000555555555555556
"56",2751,-0.434172769908269,-0.454834831780317,-0.419098959027906,2218.5207901087,0.000555555555555556
"57",2801,-0.442335349230645,-0.449321456319012,-0.436177987445262,1800,0.000555555555555556
"58",2851,-0.42540156691099,-0.435261119389907,-0.418836593496962,1650.39243134945,0.000555555555555556
"59",2901,-0.430843020538633,-0.442976204350998,-0.420884127626778,1889.05635119053,0.000555555555555556
"60",2951,-0.429666420307054,-0.43578253724263,-0.423864820331801,1800,0.000555555555555556
"61",3001,-0.426590105327382,-0.433092526363907,-0.421291282713355,1800,0.000555555555555556
"62",3051,-0.42694709996648,-0.432117162210488,-0.421149596033501,1800.00000000001,0.000555555555555556
"63",3101,-0.439410464627898,-0.451607803093793,-0.427171542440192,1645.93124527075,0.000555555555555556
"64",3151,-0.429792349861195,-0.439421125294757,-0.421289854268252,2273.40207090282,0.000555555555555556
"65",3201,-0.436080900465945,-0.445355391391786,-0.426599884609459,1800,0.000555555555555556
"66",3251,-0.426489854323422,-0.433125116440351,-0.420108891875316,2313.16062112429,0.000555555555555556
"67",3301,-0.432199606425334,-0.443027302666451,-0.421505045283993,1562.80825902574,0.000555555555555556
"68",3351,-0.441133239046443,-0.450028254112112,-0.432498680493154,1800,0.000555555555555556
"69",3401,-0.418517092794125,-0.426477200046065,-0.409812750127458,1674.09492836415,0.000555555555555556
"70",3451,-0.434746655416581,-0.444122993474593,-0.427327483579575,1800,0.000555555555555556
"71",3501,-0.430153146277694,-0.441930835178937,-0.421581073620473,1562.15218145156,0.000555555555555556
"72",3551,-0.431212286243843,-0.440984165586997,-0.423684317625884,1647.29185443816,0.000555555555555556
"73",3601,-0.432164646401174,-0.4405859285107,-0.423987600923283,1651.1144689251,0.000555555555555556
"74",3651,-0.437851096597238,-0.448622713796794,-0.427846142585622,1800,0.000555555555555556
"75",3701,-0.423963736194035,-0.439740886041136,-0.412390546087408,1571.17773119826,0.000555555555555556
"76",3751,-0.430138309366076,-0.442868453450501,-0.420225086825667,1568.74957967534,0.000555555555555556
"77",3801,-0.441039089608604,-0.45947850747234,-0.425758338511514,1800,0.000555555555555556
"78",3851,-0.44217112970477,-0.455830906124902,-0.429240555837168,1578.27527712015,0.000555555555555556
"79",3901,-0.437297017208967,-0.45147934553097,-0.426934888513642,2026.83801816547,0.000555555555555556
"80",3951,-0.440827750123214,-0.451562067974294,-0.429988515847072,1818.80336906679,0.000555555555555556
"81",4001,-0.426823964750673,-0.432683180049935,-0.4213521650654,1800,0.000555555555555556
"82",4051,-0.42245386111029,-0.432020152598852,-0.413998001997243,1656.66259903317,0.000555555555555556
"83",4101,-0.43279236823157,-0.43930847629963,-0.426620907062897,1165.00457969092,0.000555555555555556
