"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.539261090102491,1,0.650434060279386,0,0.327648802985351,1,0.00813194276926279
"2",51,1,0.759246571405375,1,0.629932982970564,0,0.478776824448633,1,0.00811632459718566
"3",101,1,0.899998824003095,1,0.593236439170767,0,0.365587953190716,1,0.00812873073693563
"4",151,1,0.264984990066768,1,0.7579071326826,0,0.222607591562563,1,0.00816802588516021
"5",201,1,0.640600593892758,1,0.598573000942679,0,0.506751080920237,1,0.00809910686138843
"6",251,1,0.409078488015824,1,0.781019906532776,0,0.270310076940115,1,0.00813250069506742
"7",301,1,0.787324567162495,1,0.656187256362421,0,0.414363269535957,1,0.00811192469907659
"8",351,1,0.866425598289635,1,0.632881077466545,0,0.386610103204284,1,0.00810458645431639
"9",401,1,0.259396392167803,1,0.57588945331867,0,0.23630830607597,1,0.00817461125557606
"10",451,1,0.986253876634114,1,0.492812803999912,0,0.429310221748037,1,0.00814300072720323
"11",501,1,0.191880640534854,1,0.644764121639053,0,0.351459423434157,1,0.00817047989400211
"12",551,1,0.383330225692842,1,0.580501287713121,0,0.284832843204505,1,0.00816589297148757
"13",601,1,0.960291566032478,1,0.590301921185608,0,0.219748224511726,1,0.00822304569573979
"14",651,1,0.944068546753487,1,0.654994302371033,0,0.44317566477551,1,0.00810189039325438
"15",701,1,0.722126874221075,1,0.799413493532784,0,0.283060804178696,1,0.00815169745094856
"16",751,1,0.729323470170557,1,0.655623853259337,0,0.279850276836754,1,0.0081234547862292
"17",801,1,0.967512035112151,1,0.674231650956682,0,0.354668423874105,1,0.00810846100885529
"18",851,1,0.678052928616702,1,0.635008270134245,0,0.27750028437878,1,0.00812162950811645
"19",901,1,0.309157643920333,1,0.619677860645553,0,0.612348887912113,1,0.00811010486411627
"20",951,1,0.984699428571206,1,0.428247240058996,0,0.246681471145326,1,0.0082253371164491
"21",1001,1,0.638774513098631,1,0.64578145350684,0,0.276191089029189,1,0.00814532715106678
"22",1051,1,0.955096357750472,1,0.632810879544978,0,0.345167001343347,1,0.00810381896179562
"23",1101,1,0.131381102249214,1,0.827229870348492,0,0.362083764425169,1,0.00815261678108015
"24",1151,1,0.578995436191469,1,0.695850259102473,0,0.391745691156647,1,0.00813941209949365
"25",1201,1,0.732840923568117,1,0.655099018389082,0,0.580483390334181,1,0.0080954142501178
"26",1251,1,0.835018701207972,1,0.635127702130525,0,0.341637473163186,1,0.0081202194097667
"27",1301,1,0.962701684337636,1,0.739950446459731,0,0.351249858430007,1,0.00811358933145929
"28",1351,1,0.968389526957941,1,0.699765690538792,0,0.397620829518321,1,0.00812135042675535
"29",1401,1,0.354201925434451,1,0.797648640376874,0,0.348060205448438,1,0.00815123548117457
"30",1451,1,0.227587412616559,1,0.574166013673619,0,0.286752779075753,1,0.00819906540445313
"31",1501,1,0.25022488728865,1,0.811459560926517,0,0.566272928876479,1,0.00816261400205662
"32",1551,1,0.814221566283607,1,0.623750387026264,0,0.405693000047669,1,0.00811856872592735
"33",1601,1,0.686128776417107,1,0.47802750431283,0,0.277989664533986,1,0.00825194589235229
"34",1651,1,0.224751612165791,1,0.70937961829715,0,0.368382879474897,1,0.00817674139451884
"35",1701,1,0.488709868718469,1,0.72333168005256,0,0.397818470847936,1,0.00820592786417646
"36",1751,1,0.24965508412042,1,0.692606282459437,0,0.344798472896166,1,0.00814614244773028
"37",1801,1,0.909182236992287,1,0.609708223691742,0,0.340174105654074,1,0.00810371168273162
"38",1851,1,0.564159871420236,1,0.757891372843894,0,0.294162838008071,1,0.00812232675385139
"39",1901,1,0.718107791311977,1,0.600925342248329,0,0.480638609229425,1,0.00817082404000858
"40",1951,1,0.816619211955391,1,0.612957571562628,0,0.434040597200047,1,0.00810133312393482
"41",2001,1,0.946165298781237,1,0.726029072369043,0,0.418773384900016,1,0.00820447489260758
"42",2051,1,0.74067289626555,1,0.603403354692977,0,0.482448163441764,1,0.00810438007367554
"43",2101,1,0.901165636618854,1,0.752594282581911,0,0.271277601025193,1,0.00814852665148728
"44",2151,1,0.346945201978106,1,0.630611089246763,0,0.258387365910219,1,0.00815938730519233
"45",2201,1,0.965167823813233,1,0.63069425437342,0,0.377260773155971,1,0.00810320094067224
"46",2251,1,0.675478591715414,1,0.667704380816674,0,0.626144786211554,1,0.00810366522720996
"47",2301,1,0.125182852774912,1,0.7914591486229,0,0.381762711047059,1,0.00815193873255028
"48",2351,1,0.190427761748562,1,0.735059580573231,0,0.236087083812255,1,0.00812580888779468
"49",2401,1,0.618705183990985,1,0.551293524959824,0,0.245937007019146,1,0.00814592944729693
"50",2451,1,0.725312330693545,1,0.571163085382646,0,0.581728405515497,1,0.00815186597533812
"51",2501,1,0.676525809480346,1,0.584773702632603,0,0.563242484930762,1,0.00812868128729436
"52",2551,1,0.5129228091233,1,0.668963930441401,0,0.197408247491052,1,0.00817961923264739
"53",2601,1,0.378019943147823,1,0.785948193197705,0,0.285699643422203,1,0.0081461152826202
"54",2651,1,0.784041085899927,1,0.594263198040642,0,0.322580082441718,1,0.00813519796468141
"55",2701,1,0.803834585918791,1,0.737580777536917,0,0.296543624636511,1,0.00812792802583236
"56",2751,1,0.856600219093566,1,0.666727993916822,0,0.43382537396124,1,0.00818255411399491
"57",2801,1,0.868522111191313,1,0.593962033703833,0,0.325849589981237,1,0.00812189357003125
"58",2851,1,0.880506237873837,1,0.546364331594731,0,0.574361805254782,1,0.00813766625136414
"59",2901,1,0.809528415148936,1,0.718425920832282,0,0.304631614002834,1,0.00814825324689577
"60",2951,1,0.937989830301063,1,0.559723960784217,0,0.440969439674848,1,0.00813996257888174
"61",3001,1,0.942276100735045,1,0.560992486453312,0,0.438747729777727,1,0.00814278947455231
"62",3051,1,0.194580568346251,1,0.824044226977062,0,0.301356754789374,1,0.00817895670366994
"63",3101,1,0.554733101311214,1,0.653671167906981,0,0.323999980329819,1,0.00821288314666731
"64",3151,1,0.14204435643081,1,0.831867589335294,0,0.490823765959387,1,0.00818916471179732
"65",3201,1,0.873436342902211,1,0.603020511887353,0,0.329554672893179,1,0.00809894450811842
"66",3251,1,0.0952929648943631,1,0.653570233038898,0,0.246259570543944,1,0.00819480297017234
"67",3301,1,0.836268800111984,1,0.644990067407356,0,0.447289110465707,1,0.00812187898429649
"68",3351,1,0.554537181236547,1,0.815190025980467,0,0.296085126012187,1,0.00814379536418628
"69",3401,1,0.408863183691611,1,0.642558163968875,0,0.37680868324125,1,0.00815370961716344
"70",3451,1,0.774829009085661,1,0.595054174286497,0,0.411334941526525,1,0.00810238573970241
"71",3501,1,0.831549179692169,1,0.628733483218821,0,0.513985195170616,1,0.00817793735691691
"72",3551,1,0.341477528158247,1,0.774273465553615,0,0.326012915335609,1,0.00823498000037103
"73",3601,1,0.943048202427214,1,0.582530777119138,0,0.345102231953253,1,0.00810196083960936
"74",3651,1,0.424689757612316,1,0.624272439999875,0,0.403682077485591,1,0.00811680739542928
"75",3701,1,0.784708232099602,1,0.62996696161988,0,0.293798766156379,1,0.00811998863275913
"76",3751,1,0.63824453522917,1,0.685255194824559,0,0.329068440458807,1,0.00813044092461788
"77",3801,1,0.318058080790978,1,0.822726640352781,0,0.403908895902058,1,0.00817018077255456
"78",3851,1,0.728029449061581,1,0.664706863116188,0,0.544451131237436,1,0.00810024471299434
"79",3901,1,0.76894525703515,1,0.616433689923383,0,0.374178676556178,1,0.0081193480547161
"80",3951,1,0.995972643907007,1,0.683605937331931,0,0.343780676754233,1,0.0081214723728793
"81",4001,1,0.990135028781815,1,0.575935030367389,0,0.202601595918598,1,0.00816130664598106
"82",4051,1,0.595029430535413,1,0.702253275423422,0,0.334886638689796,1,0.00812369848277232
"83",4101,1,0.732035882221286,1,0.591522437722662,0,0.426263443424672,1,0.00809910395282075
"84",4151,1,0.715167395680107,1,0.670992820018381,0,0.297146618261814,1,0.00816022866060582
"85",4201,1,0.778733387214248,1,0.564998647120182,0,0.534678185687853,1,0.0081759576301095
"86",4251,1,0.945965607213906,1,0.580065261643607,0,0.340557414617423,1,0.00813843483504459
"87",4301,1,0.939738806817237,1,0.49537829008625,0,0.28052717305806,1,0.00827941577621064
"88",4351,1,0.62270194485809,1,0.746567438070289,0,0.358037913467882,1,0.0081393926349921
"89",4401,1,0.817811705001986,1,0.575208555320506,0,0.576297242680102,1,0.00813747525373673
"90",4451,1,0.878656892369931,1,0.563160371242885,0,0.502963435978933,1,0.00811452370332429
"91",4501,1,0.698019626398422,1,0.705155717477,0,0.345658996766848,1,0.00812985145280692
"92",4551,1,0.913068507986605,1,0.587314955654082,0,0.449962432861907,1,0.00812348060950271
"93",4601,1,0.828712171896408,1,0.650364012592787,0,0.350210364234477,1,0.00822215174118765
"94",4651,1,0.894407208081992,1,0.652290120937649,0,0.312492538931363,1,0.00810466713673534
"95",4701,1,0.777895628471802,1,0.584665568152288,0,0.466645122514209,1,0.0081080021941312
"96",4751,1,0.780848647244853,1,0.690374096815452,0,0.438337254474103,1,0.00818843869995672
"97",4801,1,0.738145205135963,1,0.637639764688859,0,0.658826932957467,1,0.00809375040431554
"98",4851,1,0.853854868045698,1,0.568713002118185,0,0.358124528443896,1,0.00812612435639007
"99",4901,1,0.875510176248053,1,0.694518957403861,0,0.283078033035427,1,0.00822324743033944
"100",4951,1,0.806574656382766,1,0.59148608745338,0,0.356194638781872,1,0.00810466021102603
