"","V1"
"1",0.50957207006467
"2",0.408570691903848
"3",0.360208671764436
"4",0.414975581118653
"5",0.244244514533772
"6",0.650519896672621
"7",0.436164094071815
"8",0.34849238208279
"9",0.302963026858946
"10",0.418757026053263
"11",0.436251971299027
"12",0.202370475620204
"13",0.61384129267568
"14",0.419275438284328
"15",0.423178277974164
"16",0.248468466866525
"17",0.409902447940115
"18",0.365599746120308
"19",0.408382670441118
"20",0.355901748286991
"21",0.749936897379546
"22",0.367976284999812
"23",0.500158927667893
"24",0.679726617943915
"25",0.376777423077951
"26",0.598506018113666
"27",0.53943629322215
"28",0.406074484806673
"29",0.516258498294203
"30",0.340814206478029
"31",0.399056133833305
"32",0.407885930027637
"33",0.428669404585819
"34",0.324034471782653
"35",0.49965333691791
"36",0.49474463916428
"37",0.266691022090774
"38",0.404124985756049
"39",0.41657138984882
"40",0.400340202219564
"41",0.334405877503506
"42",0.396402691304592
"43",0.569904353102991
"44",0.293367347454459
"45",0.373132588100746
"46",0.362389113916909
"47",0.496006113013871
"48",0.462268671268899
"49",0.398925660340291
"50",0.386447645267598
"51",0.34790306456898
"52",0.464080223489974
"53",0.522620137483345
"54",0.371430832256912
"55",0.633203170162067
"56",0.417122704629761
"57",0.368841443249561
"58",0.326708759655335
"59",0.43930356704416
"60",0.37639476670075
"61",0.411592041649619
"62",0.48571839750012
"63",0.5018679460604
"64",0.491752923427285
"65",0.408247826639523
"66",0.296170368868278
"67",0.380691631205818
"68",0.30889402086478
"69",0.698800142705143
"70",0.359451794273045
"71",0.44488200543864
"72",0.320511569260491
"73",0.394538914766557
"74",0.386155184603111
"75",0.396274338686883
"76",0.354949601261896
"77",0.471245962772677
"78",0.395324113222817
"79",0.34313182448331
"80",0.494199545631421
"81",0.592846748492476
"82",0.33367739301092
"83",0.374350094788731
"84",0.27408299103265
"85",0.391271672814493
"86",0.382344584820348
"87",0.483421044135507
"88",0.411760581435494
"89",0.417856394737874
"90",0.371435465638348
"91",0.456817674427707
"92",0.316408494217456
"93",0.415374322731187
"94",0.404624993590411
"95",0.36349358751967
"96",0.470842486345781
"97",0.322587593379735
"98",0.367686777625822
"99",0.449442141259568
"100",0.367897003751648
