"","V1"
"1",0.279208119966653
"2",0.160244538592525
"3",0.0624758348286447
"4",0.152159365379259
"5",0.0840111413902365
"6",0.108303465886784
"7",0.166545021154619
"8",0.463557492731853
"9",0.155873380654958
"10",0.169272154622495
"11",0.137285719099182
"12",0.113280725851484
"13",0.10740479950877
"14",0.149799745307187
"15",0.138240948763726
"16",0.115237655056084
"17",0.158934571652988
"18",0.108757161131528
"19",0.126116760680591
"20",0.0985898223917811
"21",0.0870047935397032
"22",0.138179576157763
"23",0.48187180736986
"24",0.108523913067534
"25",0.136562741661417
"26",0.135442743236306
"27",0.0925206569341179
"28",0.105295827916546
"29",0.147237993355017
"30",0.0807620433530406
"31",0.147030261622902
"32",0.0821504699179507
"33",0.113934608518879
"34",0.150165115790299
"35",0.107137766569244
"36",0.218443052149421
"37",0.133577785421351
"38",0.184798431872841
"39",0.092048776105957
"40",0.0987661519497379
"41",0.111003529588957
"42",0.221309581788402
"43",0.0926730886243641
"44",0.0634686291074212
"45",0.0802326086354531
"46",0.161525721555549
"47",0.201512735546396
"48",0.0837356555280171
"49",0.111940045650316
"50",0.158332217639843
"51",0.131879514076126
"52",0.116258529694171
"53",0.0709938344198401
"54",0.142134212165923
"55",0.139080558080115
"56",0.505466068305203
"57",0.107413790296405
"58",0.0875415021481624
"59",0.0995323575377971
"60",0.131478538633741
"61",0.142804338908385
"62",0.15905020177513
"63",0.190501034721687
"64",0.103948164598546
"65",0.124678435178243
"66",0.132675982543704
"67",0.259785005258141
"68",0.0977622390900275
"69",0.0886110676340053
"70",0.146444822158352
"71",0.141936955908658
"72",0.0887344519865432
"73",0.0816904252482419
"74",0.111753903682245
"75",0.133319905531798
"76",0.125783059587591
"77",0.054691919831485
"78",0.21778442602973
"79",0.131969729709582
"80",0.127316427453073
"81",0.14335624717877
"82",0.089826496618027
"83",0.135999268395828
"84",0.0927221702397316
"85",0.142691485992731
"86",0.112895786951873
"87",0.163181371635839
"88",0.131798967076597
"89",0.118536093222342
"90",0.0911222154759657
"91",0.081995311257575
"92",0.15542706449185
"93",0.126718414296547
"94",0.12125299086269
"95",0.142242067716807
"96",0.228749712190496
"97",0.0965977248252182
"98",0.113145787119359
"99",0.0981678990662679
"100",0.139608878821175
