"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept).Cage.52",1,1,0.484271343104681,1,-0.0106402461360229,0.000402280733038574
"(Intercept).Cage.57",1,1,0.651003306355237,1,-0.0111217593547842,0.000298430371750641
"(Intercept).Cage.58",1,1,0.251318075549176,0,0.00224634971973363,0.000300661514446019
"(Intercept).Cage.59",1,1,0.110086832349655,1,0.0202374435497244,0.000327267923819295
"(Intercept).Cage.6",1,1,0.81311363777764,1,0.0180658394644474,0.000316730020641417
"(Intercept).Cage.60",1,1,0.457115439450061,1,0.00382021987847517,0.00031018444638184
"(Intercept).Cage.61",1,1,0.147508726409165,1,0.00315894440085024,0.000303479996806508
"(Intercept).Cage.62",1,1,0.414093114950897,1,-0.0170137130657174,0.000266618861860384
"(Intercept).Cage.63",1,1,0.17937833414424,1,0.00294794998461007,0.000285371229987997
"(Intercept).Cage.64",1,1,0.231817264644997,1,0.021850238675937,0.000343772037465337
"(Intercept).Cage.65",1,1,0.974812240863858,1,-0.00905113686895196,0.000319588259449427
"(Intercept).Cage.66",1,1,0.365300147555005,1,0.00682881891800563,0.000300993194003119
"(Intercept).Cage.67",1,1,0.365581191020816,1,-0.0244926370496257,0.000340009361116993
"(Intercept).Cage.68",1,1,0.847446689766886,0,0.0020747455418572,0.000323289036697326
"(Intercept).Cage.69",1,1,0.370460993753212,0,0.00154380632451051,0.000307988730957669
"(Intercept).Cage.7",1,1,0.562603477344569,0,-0.00212908010248751,0.000300315014006554
"(Intercept).Cage.70",1,1,0.137600183156799,1,0.0102756010949856,0.000346205438286094
"(Intercept).Cage.71",1,1,0.0989729841361907,1,-0.0120233995904759,0.000328853846702552
"(Intercept).Cage.72",0,NA,0.00846366004024413,NA,NA,NA
"(Intercept).Cage.73",1,1,0.570200449340138,1,-0.00841926522761653,0.000367038934057276
"(Intercept).Cage.74",1,1,0.314965148651436,1,-0.0110335745903789,0.000367504041123485
"(Intercept).Cage.75",1,1,0.990699783496666,1,0.00617782942992385,0.000371287186769662
"(Intercept).Cage.76",1,1,0.374495902159463,0,0.00226245904332698,0.000393316334382614
"(Intercept).Cage.77",1,1,0.128035283739792,0,0.000858565084983895,0.000331604362556005
"(Intercept).Cage.8",1,1,0.344715558276498,1,0.00508844056367651,0.000292249283708883
"(Intercept).Cage.9",1,1,0.142475293306374,1,-0.016918763096854,0.000328976148422551
"nTreatment.Cage.1",1,1,0.657668742636968,0,-0.00204296887471891,0.0002153019029872
"nTreatment.Cage.10",1,1,0.975888106466799,0,-0.000198157807126683,0.000188321949480997
"nTreatment.Cage.11",1,1,0.599679005368375,0,-4.83479720013817e-05,0.000188464513301121
"nTreatment.Cage.12",1,1,0.858781302908684,0,0.000418506000498309,0.000184745144370282
"nTreatment.Cage.13",1,1,0.387734394848379,0,-0.000488282194323192,0.000184423125655673
"nTreatment.Cage.14",1,1,0.824929306144252,0,0.00153498529182281,0.000187400810700492
"nTreatment.Cage.15",1,1,0.979831239079749,0,2.26733368698396e-05,0.000188569876103155
"nTreatment.Cage.16",1,1,0.530955766411587,1,0.00394727346066436,0.000237221545886872
"nTreatment.Cage.17",1,1,0.181688061979197,1,-0.00505769747202449,0.00024399528095686
"nTreatment.Cage.18",1,1,0.972383189097262,0,0.000889922008474108,0.000181351417916144
"nTreatment.Cage.19",1,1,0.355301061300306,0,-9.34422162593031e-06,0.000179265739550165
"nTreatment.Cage.2",1,1,0.919753076299891,0,0.00165781937621622,0.000191605238777243
"nTreatment.Cage.20",1,1,0.0579916265209254,0,-0.00111367288598974,0.000200969372008136
"nTreatment.Cage.21",1,1,0.498057666654536,0,-0.00039144452776681,0.000195563300778685
"nTreatment.Cage.22",1,1,0.496705415222011,0,0.00143671339885936,0.000182407046978649
"nTreatment.Cage.23",1,1,0.643042669055308,0,0.000335713722691517,0.000174557823679607
"nTreatment.Cage.24",1,1,0.622385809437985,1,-0.00278580794516541,0.00020404357364918
"nTreatment.Cage.25",1,1,0.279735009164767,0,0.00125616417889333,0.000200361358523724
"nTreatment.Cage.26",1,1,0.338726484888109,0,0.000326665503993236,0.000231516675438132
"nTreatment.Cage.27",1,2001,0.275614284819434,0,-0.00255851493706627,0.000256368691223275
"nTreatment.Cage.28",1,1,0.987275091967935,0,0.00103110497310704,0.000188540275883595
"nTreatment.Cage.29",1,1,0.0525457617279678,0,0.000651143350447422,0.000202523724952186
"nTreatment.Cage.3",1,1,0.435033085080791,0,-0.000718853783673751,0.000200425524781849
"nTreatment.Cage.30",1,1,0.809569083981196,0,0.000398035515272061,0.000185397656915098
"nTreatment.Cage.31",1,1,0.545018069916319,0,-0.000570029811068919,0.00018421913836052
"nTreatment.Cage.32",1,501,0.0969602662548399,0,-0.000856646206410717,0.000221751105788685
"nTreatment.Cage.33",1,1,0.577601705242997,0,0.000134620249269128,0.000187272367568594
"nTreatment.Cage.34",1,1,0.896043729033893,0,6.57947358965998e-05,0.000197277357770604
"nTreatment.Cage.35",1,1,0.179746129563072,0,0.000150276868993475,0.000197526259742454
"nTreatment.Cage.36",1,1,0.472403451568928,0,-0.00056345020484461,0.0002047018016494
"nTreatment.Cage.37",1,1,0.495923299137943,0,-0.000518954985302575,0.00018867863768627
"nTreatment.Cage.38",1,1,0.423108373420467,1,0.00217385037343817,0.000197077206951596
"nTreatment.Cage.4",1,1,0.680725870434918,0,0.0001955574344114,0.000213157071296545
"nTreatment.Cage.40",1,1,0.43475957016725,0,-0.000129045980515066,0.000203637527440055
"nTreatment.Cage.42",1,1,0.126451561889759,0,-0.0012230498866052,0.000201344327467838
"nTreatment.Cage.43",1,1,0.858133036827476,0,0.0015685259084795,0.000208233032573879
"nTreatment.Cage.44",1,2001,0.434134704100065,0,0.000392897626804745,0.000245576202494901
"nTreatment.Cage.45",1,1,0.08407440474719,0,-0.000105607475289812,0.000189520678648712
"nTreatment.Cage.46",1,1,0.471219915914628,0,0.0011677890707461,0.000205976516887685
"nTreatment.Cage.47",1,1,0.979582844887881,0,0.000537603094159497,0.000199951488309353
"nTreatment.Cage.48",1,1,0.853437939875368,0,0.000498970541700558,0.000199166741492437
"nTreatment.Cage.49",1,1,0.711125622050329,0,-0.000833813180153344,0.000214290555818329
"nTreatment.Cage.50",1,1,0.190204455473775,0,-0.00111448978079732,0.000216022209330709
"nTreatment.Cage.51",1,1,0.153352754655804,0,0.000166179604332693,0.000201026066648782
"nTreatment.Cage.52",1,1,0.292119206225734,0,-0.000706933846226656,0.000214874949537042
"nTreatment.Cage.57",1,501,0.0675424849518156,0,-0.000864719848435582,0.000213547983479283
"nTreatment.Cage.58",1,1,0.711125916064902,0,-0.000371233164929737,0.000183936474834913
"nTreatment.Cage.59",1,1,0.456118437611253,0,-0.000350133281619345,0.000224149400484356
"nTreatment.Cage.6",1,1,0.153027172541049,0,-0.00189651753206288,0.000225478106883248
"nTreatment.Cage.60",1,1,0.593881641117776,0,0.000517096353455712,0.000182145223845463
"nTreatment.Cage.61",1,1,0.317287465867284,0,-0.0009248446786423,0.000186794394637923
"nTreatment.Cage.62",1,1,0.226364219901313,1,0.00294193115842943,0.000204830907008998
"nTreatment.Cage.63",1,1,0.92970475818353,1,0.00215087197586723,0.000203785180087591
"nTreatment.Cage.64",1,1,0.253348366186011,0,0.00109218588331028,0.000221178525077934
"nTreatment.Cage.65",1,1,0.120054706710956,0,0.000186068999122564,0.00020064339422218
"nTreatment.Cage.66",1,1,0.137956971051253,0,-0.00159428685025839,0.000196957026547857
"nTreatment.Cage.67",1,1,0.37941745394269,1,-0.00282182903024931,0.000244235094608046
"nTreatment.Cage.68",1,1,0.301944579017203,0,-0.00098418821000974,0.000195568330017229
"nTreatment.Cage.69",1,1,0.093577956444723,1,0.00319889478349648,0.000217171559470666
"nTreatment.Cage.7",1,1,0.482835442720463,0,0.000458999304294851,0.000187149448623012
"nTreatment.Cage.70",1,1,0.930009387325556,0,0.00160296610210256,0.0002085172793536
"nTreatment.Cage.71",1,1,0.39380889518794,1,-0.00352737287155808,0.000228702694505402
"nTreatment.Cage.72",1,1,0.308595232079851,0,0.000481693719249891,0.000204733737068195
"nTreatment.Cage.73",1,1,0.110158062345748,0,0.000592594279229153,0.000205364607453865
"nTreatment.Cage.74",1,1,0.0515327356422864,1,-0.00235197804602077,0.000224826728079499
"nTreatment.Cage.75",1,1,0.242760643555952,0,0.0013568570792796,0.000208642360734917
"nTreatment.Cage.76",1,1,0.152052667389122,0,0.000375586101764504,0.000211880754706426
"nTreatment.Cage.77",1,1,0.955583172174053,0,-0.00018226863399872,0.000197973642018068
"nTreatment.Cage.8",1,1,0.100888804641497,1,0.0021930202314202,0.000197556929794708
"nTreatment.Cage.9",1,1,0.112960206578439,0,0.000348996611876864,0.00020261576376114
