"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.756900590075986,1,0.223918100097588,0,0.912939919839028,1,0.00801390066543251
"2",51,1,0.5487652592929,1,0.131890306424627,0,0.582379715522176,1,0.00847358179797055
"3",101,1,0.593325870292639,1,0.166636559276942,0,0.534038946749685,1,0.00839120706145826
"4",151,1,0.451082704630338,1,0.0995775809430339,0,0.480302114808713,1,0.00849079907081395
"5",201,1,0.57564234476349,1,0.150838864882916,0,0.613257227044956,1,0.00844536752678485
"6",251,1,0.713041775915912,1,0.179922303738342,0,0.372202500128364,1,0.00834646362283789
"7",301,1,0.650324066052129,1,0.33957599703767,0,0.227761961386854,1,0.00827142157162712
"8",351,1,0.638231701569465,1,0.122873350081861,0,0.415641833336908,1,0.00846894314424969
"9",401,1,0.709332256451326,1,0.191052709527576,0,0.692106036955434,1,0.00832167749888435
"10",451,1,0.519451180853647,1,0.161539434926031,0,0.467271674037115,1,0.00849810204770561
"11",501,1,0.573290771629835,1,0.141606481468734,0,0.502489007610903,1,0.00843637083647502
"12",551,1,0.632827521388722,1,0.129240068926079,0,0.591116898756728,1,0.0084257823797578
"13",601,1,0.734549334035149,1,0.175292197001909,0,0.639852182321774,1,0.00838256185686573
"14",651,1,0.847800339011062,1,0.263012168204197,0,0.523553881207327,1,0.00833779279159336
"15",701,1,0.768557162340139,1,0.19039389845965,0,0.537692482771108,1,0.00845086492556524
"16",751,1,0.663012003763273,1,0.125639236412362,0,0.435980679434555,1,0.00832857161998676
"17",801,1,0.519427395551655,1,0.114543503280484,0,0.460309229922425,1,0.00843345899598953
"18",851,1,0.580124931686407,1,0.166789023776663,0,0.486515626719849,1,0.00842684822819197
"19",901,1,0.774963026888509,1,0.195820472814081,0,0.483708179401457,1,0.0083669644645343
"20",951,1,0.737052555560291,1,0.163527230090242,0,0.662531689420046,1,0.00836736268825498
"21",1001,1,0.580314696654614,1,0.134298616001187,0,0.603178599930928,1,0.00845095446846345
"22",1051,1,0.686619147592891,1,0.149204727073642,0,0.421006047931303,1,0.00839410405434859
"23",1101,1,0.944134902298702,1,0.268824898356815,0,0.343902024417969,1,0.00844899669747596
"24",1151,1,0.799103668398922,1,0.190269505016249,0,0.476102822644621,1,0.00836529031360734
"25",1201,1,0.56062229646834,1,0.177837931606526,0,0.534173667336791,1,0.0084798732313667
"26",1251,1,0.732348389903035,1,0.193177156716448,0,0.72183036520379,1,0.00835616838975581
"27",1301,1,0.700816258838654,1,0.154213671778445,0,0.638745376187142,1,0.00837130904453796
"28",1351,1,0.710280720929054,1,0.176479590259204,0,0.65918492816577,1,0.00836735840031304
"29",1401,1,0.591537125935309,1,0.150773605392205,0,0.501895390547714,1,0.00842663163824462
"30",1451,1,0.509910661921334,1,0.15022005991168,0,0.548246860080291,1,0.00843005003819269
"31",1501,1,0.657051959683358,1,0.185401935221225,0,0.607904662866853,1,0.00834219529720499
"32",1551,1,0.518357989300775,1,0.137358070260677,0,0.541174560699037,1,0.00843099830007659
"33",1601,1,0.687811390059557,1,0.152323819403668,0,0.743133028616473,1,0.00840993130233509
"34",1651,1,0.592408343795485,1,0.109794873029583,0,0.530387010875607,1,0.00840628340657685
"35",1701,1,0.689729706290668,1,0.159202568228912,0,0.687718814335964,1,0.00841525603170245
"36",1751,1,0.608168671661128,1,0.117800314962929,0,0.520336770777094,1,0.00841950934469511
"37",1801,1,0.578647975996529,1,0.113683595541052,0,0.527734509903653,1,0.00839237482575
"38",1851,1,0.94858898104366,1,0.35292032032349,0,0.574098266389964,1,0.00827137653057699
"39",1901,1,0.744255385651134,1,0.163829832151303,0,0.844349481948361,1,0.00837973013688592
"40",1951,1,0.490387038011374,1,0.177090332650984,0,0.544996536655589,1,0.00844068401699267
"41",2001,1,0.643592503627699,1,0.204895240994968,0,0.470562214400587,1,0.00846390587142404
"42",2051,1,0.553457962459263,1,0.0945268478454195,0,0.572923696890631,1,0.00845936663291397
"43",2101,1,0.694758616737834,1,0.147197397174737,0,0.61852111163213,1,0.00836079462963883
"44",2151,1,0.655379439109014,1,0.17452207872118,0,0.501763840193035,1,0.00851771852033812
"45",2201,1,0.550139595100633,1,0.142237204894168,0,0.585956170276755,1,0.00846912061139963
"46",2251,1,0.459064986744601,1,0.0900888367380982,0,0.480882648289476,1,0.00814740422171358
"47",2301,1,0.526834664616206,1,0.146438002524397,0,0.543146215080808,1,0.0084528409433278
"48",2351,1,0.668975945189678,1,0.178216721421351,0,0.694902067407711,1,0.00840382094342176
"49",2401,1,0.725419042333153,1,0.16955181378743,0,0.705184642636623,1,0.00837968625529958
"50",2451,1,0.863169585084077,1,0.261649127335779,0,0.366582615092461,1,0.00829825365072798
"51",2501,1,0.735015301770971,1,0.204073868686659,0,0.703562736016899,1,0.00835875569159393
"52",2551,1,0.861459478842443,1,0.291057320268803,0,0.705468318747058,1,0.00832138461169986
"53",2601,1,0.618563306158185,1,0.145507815600362,0,0.618473273507092,1,0.00847356099175561
"54",2651,1,0.725455887532796,1,0.225550059941985,0,0.582283223623179,1,0.00805408280162438
"55",2701,1,0.550532947436538,1,0.187352118908096,0,0.469025915432874,1,0.00815667793476453
"56",2751,0,0.000775686966947964,1,0.229596309275745,NA,NA,1,0.00851922114980418
"57",2801,1,0.752926360183462,1,0.17874719519049,0,0.428807336956765,1,0.00837489106645254
"58",2851,1,0.520155117126081,1,0.151555994623471,0,0.546793194821789,1,0.00844469055493334
"59",2901,1,0.685684128756852,1,0.161949634446846,0,0.699510610310477,1,0.00842031197909695
"60",2951,1,0.751108904696152,1,0.175630588926102,0,0.470866788225919,1,0.00835761562200077
"61",3001,1,0.695724609671646,1,0.169033391175276,0,0.372159990509063,1,0.00830413934590273
"62",3051,1,0.862686939025916,1,0.241813647691252,0,0.393417672879723,1,0.00829804878542291
"63",3101,1,0.573261035778514,1,0.136671643641556,0,0.404457507769524,1,0.00850158911822631
"64",3151,1,0.656732586634695,1,0.144737110303402,0,0.674113837648654,1,0.0084325407910604
"65",3201,1,0.748560241485233,1,0.155319894374169,0,0.419186435728476,1,0.00836942213583476
"66",3251,1,0.668449537225563,1,0.180244368025588,0,0.667511135009643,1,0.00840340264849017
"67",3301,1,0.59627268605702,1,0.190752871678932,0,0.494503447573786,1,0.00845871112908577
"68",3351,1,0.882215412153592,1,0.273465616771538,0,0.715377617853626,1,0.00799575493598813
"69",3401,1,0.590012427589262,1,0.143834815881845,0,0.625201731354347,1,0.00844472135454221
"70",3451,1,0.687394105075569,1,0.259377007491319,0,0.560947303888017,1,0.00800839612685526
"71",3501,1,0.559189485570882,1,0.13606170812822,0,0.484946818878013,1,0.00843469685330006
"72",3551,1,0.542236822060005,1,0.159116103682091,0,0.589393339727267,1,0.00846654408197836
"73",3601,1,0.52285360731526,1,0.144315342770749,0,0.572080657048868,1,0.00847403560177087
"74",3651,1,0.525070246341908,1,0.151187747823436,0,0.564754776936218,1,0.00845456452078978
"75",3701,1,0.650019391994313,1,0.221868359093267,0,0.494800792704024,1,0.00850771910131718
"76",3751,1,0.557329998098786,1,0.151895142482118,0,0.495417319376987,1,0.00845912164731291
"77",3801,1,0.0968223488244078,1,0.217965622739458,0,0.423779971375666,1,0.00848961138147456
"78",3851,1,0.613964658849062,1,0.142028523608924,0,0.503694061393651,1,0.00843069262666401
"79",3901,1,0.701687366170792,1,0.180442005035573,0,0.653331358278634,1,0.00841143300233912
"80",3951,1,0.749231871250125,1,0.173810667984274,0,0.695231766316932,1,0.00837532741075601
"81",4001,1,0.411268837991851,1,0.206019827175518,0,0.30404495009353,1,0.0082900722570933
"82",4051,1,0.551953425563138,1,0.14365376200645,0,0.597578068299042,1,0.00846309895915162
"83",4101,1,0.779820837166147,1,0.260573481099602,0,0.643366160675029,1,0.00827721081186583
"84",4151,1,0.649651790808188,1,0.15969580980634,0,0.686303123284508,1,0.00842718487583275
"85",4201,1,0.60395849332926,1,0.115834518978083,0,0.519239944626711,1,0.00839448227139848
"86",4251,1,0.655433312982917,1,0.172431481011108,0,0.518932817200683,1,0.0084691699698797
"87",4301,1,0.520479182328145,1,0.163662408750083,0,0.537276436508955,1,0.00842745059977186
"88",4351,1,0.763171417274095,1,0.169808731174295,0,0.705117783460673,1,0.00838119228071263
"89",4401,1,0.773541933475624,1,0.174379857689409,0,0.439739175503389,1,0.00838352357561237
"90",4451,1,0.554840772369703,1,0.156888574579174,0,0.583561211299447,1,0.00846320826461046
"91",4501,1,0.583210436574457,1,0.151608579948306,0,0.551152384940235,1,0.00842659001473608
"92",4551,1,0.0834162631289704,1,0.239351583819003,0,0.256111940183198,1,0.00829054078646338
"93",4601,1,0.714211645612796,1,0.162449803547643,0,0.699585659545098,1,0.00838399813748978
"94",4651,1,0.601049244721167,1,0.107585362392746,0,0.550434860093785,1,0.00842854397860746
"95",4701,1,0.610758485985547,1,0.106115302236531,0,0.531111691221321,1,0.00841721385170875
"96",4751,1,0.802929586778668,1,0.254947572972197,0,0.924737228343426,1,0.0080139672887578
