"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.AbSpec","Pvalue.AbSpec","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.AbSpec","Ratio.AbSpec","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.290818277116792,1,0.138185796713511,1,0.926920696576116,0,0.660088468877267,0,0.452352568097891,1,0.00762244397255122
"2",51,1,0.710889754581033,0,0.026725596666294,1,0.984906730642624,0,1.17730775208642,NA,NA,1,0.00764977694022889
"3",101,1,0.776405491049295,1,0.546786668595815,1,0.990691909461402,0,1.31259982119773,0,0.907809459998927,1,0.0076424327846584
"4",151,1,0.973884273412063,1,0.0778589482751741,1,0.976216258336961,0,0.816816777640898,0,0.571006444612753,1,0.00765160710800751
"5",201,1,0.691315558583516,1,0.704257060611794,1,0.981954102909804,0,1.394460906392,0,0.511146420610518,1,0.007654452494062
"6",251,1,0.454054312754538,1,0.320563171204991,1,0.969667321527171,0,1.11632432217346,0,1.12486058771704,1,0.00762314921275712
"7",301,1,0.681346743242852,1,0.241774642714483,1,0.947979264171316,0,1.58415948970328,0,0.891651571321769,1,0.00763997634057154
"8",351,1,0.390031497742099,1,0.228405403706279,1,0.978948017051502,0,0.335651762124065,0,0.41048636672481,1,0.00765174475767239
"9",401,1,0.680364060248016,1,0.863935939410472,1,0.953012232220215,0,1.28050500313952,0,0.728799450948371,1,0.00761951943730744
"10",451,1,0.910538711685926,1,0.203926549206728,1,0.963611734682644,0,0.951127610771312,0,0.553591557734096,1,0.00765351158849209
"11",501,1,0.845921378555389,1,0.0940947291850038,1,0.985829056850903,0,1.22517852654365,0,0.545679450631633,1,0.00765555201781773
"12",551,1,0.790933200136057,1,0.0798129591979649,1,0.98021265247035,0,1.17154245855101,0,0.523671411514599,1,0.00764608626039112
"13",601,1,0.625303452892767,1,0.956955887250125,1,0.970032268859526,0,1.34140784884821,0,0.535412809710765,1,0.00763407272136293
"14",651,1,0.551356468537584,1,0.720140080228254,1,0.914710480917166,0,1.46034116965443,0,0.635903153354661,1,0.00760426253123693
"15",701,1,0.755443473851636,1,0.677700769851307,1,0.973942279590706,0,1.15268584571593,0,0.528916949025095,1,0.00765455456088205
"16",751,1,0.19101592052288,1,0.465738812166774,1,0.969840059201958,0,0.641035422299711,0,0.405729895816002,1,0.00767066173485814
"17",801,1,0.903040860092374,1,0.0727937838661324,1,0.979422228047107,0,1.13744467418901,0,0.53889831875924,1,0.00765522537386768
"18",851,1,0.782319643529265,1,0.581379024522913,1,0.985022396482049,0,1.20771879986355,0,0.532828908718214,1,0.00766409962371887
"19",901,1,0.732083652060866,1,0.650139527091051,1,0.966099908736034,0,1.30144614449194,0,0.488469532927427,1,0.00761130312927851
"20",951,1,0.679864794976813,1,0.990851279175818,1,0.969742195183155,0,1.35079616798518,0,0.525724727019047,1,0.00761633788404031
"21",1001,1,0.686769616595574,1,0.937711304412774,1,0.988791076975593,0,1.38630209391216,0,0.513761053505972,1,0.00764565106595165
"22",1051,1,0.765440057575265,1,0.984680139836446,1,0.959985612018292,0,1.26311607244229,0,0.505536050466311,1,0.00765472065157605
"23",1101,1,0.269034214140485,0,0.0243843167183434,1,0.977425602431561,0,0.732516489196406,NA,NA,1,0.00767373861675847
"24",1151,1,0.657570830554685,1,0.848957944720639,1,0.972695907174917,0,1.20463444659722,0,0.511842915219369,1,0.00762787927501104
"25",1201,1,0.416286214913553,1,0.366057031597682,1,0.992628577615029,0,1.06559986016921,0,1.27106260183473,1,0.00767462685269581
"26",1251,1,0.73429080466482,1,0.967561730399851,1,0.953109869854661,0,1.0644991991128,0,0.593634138296319,1,0.00762420134534115
"27",1301,1,0.789971016641828,1,0.830589421763798,1,0.977962544223962,0,1.21437822315089,0,0.515381239683962,1,0.00763984039213037
"28",1351,1,0.731083409046261,1,0.997952927025542,1,0.942811441311715,0,1.40525470333523,0,0.55642835657848,1,0.00761933879635382
"29",1401,1,0.863395463364015,1,0.05749246419789,1,0.982533844009443,0,1.17448939655559,0,0.623239416273437,1,0.00765620654583919
"30",1451,1,0.676937600915986,1,0.709737945490003,1,0.984417042004469,0,1.39462946081423,0,0.485712085909046,1,0.00765081341030989
"31",1501,1,0.640219895597299,1,0.375163334683149,1,0.958668179673657,0,1.2976289065199,0,0.668943360756912,1,0.0076276310530541
"32",1551,1,0.691515188224009,1,0.774457740618635,1,0.985513744387639,0,1.38272843421854,0,0.498253273826469,1,0.00765218770992737
"33",1601,1,0.65202456824777,1,0.999099995132161,1,0.988188257803763,0,1.40612067841236,0,0.546384994629599,1,0.00765955499612246
"34",1651,1,0.921029580409579,1,0.159562457152635,1,0.980537749391541,0,1.0751224338018,0,0.573249485145898,1,0.0076292810209404
"35",1701,1,0.605738242168349,1,0.998426245717037,1,0.969577465156356,0,1.41086020947554,0,0.548021992635585,1,0.00765465025178874
"36",1751,1,0.900951033886671,1,0.0953893314713296,1,0.981665513433625,0,1.00534706226747,0,1.50569654777989,1,0.0076452886956332
"37",1801,1,0.839663881873627,1,0.234862368039637,1,0.98109499781538,0,1.18164554050835,0,0.589580941407727,1,0.00765603301054547
"38",1851,1,0.732328755460224,1,0.297430441821062,1,0.922149449933297,0,0.657950066585805,0,0.561197021442341,1,0.00766773237445172
"39",1901,1,0.698681537936853,1,0.0918862864040394,1,0.969735982651809,0,1.12178501068473,0,1.0670749280333,1,0.00764392103624279
"40",1951,1,0.647357146286438,1,0.997728684433911,1,0.983550464184009,0,1.41587735044273,0,0.516427489211041,1,0.00765499071040823
"41",2001,1,0.85903794615347,1,0.958060488384367,1,0.974068363930311,0,1.04190980304325,0,0.450592208245227,1,0.00766458704598607
"42",2051,1,0.899587007210492,1,0.284613015915817,1,0.989497266134768,0,0.694026379685791,0,0.487285035902089,1,0.0076331074273715
"43",2101,1,0.483816999480683,1,0.378397060911939,1,0.975159126113482,0,1.22612989239371,0,1.11058710921325,1,0.0076444019964511
"44",2151,1,0.608404097025102,1,0.39164958188322,1,0.991445142419746,0,1.1343559011804,0,0.832401544695187,1,0.00765800648705507
"45",2201,1,0.670847885368427,1,0.807339389579669,1,0.986821135015258,0,1.40406864069068,0,0.492481692584014,1,0.00765704538093841
"46",2251,1,0.715572496340095,1,0.866564968410937,1,0.96004649229517,0,1.17314054996587,0,0.467467108132114,1,0.00766981011884274
"47",2301,1,0.675894761229159,1,0.0730057342464574,1,0.982731830149881,0,0.973902078255465,0,1.51655881167551,1,0.00765018627381259
"48",2351,1,0.684950144570427,1,0.949180423769822,1,0.987297673988016,0,1.42405823244815,0,0.511214647355074,1,0.00764361108534407
"49",2401,1,0.576093765112759,1,0.341699888518475,1,0.987371705330453,0,1.20461089388541,0,0.779076127313819,1,0.00764035459091705
"50",2451,1,0.625262693529073,1,0.496879797634301,1,0.91891419716337,0,1.25802114069962,0,0.661690089005557,1,0.00761102130308678
"51",2501,1,0.565013650631341,1,0.984283935646978,1,0.925320924024593,0,1.23632626735778,0,0.614577353373509,1,0.00761549130839429
"52",2551,1,0.776197031380169,1,0.533866953595274,1,0.880758334501783,0,0.535933019280927,0,0.425963612522369,1,0.00765597987322761
"53",2601,1,0.634818627630505,1,0.394653427921375,1,0.992090116983156,0,1.2961463777225,0,0.940117664086287,1,0.0076580671995104
"54",2651,1,0.558775821813851,1,0.297544898005014,1,0.977199134964286,0,1.25290217687412,0,0.871402599664466,1,0.00765050626676846
"55",2701,1,0.876596180561641,1,0.678422841861833,1,0.983110209685612,0,1.08571055074425,0,0.550648697716741,1,0.00764037096840277
"56",2751,1,0.306422378483273,1,0.14255939838534,1,0.953967890951861,0,0.762714352193971,0,1.2396063075232,1,0.00767205194375042
"57",2801,1,0.754411642104013,1,0.985706162818552,1,0.972928839462753,0,1.26182722625442,0,0.509612016713212,1,0.00762789336744792
"58",2851,1,0.642594936621785,1,0.96544384508112,1,0.983611069835775,0,1.32961997939077,0,0.499276769599925,1,0.00764824954463499
"59",2901,1,0.329401970156646,1,0.345048162141767,1,0.96769962039558,0,0.841268287162336,0,1.24128812576725,1,0.00763996706632851
"60",2951,1,0.658357172891863,1,0.942714976125443,1,0.978931477474232,0,1.22639203900627,0,0.527282158281497,1,0.00762079281120143
"61",3001,1,0.449271350087473,1,0.319174907974169,1,0.965739803936907,0,1.11912044684449,0,1.17514116843593,1,0.00762449129017281
"62",3051,1,0.671154671238264,1,0.881274968352633,1,0.931632855086201,0,1.3239255999273,0,0.666212318761171,1,0.00761235286922991
"63",3101,1,0.873252188495838,1,0.0964302204520614,1,0.969879135179843,0,0.605641745786758,0,0.333712876177532,1,0.00765400939373686
"64",3151,1,0.649898760729274,1,0.991937764651411,1,0.985985226060821,0,1.35078755543131,0,0.515514049495374,1,0.00765285816163826
"65",3201,1,0.561746130424292,1,0.991213519005158,1,0.972106133077941,0,1.34141299465061,0,0.470373761208997,1,0.00762528437038227
"66",3251,1,0.496755822990132,1,0.84828249589652,1,0.970965609976187,0,1.15197882554793,0,0.550858285269319,1,0.00765102342278453
"67",3301,1,0.962952075628462,1,0.693794165560118,1,0.976742680535691,0,0.726585822315498,0,0.488323350249266,1,0.0076514398981318
"68",3351,1,0.959986964110781,1,0.258080141527662,1,0.911010557018829,0,0.470553963755176,0,0.622416012968105,1,0.0076441470363456
"69",3401,1,0.818396883345292,1,0.525888267169302,1,0.982080259962245,0,1.1860959534932,0,0.481127179340581,1,0.00765126230647917
"70",3451,1,0.699149346463133,1,0.379385338146859,1,0.968176553302116,0,1.38260803236106,0,0.770976006098101,1,0.0076447478041645
"71",3501,1,0.834835709953487,1,0.0799746552513279,1,0.987449985758664,0,1.23207397295871,0,0.535107981129647,1,0.00765635517104198
"72",3551,1,0.628698825895548,1,0.909533434078293,1,0.982855625478898,0,1.34114519582333,0,0.474358375362568,1,0.00766180041084753
"73",3601,1,0.687203657610293,1,0.695228247280374,1,0.98696937279878,0,1.38635007323831,0,0.498709434219722,1,0.00764978673822799
"74",3651,1,0.73119815542621,1,0.859653551517703,1,0.992164516471785,0,1.11152832197715,0,0.510326683097911,1,0.00764479724696031
"75",3701,1,0.685302742749594,1,0.992660594893562,1,0.9908869872261,0,1.05418427886503,0,0.496770940123855,1,0.00766104163641744
"76",3751,1,0.832601969376994,1,0.167225854485529,1,0.984867333616112,0,1.22617076087823,0,0.514071228945834,1,0.0076420552848621
"77",3801,1,0.614692755004018,1,0.816104037443676,1,0.966258135194727,0,1.18851209576963,0,0.363847494426641,1,0.00767281584478184
"78",3851,1,0.881734303063711,1,0.585264033848493,1,0.980677427346566,0,0.988070643021052,0,0.463525975151902,1,0.00765304383498682
"79",3901,1,0.4352027643127,1,0.33078956485367,1,0.983796831600677,0,1.13294202331733,0,1.11835656863954,1,0.00764274042902136
"80",3951,1,0.429088562829083,1,0.962898407836918,1,0.966922548159718,0,1.0806903254653,0,0.567866084314959,1,0.00763387300364508
"81",4001,1,0.437309601945441,1,0.307408823878732,1,0.962274626218547,0,1.23654450344326,0,1.19833526979262,1,0.00761465053744971
"82",4051,1,0.628687143358325,1,0.966848967809446,1,0.987224697593357,0,1.34724505234638,0,0.486074456750853,1,0.00766004356353757
"83",4101,1,0.567958085247512,1,0.573665363931629,1,0.947028063825807,0,1.52229544864495,0,0.610591282611372,1,0.00759991664494157
"84",4151,1,0.789470991750788,1,0.792338934945522,1,0.979429698867618,0,1.3649021117841,0,0.504969312961007,1,0.00763630158087187
"85",4201,1,0.854157320315099,1,0.405680656305575,1,0.976582405720007,0,1.16073817666306,0,0.599393834983736,1,0.00764411103489894
"86",4251,1,0.792156143333203,1,0.976031174542399,1,0.988601519184901,0,1.27950336339055,0,0.496985874425652,1,0.00765361341860088
"87",4301,1,0.68211658670112,1,0.997836299529532,1,0.985295497608107,0,1.09025555637071,0,0.523056102285496,1,0.00764069576481258
"88",4351,1,0.689508352318358,1,0.808883726309413,1,0.970080296798651,0,1.01019661893122,0,0.548421772576571,1,0.00762143564781468
"89",4401,1,0.585722985217605,1,0.947252122253842,1,0.961434369660615,0,1.16937858910251,0,0.515200661452246,1,0.00762534049692959
