"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.149239294369407,3.24153254378923e-09,0.393974103051064,596.467012439301
"2",51,0.494062832569153,5.28287419248994e-12,2.22839158603104,27.0661534089668
"3",101,0.196003784141431,1.05886889967323e-08,0.342610794814464,570.116049023419
"4",151,0.100353202680495,2.18646790683779e-11,0.248328066736001,152.434329227
"5",201,0.037854614940131,4.92641193797775e-12,0.0712678663460077,243.599001127395
"6",251,0.294718362781417,1.19956064807693e-08,0.931322229208142,702.354697638623
"7",301,0.14664883474694,1.05315379970495e-09,0.330602086654864,383.435898415395
"8",351,0.104233313810116,1.23841700623994e-11,0.230202590832406,255.95601484403
"9",401,0.272057567817948,2.51640576253966e-09,0.751161749871953,625.255537477318
"10",451,0.292727412430824,1.42242151657593e-08,0.60981501063277,590.902752255238
"11",501,0.0519283180859068,3.24595734791651e-10,0.12412342990674,378.428220102536
"12",551,0.107178789402283,2.40669248875381e-10,0.266661542364629,394.485704161212
"13",601,0.369539506286078,6.2204561104857e-10,0.99904058456382,652.460241132588
"14",651,0.0602134716729617,2.469394513339e-10,0.12175508899507,305.504318257838
"15",701,0.136610826186705,4.21683489640424e-10,0.346101826557478,386.915018135608
"16",751,0.0606908698333837,1.5690007789452e-12,0.142097106637795,207.736754839913
"17",801,0.206560613288695,2.83705029762813e-09,0.503736154519866,484.343199195719
"18",851,0.203339272846463,1.29574298800778e-09,0.470849951727841,523.223354120684
"19",901,0.0879093067077462,3.40801425924264e-10,0.207647698336788,431.560114577599
"20",951,0.247044706004969,1.68597655668781e-11,0.918963366223685,588.978306575395
"21",1001,0.220393623522954,1.55569488399485e-09,0.493645270358231,607.921259254714
"22",1051,0.327324026684892,1.44651170246794e-09,0.958823912998238,1454.87853195346
"23",1101,0.218026885152939,5.48357962750383e-09,0.65509014206466,582.010147775474
"24",1151,0.154281142048407,9.95633701710558e-11,0.33776105904138,618.887795571551
"25",1201,0.163906584290647,1.16131920648009e-10,0.262903107849601,595.131342522668
"26",1251,0.171581688573219,8.81290908705374e-09,0.309573687553129,781.02771998494
"27",1301,0.0993821777931203,2.24914666867535e-10,0.232941040848213,343.144724567552
"28",1351,0.0977679544284801,5.50249441356205e-10,0.237533311953561,594.189149543806
"29",1401,0.191351567940494,9.79462468861948e-10,0.502206508396328,544.341517765817
"30",1451,0.253670998669093,2.74691503823568e-08,0.960584175993989,749.391252090978
"31",1501,0.364096162349268,2.03048735388052e-08,1.1843239843807,691.748106851248
"32",1551,0.171372694977576,7.87261295029917e-10,0.387600210618278,576.599719668426
"33",1601,0.186038288077307,1.9255216493358e-08,0.52131259532099,388.311773786074
"34",1651,0.0437708676278276,1.26649462283221e-11,0.167744881020733,316.841734236638
"35",1701,0.0668547247231798,6.82494099157337e-11,0.194564412883108,94.8934193534302
"36",1751,0.212770495208042,1.64010012734063e-10,0.485913474597973,502.081766439207
"37",1801,0.174932431608698,1.15969163197159e-10,0.342337180289981,565.181831839097
"38",1851,0.313565512083423,1.14094885057362e-10,0.816982683418962,655.966532935535
"39",1901,0.134171472958293,1.34206609537683e-10,0.255796041384396,379.101776188393
"40",1951,0.192090798672484,2.09653115426213e-10,0.391496247852405,697.102665650981
"41",2001,0.349786771757531,6.93614397316722e-09,0.876883048425398,722.270827141843
"42",2051,0.358245279622618,2.88110771774689e-13,1.794041785711,27.6329920868971
"43",2101,0.317194406161957,2.72905278906253e-09,0.805898042329133,564.973563577989
"44",2151,0.0730790998494641,7.99914744097044e-11,0.16971996073189,306.933611762412
"45",2201,0.337122768240851,8.77170832807534e-09,0.86846771934705,1570.24804712179
"46",2251,0.203449202131664,4.9704378959343e-09,0.441019146491313,670.643048824865
"47",2301,0.0917358884352749,7.96585006737539e-10,0.269805587404817,376.096847890196
"48",2351,0.372767463463797,5.67982728809847e-09,1.14137251590067,889.07002432393
"49",2401,0.389613476357122,1.64459143377585e-12,1.88157460796913,27.5211204792425
"50",2451,0.12672778343478,1.37389133677791e-10,0.393659666251345,341.046188594959
