"","Iteration","AbSpec","units"
"1",1,0.566756458457319,0.00304747390990342
"2",51,0.643919845649885,0.00190392686931355
"3",101,0.13586349892385,0.00448923778830484
"4",151,0.632738059880405,0.00363527737468307
"5",201,0.00112335215782103,0.0138128307106852
"6",251,0.550717929411808,0.0027321424784535
"7",301,0.000995350215157371,0.00884921752327914
"8",351,0.249544217252001,0.00341030544027286
"9",401,0.199468497283181,0.00949594542839709
"10",451,0.302468938424821,-0.00253558294277628
"11",501,0.55747367942564,0.00257823474955962
"12",551,-0.0190199775144141,0.00833793240119379
"13",601,0.552809962429229,0.00260345571303841
"14",651,0.133059319225763,0.00172275240268373
"15",701,0.529224487258511,-0.00049681847372358
"16",751,0.408056776184097,0.000989458076997084
"17",801,0.0130028443562272,0.00706314599446713
"18",851,0.091670818876572,0.0144417006204927
"19",901,0.273632159430994,0.00209522923324076
"20",951,0.695014437452815,0.000850617048945957
"21",1001,0.123831382774937,0.00174765441357156
"22",1051,0.39886895765731,0.00278268321563762
"23",1101,0.256804698772023,0.00585081443258394
"24",1151,0.0790390704612674,0.00195158076959356
"25",1201,0.110953757305567,-0.00540587592514926
"26",1251,0.184890886663515,0.00181077704705372
"27",1301,-0.00536180171965136,0.00262786953991522
"28",1351,0.583392876970549,0.00125078263287915
"29",1401,0.495275207428005,0.00267239060013421
"30",1451,0.394586802691268,0.000856379703735042
"31",1501,0.126584334533526,0.00204199165655559
"32",1551,0.238062616935724,0.00867840854248584
"33",1601,0.667326985818332,-0.00195786447646485
"34",1651,0.665347301787664,0.00189463879707943
"35",1701,0.409321700001112,0.00260490934806832
"36",1751,0.285542348054604,0.00212824599179206
"37",1801,0.350867182854123,0.00310001749634352
"38",1851,0.631117890273963,0.00199055702761277
"39",1901,0.0825804806370975,0.0109755884660356
"40",1951,0.629177681328217,0.0020837167388293
"41",2001,0.470920835658628,0.00136132149111214
"42",2051,0.181972547957321,0.00294584437054715
"43",2101,0.326139587588078,0.00880475734273323
"44",2151,0.125060164877245,0.0123875803486748
"45",2201,0.531256683877771,0.00253879888710604
"46",2251,0.224844813726834,0.00365984803587177
"47",2301,0.34912860447901,-0.00167496950277974
"48",2351,0.347412978773905,0.000706349332140847
"49",2401,0.37526724768268,0.0105708550642659
"50",2451,0.40162808875532,0.00238397430341173
"51",2501,0.295132445329883,0.00341259424388903
"52",2551,0.412138215502883,0.00210285626287795
"53",2601,0.223479992790604,0.00351245382648522
"54",2651,0.148528744621055,0.00272460222108846
"55",2701,0.180971483887138,0.00325604481141518
"56",2751,0.218372149965765,0.0018899879189255
"57",2801,0.283679353043685,0.00203915893096211
"58",2851,0.0742357743594073,0.00179180762456926
"59",2901,0.293092023124876,0.00199855497209262
"60",2951,0.438698005982889,0.00055017580667866
"61",3001,0.161479157931049,0.000960174856097198
"62",3051,0.000613540995003562,0.00934383647922152
"63",3101,0.141186792120429,-0.00239288958918428
"64",3151,0.141591053625216,0.000560963270281415
"65",3201,0.126536136938545,0.00204338719703964
"66",3251,0.142636041287079,0.00220882075730851
"67",3301,0.458445237690981,0.0022362979601977
"68",3351,0.30868997571281,0.00296683700768153
"69",3401,0.110247473975954,0.00195126721259968
"70",3451,0.20775024455353,0.00827383485832658
"71",3501,0.167757193576661,0.0128501650720555
"72",3551,0.201509259850898,0.0110620289082616
"73",3601,0.534638111826614,0.00298661691762888
"74",3651,0.627043492208711,0.0019093497524949
"75",3701,0.050033105013388,0.00142879656574521
"76",3751,0.226033090906839,0.00436966731276505
"77",3801,0.455829523588339,0.00296363641166163
"78",3851,0.0639043944170864,0.00860294705206276
"79",3901,0.308437040033498,0.00195353288219713
"80",3951,0.608712749438963,0.0024894427732068
"81",4001,0.316623974140085,0.00315823425477236
"82",4051,0.104293343808056,0.00227506624113967
"83",4101,0.638944192096191,0.00118317094916617
"84",4151,0.178988855429642,0.00110605619480915
"85",4201,0.437220746116113,0.00473940921661123
"86",4251,0.0861388189559882,-0.00142298717356262
"87",4301,0.248007949618194,0.00213626682232716
"88",4351,0.242699159906152,0.00222999362874813
"89",4401,-0.00720307151495817,-0.00199244918182897
"90",4451,0.193934808738977,0.00999816062098353
"91",4501,0.201717024864072,0.00748045438487389
"92",4551,0.493942210646272,0.00022377587412758
"93",4601,0.313472974342203,0.00210929744549168
"94",4651,0.44624335604586,-0.00260739481180373
"95",4701,0.0848601137637359,-0.00132573530694381
"96",4751,0.454800722387853,0.00191951157998187
"97",4801,0.478385116747115,0.00219857200339288
"98",4851,0.28320772729355,0.00240193372338809
"99",4901,0.488695931242339,0.00211278368324701
"100",4951,0.19763578452559,0.00156655356063917
