"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-216.332567779293,-216.33721523768,0.00464745838777958
"2",51,-263.819460464754,-263.823843486474,0.00438302171960459
"3",101,-117.995096691376,-117.705496926371,-0.289599765004908
"4",151,-215.738357388201,-215.710352808394,-0.0280045798072024
"5",201,-77.7199858370109,-77.9416933289089,0.221707491897959
"6",251,-204.839971379205,-204.842666996194,0.00269561698891607
"7",301,-149.630507650529,-149.587448197159,-0.0430594533703754
"8",351,-133.439355139922,-133.428102535243,-0.0112526046786741
"9",401,-151.052754348879,-151.000640486889,-0.0521138619907333
"10",451,-149.68329347245,-149.678251169737,-0.00504230271275219
"11",501,-125.489025253001,-125.479176697811,-0.00984855519044459
"12",551,-64.3530100331135,-64.7613260295399,0.408315996426381
"13",601,-279.163616172523,-279.170015763624,0.00639959110071686
"14",651,-454.760684589312,-454.775375579928,0.014690990616316
"15",701,-276.165705863209,-276.16632945268,0.000623589470990282
"16",751,-126.866332735278,-126.800698059036,-0.065634676241757
"17",801,-68.4670113164565,-68.4106307183283,-0.0563805981282002
"18",851,-148.336998026323,-148.13829482992,-0.198703196402391
"19",901,-326.986587016355,-326.997415454883,0.0108284385275965
"20",951,-173.620193352099,-173.591654099951,-0.0285392521477092
"21",1001,-562.730659113008,-562.751689554349,0.0210304413413951
"22",1051,-98.1226494384127,-98.1175584764683,-0.00509096194441838
"23",1101,-136.872951542178,-136.786846539675,-0.0861050025027339
"24",1151,-554.104446143984,-554.125030081547,0.0205839375636288
"25",1201,-75.932323761008,-75.7151117404654,-0.217212020542661
"26",1251,-435.711076777116,-435.724626199462,0.0135494223459887
"27",1301,-82.9977234871141,-82.788644712975,-0.20907877413913
"28",1351,-132.905675192347,-132.890418836413,-0.0152563559339853
"29",1401,-185.733198603457,-185.73042409017,-0.00277451328676648
"30",1451,-298.810550848198,-298.819336708396,0.0087858601981452
"31",1501,-425.494063118729,-425.506524218882,0.0124611001534163
"32",1551,-122.046455460064,-121.998406809584,-0.0480486504795579
"33",1601,-247.520630184774,-247.477191822264,-0.0434383625095052
"34",1651,-226.035231172954,-226.0376896372,0.00245846424587626
"35",1701,-284.458781860409,-284.466335789568,0.00755392915880293
"36",1751,-206.692417879158,-206.690982463058,-0.00143541609944009
