"","Phylogeny","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"50",1833.88234143497,309.13921721863,2105.39060704101,2056.20459225361,2101.03488980816,2509.08396101709,1858.1583639861
"51",315.140979054552,325.059758696082,2117.35820035304,2379.61374661029,2900.30280936238,2973.77072021735,2079.51669682381
"52",2000,57.4620850799284,2102.43239944662,3316.41528618998,848.013026730477,3225.24697259038,1675.64981011903
"53",520.777466657443,1218.73936972195,2123.37126278434,2002.17296908988,2273.07007779548,3165.98168785499,2089.98223563701
"54",799.860867892585,354.346964740254,2106.81606305463,1867.15434629741,2809.08389869447,3253.4565538174,2189.67715383574
"55",781.150195161701,212.093123854478,2093.95495635541,3056.13435569504,2301.19003425587,2782.20572419933,2376.3533844982
"56",2000,43.1879402684561,2102.44794446387,4321.42512154612,1032.07414885163,1644.84713643199,1824.21042492004
"57",760.130349864158,121.752780256716,2101.96060778759,3197.18183276359,2148.70693795497,2395.0583162272,2253.88743473449
"58",2000,62.1308630971949,2101.99727862044,2495.50605205162,2009.63455290914,1751.42687148167,1421.53575206457
"59",237.43521996815,345.730017538204,2107.28189356679,860.418537529319,2625.65574606179,2777.10344653696,1820.95064351891
"60",931.56185490602,644.390310470709,2101.65609741893,1813.44120238072,2000,2628.88827262943,2000
"61",163.272717980346,449.381528471175,2098.0523722252,5047.43081100183,1635.40048868408,1402.64508510732,1473.18185176136
"62",908.101247719433,229.859196685145,2102.25240113869,1332.6564333041,2663.29816939374,2811.01972094804,2690.51479752908
"63",698.813300157226,228.794863028619,2123.9648222336,1749.01349484951,2600.31704006944,2868.63952219318,1586.8828632536
"64",2000,644.254527864519,2088.04863813212,2294.5309895657,2879.37657420965,2264.84178018801,2184.43652730306
"65",2000,24.1379956645585,2100.99097296384,2404.14989193794,2051.33580207902,1696.21525199523,1452.4874032192
"66",2000,31.1289381802109,2102.69448574325,2858.68477260127,1357.3051474449,1467.58458165879,2456.34952457787
"67",483.0403552734,307.762380854772,2108.84329933463,2704.6128617815,2182.13386956857,3798.14524503825,2095.93814326573
"68",344.350688657049,602.840657981151,2107.71282201751,2375.82075491553,2392.96275525568,2464.53880543851,3487.31112940135
"69",2000,31.2430122112557,2101.7325798244,2509.13838682594,2643.3799775334,1806.78635646674,1664.33464759389
"70",960.336545673125,891.506856999699,2113.33708196287,1955.54655933389,2677.65026177251,2903.38049381798,2155.90592305763
"71",2000,1679.65593299748,2098.20035645409,2000,2279.60464945345,2000,2000
"72",864.061325042729,732.326770466383,2101.08373798877,2000,2767.60598766009,3499.28126514479,1997.41805630615
"73",454.325035835988,377.82505810675,2103.58798840501,2537.73503972931,2955.48534611123,3085.05432077507,3195.11831221483
"74",1722.94143988462,506.129153032837,2102.85690045472,1441.88956628531,1888.37116809344,2552.50670210256,2000
"75",2000,86.5938951556053,2100.42146643616,2000,2957.92762756491,1273.50679069787,1393.89514273991
"76",335.224464247409,680.238134793976,2115.66019936265,1992.27192574115,1646.14694039434,2659.97662844175,3553.88144561932
"77",335.203041648891,179.918619469244,2101.57631328727,3570.32814812191,1973.7790770821,2576.76861339463,2955.50725126018
"78",345.774758642229,254.556135412032,2109.35536208841,2531.05303026968,1483.9922722169,2564.93501151572,2452.48889934414
"79",2000,26.2316189085278,2103.52558463681,2986.38003152016,1784.60225660463,1629.95843775412,1553.97628416737
"80",458.473256192653,283.152105517469,2104.17697130749,2092.41365126698,2000,2430.94973342041,2756.57043137535
"81",335.226980554436,526.272615598838,2114.17956202051,2325.93270887577,2363.62993511615,2650.2775323476,2489.64712502243
"82",502.832054626606,317.878686592817,2132.32968401252,2791.33947023425,4333.06739010263,5213.49088880448,2800.92089780784
"83",2000,631.720098683413,2098.03728229568,3597.35666846998,2526.01498475199,1201.53397224831,2000
"84",2000,51.496164875733,2100.24247982759,2489.48391662893,1932.09897884069,1870.1928303493,2445.40377609368
"85",1027.12262824558,375.153823362865,2151.89383649586,2764.91873648083,2732.74662687061,3906.5245192615,3917.34544821596
"86",542.204079997496,855.730187215808,2066.81638022918,1993.00268204063,2839.7381466222,2000,1605.70425159923
"87",1318.00297741161,58.3070283266311,2104.25702095324,2635.26413235767,1106.20756329055,1980.54081155296,1776.38948098452
"88",2000,60.9085597984527,2102.65859289613,2195.26550410058,1389.76228360678,2876.4207138963,2534.95187145628
"89",2000,693.133809965962,2063.18143118123,2000,2000,2065.62522792387,1781.98088593186
"90",743.180538812632,1368.23166563463,2108.72244657167,1983.19133096327,1573.15483663324,4692.06160342686,2525.32244725395
"91",338.552823113721,286.529846441152,2093.75745550461,2859.62311514014,4494.47019645896,2972.27968937874,2957.41511460571
"92",469.32217693739,528.489347550489,2089.93324727401,2311.16437435805,1890.83687451454,2920.26253542948,1755.74799556027
"93",1285.6401165434,438.471069173181,2110.25923507267,1657.95478819315,2473.66153653565,2761.22944461329,3356.52327249353
"94",1830.36192769907,771.222332798152,2086.95752202354,1551.00696986744,2534.80495205556,2765.38146518923,2433.51306207012
"95",2000,1095.9456962226,2057.96760477839,2292.49724959918,1803.27296797675,2000,1925.88407419333
"96",1419.3328058447,43.9805540994956,2104.02006550826,3288.74310553016,739.18699465582,2768.89611158364,1422.12229915875
"97",1606.35606613558,791.71881853664,2107.26332055578,2000,2142.05845124695,1841.06063252671,1999.99999999999
"98",697.526112954347,41.2874276702509,2101.83411360674,3238.59460269443,938.021126699287,2779.52669860407,1582.07260590344
"99",869.777368629669,302.81335037138,2099.60869876572,2761.71098262282,2000,3054.48971163677,1787.82744152616
"100",281.178466682903,449.663890942148,2099.40051363095,2375.42401518599,2384.60316380234,2391.37074801269,2371.10103330165
