"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept).Cage.27",1,1,0.0779122627690479,1,0.0447388114155908,0.00187125712880061
"(Intercept).Cage.28",1,1,0.33129124329089,0,-0.00636351146201023,0.00148534497058434
"(Intercept).Cage.29",1,1,0.314658073405484,1,-0.0586378806409407,0.00195961202656503
"(Intercept).Cage.3",1,1,0.917037369258749,0,0.00296670162740129,0.00163306441376428
"(Intercept).Cage.30",1,1,0.443921498771508,0,-0.0137335082272863,0.00172003771848849
"(Intercept).Cage.31",1,1,0.705235566507527,1,-0.033991179557432,0.00187285940512375
"(Intercept).Cage.32",1,1,0.379139468329591,0,0.0183444185591268,0.00190315474416232
"(Intercept).Cage.33",1,1,0.813959166582163,0,-0.0053592793240564,0.0017804890419659
"(Intercept).Cage.34",1,1,0.886665586814489,1,0.0339329512863855,0.00167181596351513
"(Intercept).Cage.35",1,1,0.620023555117821,0,0.0127657192023768,0.00177282997822938
"(Intercept).Cage.36",1,1,0.206637479755638,1,0.0225058925780444,0.00195674546750607
"(Intercept).Cage.37",1,1,0.611671029351426,1,-0.0401924784523492,0.00178451970738704
"(Intercept).Cage.38",1,1,0.802166771926688,0,-0.00734023809068148,0.00162958625620945
"(Intercept).Cage.4",1,1,0.819868283990775,0,-0.00485122606122023,0.00168834638123594
"(Intercept).Cage.40",1,1,0.0508737881650323,0,-0.00232338764759056,0.00193637242131094
"(Intercept).Cage.42",1,1,0.342569716694051,0,0.00963694966849242,0.00161724317329621
"(Intercept).Cage.43",1,1,0.390179264532971,0,0.00135593484502549,0.00179686527380466
"(Intercept).Cage.44",1,1,0.459504328997295,0,-0.0175809696044656,0.00185318148114974
"(Intercept).Cage.45",1,1,0.0581384169675441,1,0.0289716411373709,0.00184308540185143
"(Intercept).Cage.46",1,501,0.107200222349047,1,-0.0311581858556289,0.0019297932069599
"(Intercept).Cage.47",1,501,0.0546454397560203,0,-0.00129523892250937,0.00190724587177509
"(Intercept).Cage.48",1,1,0.738315841019163,0,-0.00126780884038524,0.00181554452139859
"(Intercept).Cage.49",1,1,0.856528048013564,0,0.00190911473973573,0.0017357915378275
"(Intercept).Cage.50",1,1,0.990595517813786,0,0.0166445972899707,0.00169431576361687
"(Intercept).Cage.51",1,1,0.522892706559316,0,-0.00797869298710734,0.00202428482013996
"(Intercept).Cage.57",1,1,0.156998116461943,1,-0.0333724121115339,0.00182717782157423
"(Intercept).Cage.58",1,1,0.507842824843069,1,0.0222123753450483,0.00183832595502388
"(Intercept).Cage.59",1,1,0.881878942584135,0,-0.0112307894503389,0.00167306527670666
"(Intercept).Cage.6",1,1,0.0768247992453964,0,0.0117722554704061,0.00178361355713084
"(Intercept).Cage.60",1,1,0.842250131341981,0,0.0153568482537445,0.00174729734867534
"(Intercept).Cage.61",1,1,0.113381229543549,0,-0.0182633368562063,0.00183197432520713
"(Intercept).Cage.62",1,1,0.0804011555904651,1,0.0379188603797606,0.00175000060584593
"(Intercept).Cage.63",1,1,0.149628838365852,0,0.00816974788105245,0.00169376074567812
"(Intercept).Cage.64",1,1,0.971926676962719,1,0.0211126302696112,0.00189454624078954
"(Intercept).Cage.65",1,1,0.642434271238336,0,0.0172265513031571,0.00196256578120925
"(Intercept).Cage.66",1,1,0.713377053180047,0,0.00461419286693474,0.00184388734766981
"(Intercept).Cage.67",1,1,0.290592156297931,1,-0.0668845933617606,0.00221286047459011
"(Intercept).Cage.68",1,1,0.377397417781946,1,0.0224626362925775,0.00181097113185498
"(Intercept).Cage.69",1,1,0.425634007580455,0,0.00955310706650356,0.00160070717653085
"(Intercept).Cage.7",1,1,0.673793261112246,1,0.031215058396797,0.00179337033160021
"(Intercept).Cage.70",1,1,0.32843066026773,0,-0.0123062106284967,0.00181471104031782
"(Intercept).Cage.71",1,1,0.306594256231401,1,0.0498602827615213,0.00185829822225739
"(Intercept).Cage.72",1,1,0.627437938289892,0,0.0148979814430775,0.00180845543659093
"(Intercept).Cage.73",1,1,0.112277068657018,0,-0.0132022698205573,0.00181993134407519
"(Intercept).Cage.74",1,1,0.10188443241236,0,-0.0074931339524002,0.00182309511518753
"(Intercept).Cage.75",1,1,0.369237821826759,0,0.0135133063174573,0.00188943049310241
"(Intercept).Cage.76",1,1,0.311531561986527,0,-0.00622942892121052,0.00183547228896218
"(Intercept).Cage.77",1,1,0.804785212817036,1,-0.0698674709993117,0.00226388845054759
"(Intercept).Cage.8",1,1,0.866567744198219,0,-0.0109003224831428,0.00167795615842955
"(Intercept).Cage.9",1,1,0.120678812505528,0,-0.0135856993711183,0.00169879521641658
"nTreatment.Cage.1",1,1,0.970158500879839,0,0.0107943537908976,0.00219743872250458
"nTreatment.Cage.10",1,1,0.442009692465058,1,-0.024744537970002,0.00223231266387691
"nTreatment.Cage.11",1,1,0.265227334336189,0,0.00394944266714267,0.00201012675196593
"nTreatment.Cage.12",1,1,0.933977640715089,0,0.0155375673716823,0.00206903241466154
"nTreatment.Cage.13",1,1,0.264987026604867,1,-0.0239777568477351,0.00208666495118649
"nTreatment.Cage.14",1,1,0.323166170117544,0,0.000762256538414839,0.00217740995682929
"nTreatment.Cage.15",1,1,0.870964953399108,1,-0.0402185564834855,0.00233752771802046
"nTreatment.Cage.16",1,1,0.861345528217781,1,0.0269500723650769,0.0021408923731087
"nTreatment.Cage.17",1,1,0.991643017704066,0,0.00870003203598102,0.00194322108941117
"nTreatment.Cage.18",1,1,0.101609218072831,0,-0.0171784305080189,0.00212147095664714
"nTreatment.Cage.19",1,1,0.500532527731067,0,0.00289038720193265,0.0020758354505447
"nTreatment.Cage.2",1,1,0.149158317481645,0,0.0127496068060341,0.00196415897897086
"nTreatment.Cage.20",1,1,0.64631167912209,1,0.0270322295848948,0.00211861671929974
"nTreatment.Cage.22",1,1,0.263127766660864,0,0.00743063066035392,0.00198196971886523
"nTreatment.Cage.23",1,1,0.792924781417319,0,0.00517841456079702,0.00195030155943247
"nTreatment.Cage.24",1,1,0.137127414074774,0,-0.0213296304662234,0.00219980941686681
"nTreatment.Cage.25",1,1,0.145468621218211,0,0.00609555559289631,0.00225790770196045
"nTreatment.Cage.26",1,1,0.056668987558986,0,0.0101252845771885,0.00213851548880997
"nTreatment.Cage.27",1,1,0.437984769665286,1,0.0344058520893653,0.00229675043587961
"nTreatment.Cage.28",1,1,0.365125432939298,0,-0.00558850602056633,0.00202091853219179
"nTreatment.Cage.29",1,1,0.996819268427639,1,-0.0381498226831809,0.00236328930395754
"nTreatment.Cage.3",1,1,0.65362054054887,0,0.0123948716631229,0.0019936600309386
"nTreatment.Cage.30",1,1,0.740793755659267,0,-0.000966706043527747,0.00203869322673699
"nTreatment.Cage.31",1,1,0.879793545987315,1,-0.0348619872775065,0.00229783240048848
"nTreatment.Cage.32",1,1,0.907878947706114,1,0.0279375853476654,0.00229838821583573
"nTreatment.Cage.33",1,1,0.708943002791115,0,0.00387725136755843,0.00206219817166068
