"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.AbSpec","Pvalue.AbSpec","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.AbSpec","Ratio.AbSpec","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.22859495802592,1,0.622684639076843,1,0.796844015737653,0,0.205624097030789,0,0.213219752120131,1,0.00793936520068598
"2",51,1,0.14891662089683,1,0.429141026671684,1,0.784052531117267,0,0.186838879688988,0,0.170184168425438,1,0.0079439956045738
"3",101,1,0.483565616425881,1,0.834972879164844,1,0.790636927587876,0,0.151484245566103,0,0.197823662545664,1,0.0079416984693787
"4",151,1,0.460757348475413,1,0.234355698812265,1,0.815808812510782,0,0.59927988876418,0,0.254436192064819,1,0.00794153232605832
"5",201,1,0.19133911688106,1,0.151994822499746,1,0.796102579016472,0,0.19155916776305,0,0.275405532851687,1,0.00794673650475786
"6",251,1,0.435124192024148,1,0.430924939272912,1,0.796679189218572,0,0.175414488450024,0,0.160714406868766,1,0.00793943005374742
"7",301,1,0.388309002233715,1,0.825359253353941,1,0.794961347448945,0,0.197874672541941,0,0.19990779945235,1,0.00793924095797526
"8",351,1,0.715076109890202,1,0.0920923256024775,1,0.817134776502242,0,0.562991994903709,0,0.242385339682064,1,0.00794155830607333
"9",401,1,0.840228151718142,1,0.172357615090745,1,0.815727906158903,0,0.599046649279381,0,0.239832731595513,1,0.00794186668311123
"10",451,1,0.393277235878064,1,0.795001632862138,1,0.800905761136295,0,0.237641568123503,0,0.268965162871877,1,0.0079456321419107
"11",501,1,0.727358514144216,1,0.519155441097047,1,0.809165347668438,0,0.324111094304682,0,0.261911128247129,1,0.00794239214060567
"12",551,1,0.946625659588331,1,0.286652058424461,1,0.811806926901856,0,0.561402249285711,0,0.351935971196149,1,0.00793901130738375
"13",601,1,0.671222045242506,1,0.989146769132244,1,0.81185705685659,0,0.292741584372369,0,0.237617080882055,1,0.00794566247741487
"14",651,1,0.355986509624784,1,0.70163923228072,1,0.793765534105361,0,0.205404871886923,0,0.234008437953061,1,0.00794036482184059
"15",701,1,0.551654731293951,1,0.279904893476282,1,0.81200314067133,0,0.625203425184882,0,0.289456734684872,1,0.00794174058523846
"16",751,1,0.143124616829895,1,0.0860963911188671,1,0.814864774284593,0,0.570939918191755,0,0.495329439126005,1,0.00794223610378729
"17",801,1,0.201863484594876,1,0.831365151294728,1,0.794420724919712,0,0.167398984085958,0,0.174400015685598,1,0.00793989791209625
"18",851,1,0.697561123255157,1,0.536309184383458,1,0.814760218182511,0,0.530014253263527,0,0.279110251056156,1,0.00794266243128242
"19",901,1,0.289482127591792,1,0.209926863259528,1,0.797424689567662,0,0.177177846504987,0,0.154687459394746,1,0.00794581091214203
"20",951,1,0.221529630965314,1,0.242246514569006,1,0.809147106349978,0,0.27670810627265,0,0.336586516589068,1,0.00794506692781388
"21",1001,1,0.494045025996252,1,0.920193718736104,1,0.795623019578837,0,0.157491956465331,0,0.184560430501287,1,0.00794013317091891
"22",1051,1,0.168364736498641,1,0.600856743975209,1,0.803440598608582,0,0.179753474586143,0,0.217578380946888,1,0.00794773402152389
"23",1101,1,0.243689578134342,1,0.0717321159211878,1,0.80132816304805,0,0.196246492665703,0,0.321006194279049,1,0.00794662781618423
"24",1151,1,0.64089290847494,1,0.141514975344103,1,0.813882213345542,0,0.468393055321181,0,0.317395425047664,1,0.0079403576785276
"25",1201,1,0.313875621185041,1,0.851168357272274,1,0.792135345480107,0,0.168155011171906,0,0.166469726919211,1,0.00793843853141234
"26",1251,1,0.135962213466348,1,0.112780026721894,1,0.799410897906946,0,0.187960305207328,0,0.267693878637806,1,0.00794583723835236
"27",1301,1,0.22878415318602,1,0.734014347934727,1,0.793572973709418,0,0.145199686223578,0,0.196688620525806,1,0.00794622182352749
