"","Iteration","Pass.Stat.Int","Pvalue.Int","Pass.Preclim","Pvalue.Preclim","Pass.InvClim","Pvalue.InvClim","Pass.InvTime","Pvalue.InvTime","Pass.Halfwidth.Int","Ratio.Int.","Pass.Halfwidth.Preclim","Ratio.Preclim","Pass.Halfwidth.InvClim","Ratio.InvClim","Pass.Halfwidth.InvTime","Ratio.InvTime"
"1",1,1,0.101674203100678,1,0.983072356993264,1,0.15725963556336,1,0.214123219954138,0,0.385151652756817,0,-2.89349856236621,0,-1.12109108277789,0,0.639999756499956
"2",51,1,0.118969084761341,1,0.95106808413827,1,0.220466710253192,1,0.261778425212234,0,0.205491604628513,0,-0.500897033528283,0,-0.434343164075279,0,3.09906485595494
"3",101,1,0.0958761150514578,1,0.957097323572962,1,0.201162664174047,1,0.255052862647017,0,0.193006429930953,0,-6.84521037841948,0,-0.329793925473033,0,0.31908272372652
"4",151,1,0.532317247440626,1,0.90595206203823,1,0.32284576645133,1,0.145649828483938,0,0.153632814026143,0,-56.1290386110948,0,-0.318798042542275,0,1.5519233665422
"5",201,1,0.086416964189257,1,0.97842317969701,1,0.144519303021001,1,0.221925852920087,0,0.327251927187644,0,-2.22394132789293,0,-0.636557553486625,0,-1.54182618389634
"6",251,1,0.107067126068603,1,0.914995163981751,1,0.25535832774391,1,0.264875814975799,0,0.278542320387417,0,0.27527375847293,0,-0.538728817251784,0,-6.35023547598155
"7",301,1,0.0888302459241337,1,0.971737189425261,1,0.167892963735174,1,0.227922616138828,0,0.271810527584062,0,0.485970185161522,0,-0.221905057092503,0,-1.68112723153876
"8",351,1,0.575728146440288,1,0.909697851889487,1,0.314879858058533,1,0.178395164946295,0,0.244222314911087,0,-0.420303125788128,0,-0.302199401559676,0,2.02314124467625
"9",401,1,0.563760416322125,1,0.912282000099493,1,0.31108899855912,1,0.163779340766784,0,0.522985851477797,0,-1.35123277611459,0,-0.186022806580583,0,2.59831675305013
"10",451,1,0.0843718230962268,1,0.984481570895419,1,0.090050422018235,1,0.20977290813795,0,0.36874620491588,0,-1.04004328954739,0,-0.193470572979206,0,0.571921669731608
"11",501,1,0.132722332047374,1,0.955707301019165,1,0.0592586320931113,1,0.223805895630331,0,0.275286146769775,0,0.34573978521904,0,-0.256493103912978,0,-2.19426714149046
"12",551,1,0.295680481470858,1,0.894723397248961,1,0.0580986747061979,1,0.207197812333489,0,0.477974185408361,0,-0.284271717259046,0,-7.649855334409,0,0.366685846453028
"13",601,1,0.110124678937888,1,0.960025040552983,1,0.0627837877856767,1,0.178837788555587,0,0.31416356459431,0,-1.0281477000998,0,-0.355645585160465,0,0.358645159731858
"14",651,1,0.0943481363775238,1,0.975714752041787,1,0.178013455498696,1,0.223958698311985,0,0.319047532155584,0,0.499588296588129,0,-0.186876992601565,0,0.53762927874408
