"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-56.0046005865273,-56.3356471815371,0.331046595009795
"2",51,-263.424534111397,-263.187372882133,-0.237161229263506
"3",101,-203.30434649253,-202.977007443294,-0.327339049235519
"4",151,-204.230910910182,-203.865440483731,-0.365470426451537
"5",201,-185.718544710411,-185.899659882498,0.181115172087431
"6",251,-149.679027775505,-149.555169500843,-0.123858274662325
"7",301,-130.02803030677,-129.900408353383,-0.127621953387148
"8",351,-90.330247806606,-91.8112297696229,1.48098196301689
"9",401,-381.21483205324,-381.371160398879,0.15632834563911
"10",451,-150.714452615501,-151.895722142852,1.18126952735142
"11",501,-148.84329742757,-148.751693574437,-0.0916038531332788
"12",551,-40.9890149352893,-41.7964310728603,0.807416137571039
"13",601,-112.24260504089,-112.337498420002,0.0948933791127473
"14",651,-167.954933161224,-168.796019463341,0.841086302117247
"15",701,-104.195889188437,-106.082301017646,1.88641182920898
"16",751,-39.4671588729571,-39.6061115685932,0.138952695636071
"17",801,-62.1674145972175,-63.160458702859,0.993044105641502
"18",851,-237.823286737213,-237.416351239023,-0.406935498189085
"19",901,-447.924655942055,-447.905293980633,-0.0193619614214526
"20",951,-122.084897437977,-121.725842267508,-0.359055170469503
"21",1001,-145.382500143013,-146.389716904355,1.00721676134242
"22",1051,-269.063722893758,-268.706566633755,-0.357156260003308
"23",1101,-170.587469491489,-171.292547938911,0.705078447422579
"24",1151,-123.056300529189,-123.645185031918,0.588884502728803
"25",1201,-149.44376090613,-149.357574466502,-0.0861864396283352
"26",1251,-51.2824371407193,-52.3662920593092,1.08385491858984
"27",1301,-34.1081697440099,-34.8502271731008,0.74205742909092
"28",1351,-148.715628838152,-148.329080981009,-0.386547857143
"29",1401,-125.837974566666,-125.608604534643,-0.229370032023411
"30",1451,-117.99372124752,-119.323711831039,1.32999058351851
"31",1501,-93.4952687021305,-94.9829274407361,1.48765873860556
"32",1551,-158.532775785718,-158.216190169505,-0.316585616213956
"33",1601,-58.6948386593254,-60.1172898677301,1.42245120840475
"34",1651,-182.267886935021,-181.852853658774,-0.415033276246731
"35",1701,-222.06132477182,-221.80568446768,-0.25564030413986
"36",1751,-61.5347339558243,-62.9808164327886,1.44608247696431
"37",1801,-175.057123483368,-174.815049669748,-0.242073813619726
"38",1851,-141.462569267878,-141.102469192698,-0.360100075179929
"39",1901,-181.208536023115,-180.840871253537,-0.367664769578653
"40",1951,-144.474895228008,-146.27673878911,1.80184356110203
"41",2001,-147.295162662013,-147.281893383411,-0.0132692786019959
"42",2051,-129.757154302917,-129.832722021504,0.0755677185874788
"43",2101,-186.258999073285,-187.562323192952,1.30332411966728
"44",2151,-159.670675387637,-159.312485993517,-0.358189394119933
"45",2201,-317.260474596188,-316.911749855727,-0.348724740461023
"46",2251,-148.527755947479,-148.194346652406,-0.33340929507284
"47",2301,-245.678165672328,-245.34252952135,-0.335636150978701
"48",2351,-99.3341446252139,-99.7779207221923,0.443776096978439
"49",2401,-51.1967978799535,-51.3796582634309,0.182860383477419
"50",2451,-134.414539641683,-135.744836692975,1.33029705129118
"51",2501,-257.187555920446,-256.835062350873,-0.352493569572516
"52",2551,-161.809566064909,-161.503955021054,-0.305611043855237
"53",2601,-175.484206440588,-175.107146594423,-0.377059846165025
"54",2651,-109.400765075554,-109.41383104394,0.0130659683858738
"55",2701,-70.0749704902734,-69.6470522054215,-0.427918284851913
"56",2751,-21.5519515412813,-22.8927663473423,1.34081480606103
"57",2801,-157.999863682609,-157.712649455689,-0.2872142269199
"58",2851,-126.68097095045,-127.101950433742,0.420979483292768
"59",2901,-125.997179330368,-125.888412421352,-0.1087669090156
"60",2951,-232.301177370059,-232.91961821371,0.618440843651342
"61",3001,-183.393735795412,-185.249117263042,1.8553814676296
"62",3051,-141.196156889096,-141.505875863725,0.309718974629959
"63",3101,-127.952896714329,-129.140152306461,1.1872555921326
"64",3151,-159.544279548434,-160.506331496282,0.962051947847641
"65",3201,-253.283441740281,-252.929265098471,-0.354176641809715
"66",3251,-143.87423382442,-143.476485609358,-0.397748215062535
"67",3301,-250.079172179177,-250.435156667935,0.355984488758338
"68",3351,-50.8086735720683,-51.1396378253899,0.330964253321639
"69",3401,-266.924140463157,-266.920484828084,-0.0036556350729029
"70",3451,-149.150256450823,-148.951963519868,-0.198292930954949
"71",3501,-145.720770752057,-146.183677592579,0.462906840521839
"72",3551,-139.998547526152,-139.576607771967,-0.421939754184137
"73",3601,-209.123131475298,-209.096126727892,-0.0270047474057833
"74",3651,-264.227631353964,-263.860580272231,-0.367051081732995
"75",3701,-187.594635894811,-187.29932918908,-0.295306705731576
"76",3751,-100.563845126979,-100.435738703873,-0.128106423106374
"77",3801,-208.275852490357,-207.971555028071,-0.304297462286598
"78",3851,-273.841486738203,-274.746353800728,0.904867062525
"79",3901,-248.805371778656,-249.181550168295,0.376178389639108
"80",3951,-24.773638858258,-25.7772740430327,1.00363518477469
