"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.0237272546509724,0.0160973900323594,0.032597602047917,1800
"2",51,0.00120053969518766,0.00081445945466742,0.00165241865536674,1800
"3",101,0.00282476435647988,0.00192032189664079,0.00388655082116084,1800
"4",151,0.002787075795167,0.00190231110192495,0.00384786405308297,1800
"5",201,0.00364382060665775,0.00243135877723598,0.00496723823476162,1800
"6",251,0.00611713128594477,0.00417627004477505,0.00844785109633981,1800
"7",301,0.00812284031551292,0.00552523938380311,0.0111432825520629,1800
"8",351,0.0145229159131439,0.0098413577607078,0.020042265944273,1800
"9",401,0.00024164992289319,0.000163245370813977,0.000329983796048501,1800
"10",451,0.00605688167242364,0.004118753937743,0.00836469394801507,1800
"11",501,0.00619067728671076,0.00418695951684658,0.00849264874735498,1800
"12",551,0.0295565171310488,0.0200307232009501,0.0405768278569767,1800
"13",601,0.0105125395540425,0.00712369653015068,0.0144913447078389,1800
"14",651,0.00471552859586,0.00319169145044718,0.00648635090812056,1800
"15",701,0.0119212291347898,0.0080869912528382,0.0164108411346249,1800
"16",751,0.0301180522689704,0.0204193813811467,0.0415420153146096,1800
"17",801,0.0217704784394128,0.0147910644538251,0.0300444976964153,1800
"18",851,0.00172476876563866,0.0011700737584877,0.00237071407833354,1800
"19",901,0.00010762888369145,7.2734281073771e-05,0.000148253207538518,1800
"20",951,0.00909522739546558,0.00618331279881961,0.0125409222222455,1800
"21",1001,0.00653501627046962,0.0044233111337135,0.00901661860814482,1800
"22",1051,0.00110747276268511,0.000750469723722743,0.00152317223203401,1800
"23",1101,0.00453797619642505,0.0030611633307032,0.006227491821634,1800
"24",1151,0.00900808870249757,0.00609317009957853,0.0123675886745017,1800
"25",1201,0.00613759577316787,0.00419284129906783,0.00845222826927345,1800
"26",1251,0.0254862053591086,0.0175131330541977,0.0354085484130605,1800
"27",1301,0.0326271731514185,0.0218290454729124,0.0445135030514725,1800
"28",1351,0.00619222394418614,0.00420063633710714,0.00850444327272697,1800
"29",1401,0.00861509490857723,0.00579078628276523,0.0118348554899501,1800
"30",1451,0.00972516058661991,0.00643927340337955,0.0132340250957221,1800
"31",1501,0.0138716903553593,0.00939094333705546,0.0191077604687719,1800
"32",1551,0.00537951669145171,0.0036257441207338,0.00740956307214406,1800
"33",1601,0.0229426637175527,0.0156011244007587,0.0316269418310719,1800
"34",1651,0.00381923613150427,0.00258921206487164,0.0052555099013731,1800
