"","Iteration","Pass.Stat.Int","Pvalue.Int","Pass.Preclim","Pvalue.Preclim","Pass.InvClim","Pvalue.InvClim","Pass.InvTime","Pvalue.InvTime","Pass.Halfwidth.Int","Ratio.Int.","Pass.Halfwidth.Preclim","Ratio.Preclim","Pass.Halfwidth.InvClim","Ratio.InvClim","Pass.Halfwidth.InvTime","Ratio.InvTime"
"1",1,1,0.991698923567426,1,0.828576982173221,1,0.699790810419405,1,0.696335185987085,1,-0.00333602252149079,1,-0.0438509557528724,0,0.174635657742742,0,0.438530108035572
"2",51,1,0.921246458346721,1,0.573327856456735,1,0.6942816293394,1,0.669193752008189,1,-0.00219605253204359,0,-0.113645222149411,0,-0.134638945951575,1,-0.0776103159467628
"3",101,1,0.420225324370094,1,0.397113512269899,1,0.203029895541869,1,0.738711473863955,1,-0.0113431409394392,1,0.086891037219099,0,0.200119376833945,1,-0.0744646198954873
"4",151,1,0.976287168462048,1,0.41706242210478,1,0.412439754971908,1,0.96088628300007,1,0.0137195502622766,0,-0.130628901435311,0,-0.168628006389736,0,0.681268427736512
"5",201,1,0.191005272128325,1,0.510336667479133,1,0.162640919613943,1,0.514912725383307,1,-0.0147905228588873,0,-1.2063994211809,1,0.0818025553972344,0,-0.151272865766565
"6",251,1,0.497816237696014,1,0.919536304922895,1,0.481268632205701,1,0.55809889161087,1,-0.00433003146109211,1,-0.0775446536149917,1,0.0629193336660911,1,-0.0946478136829594
"7",301,1,0.533331942209074,1,0.504714366311236,1,0.143501976983113,1,0.0561080202304701,1,-0.00887463056029266,0,-0.910020276790152,1,0.0994697734809416,0,-0.154000300144422
"8",351,1,0.925636146961169,1,0.43693261502116,1,0.547728336602189,1,0.744634240219665,1,-0.00860084016334624,0,-0.373750237099336,0,-1.7144420801121,1,-0.0672722029737237
"9",401,1,0.955848403254432,1,0.807851197005821,1,0.0814210864752353,1,0.678804861363701,1,-0.00543416349605829,0,-0.534690581277083,0,0.257979375946178,0,-0.103552635961919
"10",451,1,0.935817273022324,1,0.462268424569987,1,0.657344018429172,1,0.993256516873358,1,-0.0189263402974188,1,0.0540160913001726,0,-0.127037022625027,0,0.394020338306064
"11",501,1,0.926590508360904,1,0.391430941180916,1,0.849806154546232,1,0.810376533912462,1,-0.00539190075491211,0,-0.229280800765194,1,0.0961717832020463,0,0.137449488830268
"12",551,1,0.84177030798822,1,0.7809885427929,1,0.416225340951283,1,0.471204666127608,1,-0.0109895677711238,1,-0.0638575247279003,1,0.090244636551885,1,0.0751311694807701
"13",601,1,0.731742983258247,1,0.483769812184209,1,0.373898238437539,1,0.911688347992517,1,-0.00177328531445173,0,-0.372037713941759,1,0.0630776958337324,0,-0.109283177664266
