"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp","pMCMC"
"1",1,-0.0249238607906536,-0.131304089103651,0.0876292528555496,1800,0.326666666666667
"2",51,-0.00378574548274617,-0.0627530740748625,0.0408226650433789,2702.53269019653,0.693333333333333
"3",101,0.0161643355769893,-0.132391562190605,0.209612455306342,1800,0.637777777777778
"4",151,-0.00936425442129596,-0.145684050556156,0.0925826246239012,1155.39113693423,0.72
"5",201,-0.00557488219919249,-0.37865785213944,0.28251765287132,1554.36470168308,0.965555555555556
"6",251,-0.0117965463903967,-0.117045613165828,0.102356061135652,1492.39681414475,0.585555555555556
"7",301,-0.00122730386556287,-0.270440841151867,0.240649109910009,2600.51715097114,0.97
"8",351,-0.00589260246534437,-0.160707708681002,0.148566554556965,1504.35389411835,0.881111111111111
"9",401,-0.00115862213563704,-0.244163093615498,0.302545157777786,2498.94022822225,0.944444444444444
"10",451,0.0243438837369813,-0.165464878766215,0.195133372813871,1268.35160897556,0.406666666666667
"11",501,-0.00725118098426178,-0.149247339126305,0.140972429217072,1800,0.826666666666667
"12",551,-0.0347794241268508,-0.28513758815825,0.222248647158267,2663.65435345819,0.525555555555556
"13",601,-0.00117125950501724,-0.0495288498059381,0.0518892495892942,3755.82148100731,0.912222222222222
"14",651,-0.0056033768046633,-0.106046088745643,0.0761665019817883,1603.26602530019,0.692222222222222
"15",701,0.00687456335714103,-0.0947368905472104,0.139706577727338,2585.10005305181,0.637777777777778
"16",751,-0.0220455904259216,-0.169818558322731,0.172631318419008,1515.92307569182,0.512222222222222
"17",801,-0.00573092840896366,-0.219101659051375,0.174337050339091,1800,0.893333333333333
"18",851,-0.00493424413779534,-0.139055048624869,0.112228224147657,1800,0.834444444444444
"19",901,-0.00992624958557085,-0.061107742600143,0.0742565839282179,1551.99884749322,0.423333333333333
"20",951,-0.00293718457008585,-0.137812412256608,0.142307516140136,2112.52744221778,0.947777777777778
"21",1001,0.00127038654830228,-0.0254704219987616,0.0244081539894978,828.624098885306,0.662222222222222
"22",1051,-0.00380963484269484,-0.193604757587309,0.174479270981465,1800,0.925555555555556
"23",1101,-0.00764157394543683,-0.130177699116757,0.13366971121286,1486.74592953154,0.826666666666667
"24",1151,-0.0103668456865927,-0.177307975012809,0.170132992527215,2192.33288094801,0.661111111111111
"25",1201,-0.03433976833542,-0.24172251447817,0.177203837694833,1639.66345305607,0.445555555555556
"26",1251,-0.00165368438697659,-0.0435042291137506,0.0376732115691993,1436.42836930003,0.891111111111111
"27",1301,0.00071405758929692,-0.291265448227932,0.220357633650565,2005.77679012219,0.987777777777778
"28",1351,0.00617201011548826,-0.172382950753672,0.239209325241973,1669.83632478939,0.848888888888889
"29",1401,-0.0016160747775139,-0.242170903671649,0.29398241654053,2527.16760694425,0.985555555555556
"30",1451,0.00107833861062664,-0.0816040430800058,0.0825546601263341,2095.99574230578,0.912222222222222
"31",1501,0.000287615182056253,-0.0164868255887995,0.0189824493427295,1800,0.92
"32",1551,-0.0295397200351614,-0.239458700030809,0.164589388034074,2224.80738400541,0.403333333333333
"33",1601,0.00836272914851539,-0.200918071641354,0.147165686414155,1724.58925663567,0.618888888888889
"34",1651,-0.00701173188925471,-0.126257937401533,0.164257946569705,2549.99525378543,0.737777777777778
"35",1701,-0.000894341607294512,-0.069677198829595,0.104345864892821,1734.70438903704,0.912222222222222
"36",1751,-0.0114768893765314,-0.2630239064747,0.175636641957681,2908.80028651931,0.735555555555556
"37",1801,-0.0118485857005824,-0.129139316290093,0.0842265912360745,1800,0.527777777777778
"38",1851,-0.00417913086485453,-0.123747348974575,0.163939382429817,1398.23814537053,0.971111111111111
"39",1901,-0.0138233147697739,-0.364043208275689,0.324587956958567,1653.64174773544,0.874444444444444
"40",1951,-8.33132248618599e-05,-0.204007546548382,0.146693017799407,2818.44157128409,0.962222222222222
"41",2001,0.00938728067639553,-0.0984634585542814,0.152165679359314,1640.54368107504,0.56
"42",2051,-0.0117882505947786,-0.155627012602054,0.152773868122495,1627.82674442509,0.744444444444444
"43",2101,0.00244953160164393,-0.413115625618957,0.35026629904678,1630.56531451624,0.977777777777778
"44",2151,-0.00755531965875489,-0.219135439074307,0.292507080564974,1522.31334539779,0.911111111111111
"45",2201,0.00700057488547411,-0.159579330065753,0.19951186486287,1066.13877889948,0.754444444444444
"46",2251,-0.0256463122709127,-0.161221230984665,0.105786838990753,1800,0.307777777777778
"47",2301,-0.0186544810134637,-0.270440401640371,0.185849447792862,1800,0.635555555555556
"48",2351,-0.0101560613109395,-0.116915695674834,0.151781820597535,1438.99737740901,0.616666666666667
"49",2401,-0.0128540929107648,-0.263597757366369,0.233343476225855,1800,0.797777777777778
"50",2451,0.0175157352123393,-0.103663017376675,0.126615801396838,1332.06626003749,0.437777777777778
"51",2501,0.0056794368236062,-0.132125948061002,0.156343876646133,2080.34720374141,0.782222222222222
"52",2551,-0.00140374561451598,-0.0687910112901591,0.0778686060366454,1534.61049091253,0.903333333333333
"53",2601,-0.0154481682886487,-0.339028870931998,0.231776780989094,1516.12976234786,0.736666666666667
"54",2651,-0.0385496810520625,-0.248301565006841,0.179243612627033,1689.82175892247,0.43
"55",2701,-0.0340796284173453,-0.198660572317522,0.100133801941411,1800,0.305555555555556
"56",2751,-0.0006046275117277,-0.0669993458868703,0.0698078575369436,1897.45552245096,0.996666666666667
"57",2801,-0.00233927566507188,-0.0246323822138947,0.0203509292914532,734.378386066958,0.685555555555556
"58",2851,-0.00616942845089214,-0.112645863038779,0.0908464471285697,2965.08372706201,0.664444444444444
"59",2901,-0.00187866278303477,-0.105144237364584,0.102182638409431,1547.33774130628,0.881111111111111
"60",2951,-0.0248662307703046,-0.128313599125249,0.154520313692046,2152.37979899476,0.354444444444444
"61",3001,0.00304733449910468,-0.0633550311686122,0.0724835701403208,1474.09778593215,0.691111111111111
"62",3051,0.00403198801339329,-0.138317173783435,0.136770327182603,1671.011286278,0.885555555555556
"63",3101,-0.00407860475913972,-0.185711500118487,0.141899346068385,1800,0.845555555555556
"64",3151,-0.00136356554146427,-0.288384708030208,0.296874672560079,2449.70278010065,0.914444444444444
"65",3201,-0.00195541099768013,-0.0258767382620135,0.0340584079312976,1645.42707373299,0.698888888888889
"66",3251,0.00456636406973686,-0.0652414683308962,0.116322959598619,1852.18659962416,0.666666666666667
"67",3301,-0.0069710972447668,-0.206363009041524,0.153583900158992,1800,0.785555555555556
"68",3351,-0.00828685398289886,-0.230906404394773,0.23756894300459,3719.6979456697,0.822222222222222
"69",3401,-0.00314505492912915,-0.0619410453364253,0.0599556891538668,2629.19184483378,0.661111111111111
"70",3451,-0.0154461665472042,-0.274798409198411,0.223758182983147,1800,0.747777777777778
"71",3501,0.0032601721240071,-0.280905206163879,0.311970447379281,1800,0.985555555555556
"72",3551,0.0101250190853818,-0.163041444284318,0.208649204156245,1800,0.74
"73",3601,0.00222405455138945,-0.109488371406769,0.0935540491482243,1810.08965551628,0.942222222222222
"74",3651,-0.0145422993140885,-0.101674932415335,0.0823267523082905,1315.92941297374,0.468888888888889
"75",3701,0.000692277110529174,-0.0338871610001661,0.030652328969154,1558.64786712771,0.881111111111111
"76",3751,0.00539420246032423,-0.0997092043980956,0.114149003929924,1800,0.787777777777778
"77",3801,0.00656491887578053,-0.161369420620758,0.146274044596794,2265.46944870735,0.746666666666667
"78",3851,0.00343492217667358,-0.0778763627380386,0.0760265616409015,1800,0.817777777777778
"79",3901,-0.00615142744381336,-0.072406119092193,0.0733152037137188,2137.2554134562,0.594444444444444
"80",3951,0.00243224194654059,-0.101986447225499,0.0796009547630092,2182.90011270303,0.821111111111111
"81",4001,-0.0023334669765019,-0.0818773713326664,0.0656645304698031,1824.26265187592,0.877777777777778
"82",4051,-0.0187551474133423,-0.338130245210778,0.18954535285593,1777.76788846569,0.675555555555556
"83",4101,-0.0101496034504137,-0.227788302032536,0.161480368624325,1718.15027981474,0.728888888888889
"84",4151,-0.0100341638431662,-0.144833911013848,0.139463857587543,1589.77204189636,0.655555555555556
"85",4201,-0.000569756558284366,-0.184824653289979,0.223196101520443,1800,0.944444444444444
"86",4251,-0.00351023799957575,-0.117369062416401,0.116940093674202,817.797224588485,0.974444444444444
"87",4301,-0.000793854364568079,-0.0352372357701825,0.0284758738125674,1514.79018095026,0.944444444444444
"88",4351,-0.00136625669647322,-0.0520583420584444,0.0537697009567637,2105.33862708292,0.856666666666667
"89",4401,0.016870071435311,-0.346655463654315,0.252561143068306,1800,0.697777777777778
"90",4451,0.00520232967936882,-0.258805347868474,0.216478477857891,1800,0.914444444444444
"91",4501,0.00461401403765466,-0.183194272609398,0.190496930037625,2750.31057641798,0.838888888888889
"92",4551,0.00923508533345526,-0.197532365986262,0.209368901952985,2090.27935439397,0.788888888888889
"93",4601,-0.00293468377477332,-0.109692602094583,0.0865099400398321,3465.02554449435,0.838888888888889
"94",4651,0.00276918441441304,-0.195288261333189,0.158761245125788,1681.21753700473,0.895555555555556
"95",4701,-0.00910075752335534,-0.318785386974923,0.306290711727343,1800,0.876666666666667
"96",4751,0.00252589430909438,-0.0226369186493685,0.0407596662989818,1324.91854142844,0.521111111111111
"97",4801,0.0139653503846855,-0.129780327977642,0.18014062174916,1179.64875461322,0.561111111111111
"98",4851,-0.00463241100910711,-0.0600133153493516,0.0710126061167102,2665.60793352374,0.663333333333333
"99",4901,-0.014476925327207,-0.208791827011737,0.151354898625868,1473.29843005212,0.711111111111111
"100",4951,0.00257188378378042,-0.252482161504304,0.184695038187783,2943.70516278786,0.946666666666667
