"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.00332440514860936,0.0022176560506227,0.00456730496595729,1883.81601729231
"2",51,0.00123376490121748,0.000828178089243154,0.00171576466513125,1891.27953912622
"3",101,0.00963841337425763,0.00659053223166833,0.0134396551587397,1903.2347078884
"4",151,0.00344316643959141,0.00232282754571213,0.00477612217630002,1879.53993017914
"5",201,0.0170416051843752,0.0111346782238263,0.0232492512721917,1895.85889403216
"6",251,0.00312824771597483,0.00210215598813678,0.00432184610014374,1906.08626533827
"7",301,0.00572518976788219,0.003782081345066,0.00786631620688813,1881.17298356715
"8",351,0.00797763444929852,0.00533860473362005,0.0109980217258935,1874.4775805563
"9",401,0.00611774011868984,0.00404782214358895,0.00842930035150958,1902.72399382844
"10",451,0.00715272797751938,0.00477047765260975,0.00988854734585391,1886.65619159753
"11",501,0.00850588861406604,0.00576001302221464,0.0118488089769414,1883.49894186794
"12",551,0.0205025902201856,0.0136040791049468,0.0280577224566931,1913.73947010365
"13",601,0.000789256536176447,0.00053058214910609,0.00109885059220683,1890.80232806574
"14",651,0.000788736013847844,0.000521935100187224,0.00109184553859386,1901.74528824689
"15",701,0.000987737393977583,0.000654267773911889,0.0013573672515036,1899.07636865954
"16",751,0.0084042312814292,0.00563327441026301,0.0117175266948966,1899.29381363405
"17",801,0.0188555880082558,0.0126730793853121,0.0263145647228643,1891.38312838031
"18",851,0.00652097753847418,0.00435895365117507,0.0090195903333075,1889.03743579984
"19",901,0.000652102744701044,0.000433866643367718,0.000898094927605645,1912.82656065013
"20",951,0.00607116846298897,0.00399460775548413,0.00834291355443267,1876.7935098682
"21",1001,0.000104670596067419,6.82166323349351e-05,0.00014394755948997,1891.26755330821
"22",1051,0.0126380145811806,0.00831676501538291,0.0174299455130602,1897.65098946376
"23",1101,0.00694933636005887,0.00469146730742784,0.00974195481317598,1892.39323113679
"24",1151,0.00224983220312724,0.00146386917771851,0.00308269210518267,1915.53727368299
"25",1201,0.0168619775035859,0.0112985937124391,0.023407998714598,1889.99769331161
"26",1251,0.000200745988629322,0.000133585401634917,0.000276307165480514,1901.03407662875
"27",1301,0.0178952672979884,0.0120441082569015,0.0246989676842797,1892.21387264483
"28",1351,0.00800385964549034,0.00550451978996913,0.0112084986047444,1878.11101798594
"29",1401,0.00317887213130503,0.002060806757892,0.00433855249681176,1892.32167735148
"30",1451,0.000975428794121222,0.000650669135379154,0.00135008950373703,1874.52792917259
"31",1501,0.000126843221061951,8.56235892344089e-05,0.000176893220504116,1909.99172777433
"32",1551,0.010454089720193,0.00695511311029395,0.0144005404041555,1905.32005855816
"33",1601,0.00331011431095641,0.00220150186694653,0.00454417925022344,1873.41518903892
"34",1651,0.0036168452035268,0.00239345218280237,0.00498578230341403,1908.8410133134
"35",1701,0.000852219429305429,0.000573484271105234,0.00118137806383444,1895.79870997404
"36",1751,0.00289137800517257,0.00190559219226232,0.00395976758103948,1878.97607268193
"37",1801,0.00406877597747055,0.00279386280856507,0.00570611136341802,1904.8466683569
"38",1851,0.00487997307156167,0.00326026654871948,0.00676853465846853,1912.14252835728
"39",1901,0.0282326093434299,0.0189815369002654,0.0389119498711656,1881.36751861
