"","Iteration","Intercept","Preclim","InvClim","InvTime"
"1",1,-0.255672805308813,-0.0244636818433795,0.00672403380277467,0.00418714578690721
"2",51,-0.200735374439578,-0.00557940514274785,-0.00284348238870848,-0.0058416974788057
"3",101,-0.10120424212162,0.0121443773587603,0.00424689200285228,-0.0160923002526313
"4",151,0.0582349859961837,-0.00789570201126172,-0.00245627309700577,-0.00083457153349803
"5",201,-0.158275744230001,0.00672544915993112,0.024115100714507,-0.0108645100072442
"6",251,-0.194842751068042,-0.0129709453366065,0.0103496442804375,-0.0127870508240361
"7",301,-0.163498574136781,0.0034354344093192,0.00926010552885792,-0.0128992905329258
"8",351,-0.150021517576184,-0.00426560732933767,0.0048006870913157,-0.0182271971498844
"9",401,-0.298199963383188,-0.00238962153682726,0.011132674985992,-0.0188811909668557
"10",451,-0.0632745391117391,0.02505761862298,-0.00473352266832178,-0.00262052829506837
"11",501,-0.222614668130396,-0.00768001615365355,0.0141672998793959,0.0112546992942815
"12",551,-0.188734150796139,-0.0346570671624237,0.0332956264254239,0.0273042170497927
"13",601,-0.255976636544035,-0.00102970243531375,0.00892512371778927,-0.0055330251088028
"14",651,-0.185228015200601,-0.00654508365105916,0.00727582326701626,-0.00377967790940756
"15",701,-0.275886333672945,0.00965259657474549,0.000429246440631026,-0.0048752911033309
"16",751,-0.0724762219296656,-0.024350691001709,0.0135314211527966,-0.00423543478787136
"17",801,-0.109192216965238,-0.00738116493646734,-0.00960564631026162,-0.0128885078118478
"18",851,-0.0539645160214608,-0.0066888578491362,-0.000950510261519294,0.00793050859476052
"19",901,-0.0679961933658964,-0.0094299451651699,0.00840272312092591,-0.00445073543583296
"20",951,-0.0761066320868119,-0.00223341986915016,-0.00432028739003071,-0.00270387925987536
"21",1001,-0.152080969348741,0.00190149145481283,-0.00145594163691908,0.00144093821852859
"22",1051,-0.307300785134801,-0.0077970762703663,0.0107076350263828,-0.00201620067068387
"23",1101,-0.174361153228598,-0.0101227836457856,0.00745294009475436,0.0063389783733358
"24",1151,-0.243732057692541,-0.0116558849592362,0.0134361132179053,-0.00933528886956592
"25",1201,-0.173278365246784,-0.0311640676194881,0.0425736648866389,0.0252946843059494
"26",1251,-0.233709939950769,-0.00116660023837671,0.00200700827913615,-0.00198141227869912
"27",1301,-0.307269619324099,-0.00586589056966469,0.00593361878107368,-0.0149659309386184
"28",1351,-0.247068033033022,0.0063287705453795,0.00342704541887234,-0.00619240099399021
"29",1401,-0.320334998015196,0.00150126571446929,0.0174500404190865,-0.0136837852681631
"30",1451,-0.287041393332816,0.00206974499652957,-2.23001969656689e-05,0.00257138588156178
"31",1501,-0.198756940489426,0.000665681851504125,-0.00136718642022105,-0.00157105614909378
"32",1551,-0.273517884640473,-0.0325570114111012,0.0349978313380822,-0.00643408997712108
"33",1601,0.0386249905945462,0.0126504458781541,-0.0121393596017677,0.00107918879566238
"34",1651,-0.345141683809652,-0.00855555465713115,0.012930147549759,-0.0146526536702871
"35",1701,-0.213888083042186,0.000892526911987074,0.00190270847461325,0.00601949227246346
"36",1751,-0.116431523138679,-0.0164292118891117,0.0113398780360795,0.00214431070840015
"37",1801,-0.194610788738779,-0.0140325278406418,0.00926297527041037,-0.010751893089238
"38",1851,-0.151212820525846,-0.00443180736221932,-0.0126240948231081,-0.00575745319826676
"39",1901,-0.174889753970947,-0.00928851021786503,0.0442758548375338,-0.0150594842526133
"40",1951,-0.26658261889136,-0.000540291672154636,0.0260314754600075,-0.00651651866115155
"41",2001,-0.0356286052517293,0.0105131623179692,-0.0135962190450245,0.00361413037988434
"42",2051,-0.13897308629645,-0.0126260735730044,-0.00732542843693892,0.00431580746147975
"43",2101,-0.13909875129277,0.00890962269636397,0.0315171764303984,-0.0322269519820133
"44",2151,-0.135624645013103,-0.0065230357269439,0.0121007139274053,-0.0183397271008464
"45",2201,0.133351004502487,0.00941998587695103,-0.0111787436739005,-0.0261205769727826
"46",2251,-0.264221892385931,-0.0301121945922575,0.0156932202073531,-0.00300192399132637
"47",2301,-0.221235806794199,-0.0284760281916013,0.00259165243837606,0.0285539824624853
"48",2351,-0.21211202306889,-0.00598320163606555,0.0129027298972956,-0.00811483665989071
"49",2401,0.0181646605301271,-0.00924297212377467,0.015365788760855,-0.013183594404265
"50",2451,-0.156959788060562,0.0186482008600288,-0.00394966738598213,-0.00362668340621042
"51",2501,-0.0968092941582185,0.00894443388263272,0.00190115594181839,0.000218344052436426
"52",2551,-0.193215909680155,-0.00154699315126169,-0.00351638448279157,-0.00659085087310257
"53",2601,-0.254351542330143,-0.00866179367453035,0.0532893434580912,0.00138743555717136
"54",2651,-0.379766982783336,-0.041316100293268,0.0190545527640015,0.0105100163616266
"55",2701,-0.177906008399954,-0.0360655044119964,0.0463550476022839,-0.0225256547796542
"56",2751,-0.21502787822703,0.000774434469387353,0.00101183822325142,-0.000263451778590704
"57",2801,-0.147341192318715,-0.00157454877763624,-0.000115612076674178,-0.00279778941777786
"58",2851,-0.287967659420351,-0.00671008412468643,0.00847712606215154,-0.00682051472274137
"59",2901,-0.184949139528056,-0.00231037937694481,0.0102477494666208,-0.00964876711219426
"60",2951,-0.270882014539928,-0.0303269262021728,0.00858959497412981,0.012091432660941
"61",3001,-0.12777741414391,0.00448286913941823,-0.00651513037161816,0.00382927776274618
"62",3051,-0.0324378956318552,0.000615440066015549,0.00229806416072662,-0.00106921822425315
"63",3101,0.0404033486874284,-0.00584744003781934,-0.0264609410329438,0.0266695425217653
