"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp","pMCMC"
"1",1,0.00394982900607377,-0.10464216741093,0.142513872306154,1427.1052038368,0.86
"2",51,-0.00500587767099832,-0.0608319264429156,0.0466900826431811,1799.99999999999,0.553333333333333
"3",101,-0.0136195582115502,-0.181158153471188,0.154856386827305,1800,0.548888888888889
"4",151,0.00350384031651394,-0.10492242865439,0.145791433780687,928.8326631341,0.86
"5",201,-0.00564503072689916,-0.352191399899311,0.294725263825967,1315.70612983505,0.804444444444444
"6",251,-0.00934861364340005,-0.125499774672789,0.128068556587095,2230.53411353014,0.586666666666667
"7",301,-0.0128250030017173,-0.248433450491575,0.262783026322722,3452.18011111697,0.74
"8",351,-0.0195299808281463,-0.179321192743373,0.159797141510353,1830.99156995221,0.486666666666667
"9",401,-0.0153203369928535,-0.298684059423977,0.25386874331889,3604.44224906021,0.645555555555556
"10",451,0.0103639766788762,-0.197171189196524,0.204802063381067,963.53521998738,0.851111111111111
"11",501,0.0132805059233724,-0.183912327411235,0.153391193423886,1456.31121933743,0.708888888888889
"12",551,0.0350635678218587,-0.207939614891075,0.335876764254863,1670.98051250932,0.498888888888889
"13",601,-0.00352215325444283,-0.0671378964325413,0.0428992116653717,1800,0.684444444444444
"14",651,-0.00317512697832914,-0.107325530145317,0.0823072558559943,2658.92698570885,0.787777777777778
"15",701,-0.00649623637125931,-0.113717188112787,0.161229308869224,1701.67648994947,0.68
"16",751,-0.00485879759394015,-0.20337448612554,0.171104072360322,1550.60861267974,0.84
"17",801,-0.00419062011211371,-0.238729303415312,0.223529647548276,1800,0.961111111111111
"18",851,0.00789778167987859,-0.118928659925587,0.166244533509598,1800,0.836666666666667
"19",901,-0.00131942250280423,-0.0742509000774589,0.0633150946086971,1650.74845325629,0.704444444444444
"20",951,0.00619377213960538,-0.173575759919913,0.155932353925891,1594.50997059945,0.877777777777778
"21",1001,0.00251097592268087,-0.0285320707916981,0.030796178674791,822.616685453834,0.687777777777778
"22",1051,0.00097466458214287,-0.224467323874705,0.170079894625815,1800,0.933333333333333
"23",1101,0.0134159529765613,-0.124159361323109,0.177094959100941,1552.18630726399,0.583333333333333
"24",1151,-0.006670486015129,-0.200063492658956,0.13463811233305,2850.95136181405,0.704444444444444
"25",1201,0.0288728595178061,-0.254355101656984,0.239932062411754,1453.20276027873,0.577777777777778
"26",1251,0.000217355966257923,-0.0448379986846703,0.040600271182484,1610.84853313929,0.841111111111111
"27",1301,-0.00624847528595902,-0.343598674955501,0.23933339661744,1571.97643471648,0.778888888888889
"28",1351,-0.00504109376575826,-0.243555347864458,0.161428330524359,1454.70361658986,0.853333333333333
"29",1401,-0.00847011262385208,-0.229569121336681,0.335464197713009,4791.99151365755,0.824444444444444
"30",1451,0.00543096054135923,-0.0824073086114367,0.0945539570529945,1329.46683728119,0.765555555555556
"31",1501,-0.00183439857529178,-0.0223061862780014,0.0156259548894013,1898.23220312853,0.566666666666667
"32",1551,0.00109793801401168,-0.180058812533389,0.244099652481964,1800,0.893333333333333
"33",1601,0.00798136212013681,-0.180353115611069,0.161556970662787,1557.32546582505,0.772222222222222
"34",1651,-0.00810401054961715,-0.148312327699387,0.161366814136272,1586.05764731314,0.688888888888889
"35",1701,0.00830432313583834,-0.0668788951415991,0.0978771545633208,2120.3171498775,0.616666666666667
"36",1751,-0.00865968311930131,-0.222136410535313,0.202271654328797,2534.38543833335,0.837777777777778
"37",1801,-0.0117503864754003,-0.116856803055271,0.110221987677505,1560.64288432612,0.526666666666667
"38",1851,0.002541834404584,-0.163102399514173,0.143292120686965,1115.23535102718,0.94
"39",1901,-0.00884464788163069,-0.359006388705893,0.329605528400862,1800,0.868888888888889
"40",1951,-0.000994478262694606,-0.198971297213575,0.189723164854513,1800,0.858888888888889
"41",2001,0.013590518295738,-0.100884565559682,0.149071540210571,809.84676385251,0.658888888888889
"42",2051,0.0130086256017292,-0.180587789482161,0.18188611388905,1184.36772675517,0.683333333333333
"43",2101,-0.0105134333096067,-0.39703128815745,0.404045338917058,1787.44277029563,0.774444444444444
"44",2151,-0.00524528251591232,-0.270086106349481,0.245266191319388,1311.96454798594,0.838888888888889
"45",2201,-0.0191263788096744,-0.226211146378773,0.166272036634837,823.380728771942,0.48
"46",2251,0.000728004575592098,-0.156439939135453,0.125295447562166,1006.77127815309,0.858888888888889
"47",2301,0.0350370718169509,-0.20813171131158,0.303479636473639,1800,0.552222222222222
"48",2351,-0.00210323744405671,-0.121838549661334,0.136214313984965,2023.12018860491,0.764444444444444
"49",2401,-0.00486418631863347,-0.345133065395203,0.208129425140214,1619.34219533799,0.814444444444444
"50",2451,0.00483757533094565,-0.108210546677583,0.15224106007372,1207.96028101568,0.925555555555555
"51",2501,0.00538408102464016,-0.124954924438498,0.139661109482404,1319.35267744896,0.983333333333333
"52",2551,-0.00262939948517455,-0.0800136979960371,0.0967910761628445,3143.89299461698,0.74
"53",2601,0.0192124202886001,-0.282887457135075,0.273916758538689,1410.29131018298,0.783333333333333
"54",2651,0.0185469797137384,-0.265990753221558,0.26043797750026,1953.23497723569,0.58
"55",2701,-0.0167281315530492,-0.155751354126551,0.169916495113284,1445.34908131505,0.505555555555556
"56",2751,0.000226296546672826,-0.0574054604658158,0.0651962781557813,1563.52478719529,0.996666666666667
"57",2801,-0.00149325946812358,-0.0263679274939932,0.0253353718944709,995.111522840468,0.62
"58",2851,-0.00381339307108844,-0.11686178130185,0.0817858745340345,4345.19287688367,0.727777777777778
"59",2901,-0.00612438863194721,-0.0946524443861563,0.137814677800634,2137.57214108417,0.631111111111111
"60",2951,0.0218265320264329,-0.11689980365918,0.17110957848854,1502.99234261758,0.512222222222222
"61",3001,0.00598809031622233,-0.0792881026136456,0.0695876061508898,1679.00176472404,0.652222222222222
"62",3051,0.00793559538373171,-0.153243289230886,0.176032235380262,1371.18811281295,0.835555555555556
"63",3101,0.0316598698635883,-0.134719341178425,0.231897062752978,1800,0.417777777777778
"64",3151,0.0123789198968769,-0.286539086082485,0.358315712204785,1772.16384810223,0.906666666666667
"65",3201,-0.000697814208232176,-0.029419394893921,0.0294906590424944,2146.33988480042,0.764444444444444
"66",3251,0.00916052407134144,-0.0952347346174065,0.104239409498405,1729.78738108163,0.608888888888889
"67",3301,0.00562485979552236,-0.197680285142269,0.191531114789541,1673.77691309742,0.95
"68",3351,0.0147434690293344,-0.194224371254677,0.29157111368113,3481.04819896499,0.703333333333333
"69",3401,-0.00213805408483128,-0.0603804011343527,0.0603666454844642,2605.40443208295,0.718888888888889
"70",3451,-0.00648824176421458,-0.24866752314847,0.27319981069013,1800,0.818888888888889
"71",3501,-0.0497390804805987,-0.385537689602643,0.296081804772257,1674.17929567324,0.384444444444444
"72",3551,0.00200708710133963,-0.186675012955675,0.190911521873204,1755.78264860807,0.984444444444444
"73",3601,0.00430536800898871,-0.132321512870476,0.125959759112448,1401.79734123523,0.852222222222222
"74",3651,0.006912727836531,-0.0794088661023125,0.130957220695564,988.075777565188,0.711111111111111
"75",3701,0.00330499302553464,-0.0334744665888138,0.0374770703783724,1212.40410513634,0.702222222222222
"76",3751,-0.00369782603384414,-0.128513904346619,0.127818795212079,1529.11630162921,0.801111111111111
"77",3801,0.0014744326132202,-0.160015430828935,0.140565540452371,1947.77030641317,0.896666666666667
"78",3851,0.00112580967760753,-0.0698742955864873,0.0850511366297724,1800,0.981111111111111
"79",3901,-0.0025243977356425,-0.0729419035983483,0.0832047748845071,2993.39071767545,0.722222222222222
"80",3951,-0.00785003684992251,-0.121514364902396,0.073985232214909,1800,0.554444444444444
"81",4001,0.0054729179407601,-0.0695230171731964,0.0821177859324962,1579.19648693822,0.745555555555556
"82",4051,0.0101903958116717,-0.253027671125892,0.270044746488566,1800,0.904444444444444
"83",4101,-0.00615400105580535,-0.235621868889211,0.166171260323608,2174.58636075824,0.942222222222222
"84",4151,-0.00508826318506312,-0.175879644775705,0.115108615718782,2425.95694619318,0.761111111111111
