"","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"76",1128.67085404799,2000,1792.14040558736,2602.20623569734,2753.53234132479,1973.38743661957
"77",1446.23292255489,2000,2000,2000,2190.75267534053,1999.99999999999
"78",996.24217695223,2000,2000,2853.25319054146,2366.29531976061,2000
"79",510.771843376942,2000,2000,1836.60428510871,1471.26788180632,2049.77544551438
"80",634.944754932081,2000,2000,2074.31400273748,1777.59856813362,3314.74838203757
"81",978.949386738607,2000,2000,3046.4715070714,2397.02388601173,1976.27793256908
"82",766.50105015049,2000,1563.46539601278,2471.83218124615,2450.89351235775,2069.53210784885
"83",741.264754087732,2000,1694.89182170166,2344.1660546163,2612.10302760363,1989.22201680956
"84",1032.14820920956,2000,2042.90104351594,3305.80486452357,3349.63818568227,2161.24535533043
"85",480.937663419941,2000,2000,2157.68721131897,2525.77653216313,3481.37463535342
"86",935.076081520414,2000,2000,2844.96054453873,2511.32593845548,1999.99999999999
"87",852.740683553372,2000,1454.01903999882,2457.72776806816,2442.58640480776,2063.64369122379
"88",600.766558245681,2000,2000,1937.40318622078,2025.9623310565,2207.97769537773
"89",1084.71264446251,2000,2000,2975.06155299186,2332.85204271222,1975.18196017108
"90",1076.05576036015,2000,1840.34823120886,2693.3488053106,2176.5069274559,2036.27329351531
"91",913.598721005335,2000,2267.0993919907,3767.09678238348,2760.75864614569,2000
"92",820.854091081247,2000,1572.88525451064,2420.60261492051,2666.18930990744,1946.1012874998
"93",1309.29864959998,2000,2000,2689.47053117803,2630.57048029234,2000
"94",1084.14137261895,2000,2000,3065.7050846987,2426.77602927073,2000
"95",1171.81879956662,2000,1803.5448044051,2701.99248191833,2180.68382266136,2011.50669598548
"96",734.81524611435,2000,1711.96228245529,2321.85974650919,2384.17765153302,1992.05487362851
"97",493.504416541055,2000,2000,2145.25001711996,1768.4686171264,2012.04575133798
"98",769.742286192299,2000,1965.94300683296,2764.99390351603,2588.8039657966,1967.48380443414
"99",588.501546950032,2000,1841.41646653766,2253.66231850536,2430.51638507514,3345.90149382585
"100",1015.06313673609,1999.99999999999,1707.2469803629,2899.39918361258,2414.72075664388,1976.92903459613
