"","Phylogeny","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"1",232.117551013408,153.86483422813,2000,1461.47670553626,1810.77378321029,2000,1274.99228169871
"2",134.969015556836,341.919181504628,2000,2427.30054019356,1415.98719492908,2874.00432563209,1482.52289395666
"3",164.858011060225,466.08849877144,2000,2776.03676360621,1193.30752460845,2000,1575.38069306536
"4",516.53090242513,497.369897338801,2000,2000,1777.36195849513,2262.06621889115,2358.95715652818
"5",66.7873847915967,191.713363767831,2000,1138.30761099804,1800.00335731276,1813.39629404773,1709.63075718751
"6",542.947852131097,315.952335613935,2000,2174.1500451272,997.649297573834,1912.15734701352,1706.58638581803
"7",210.674528762314,251.38684314016,2000,2000,1870.31876476805,1877.61433654521,2000
"8",189.366195755106,426.04145052466,2000,3241.29800559915,1168.20831458452,1851.12003719855,1323.08813548275
"9",155.121133714091,490.544570999842,2000,2705.28476909564,1524.11469455922,2196.13550746854,1322.95940951588
"10",131.863424471203,243.830652635262,2000,2153.91202577673,1887.53235461683,1876.05934048943,1301.55450742365
"11",146.672437526492,382.947877931859,2000.00000000001,1873.35085054914,1350.35619293686,2317.91912331465,1342.4507128959
"12",131.328455500903,241.860625030072,2000,2931.7042154166,1309.97110382303,2153.08438686401,1179.61701146309
"13",181.735250903502,344.963701069127,2000,2221.17831739907,1251.87052913989,1649.8329568288,1405.50729453606
"14",380.900909534603,185.571656883707,2000,3330.42965246244,907.220959656948,2119.66327801989,2646.40027278424
"15",102.184322311171,242.60097729915,2000,1435.03905362478,1755.30507894529,2667.6786454521,1498.40768144888
"16",1147.2056578048,260.636885372231,2000,2456.9164971596,1061.70621883867,1823.79526498502,2377.20615399792
"17",1240.34761374621,331.70426365169,2000,2294.87743880859,1203.5748038412,1913.27231976735,2411.39199099954
"18",633.299593607051,292.428781497655,2000,2000,1253.84956857793,1644.13141914091,2126.67360024249
"19",227.99231306444,300.061451380611,2000,2506.46631088883,1198.03260354521,1805.87070295078,1338.94265193292
"20",664.958147434582,639.762689994963,2000,2135.4265986286,1444.43238292698,1737.35892726194,2559.8062095508
"21",303.903107940139,81.3562642930839,2000,2000,2000,2000,2001.67010266465
"22",444.876182282717,227.828912943466,2000,3455.18259658491,1092.43363205364,1983.70792919028,1669.05816835368
"23",399.309074973715,503.475893680929,2000,3018.62551753738,1532.78501056514,1810.70779006779,2433.97732418735
"24",118.670705913376,353.167664016702,2000,1792.18955657443,1782.63558900723,3141.29413711341,2000
"25",401.07103929068,358.27619251077,2000,2000,1210.05454271165,1937.22500543874,2510.25102866783
"26",151.975908196258,402.974941104234,2000,2478.2032586269,1479.97038217111,2484.05700959773,1259.42289153323
"27",532.82220985896,537.632812721788,2000,2714.01591540801,1618.76525649544,1907.42039152396,2169.85642482189
"28",646.394887051208,323.600305155376,2000,2000,1086.87262417591,1736.71294006836,2450.21562346787
"29",155.220433879652,209.253322613407,2000,3425.89844187476,749.773552982701,1878.2990989814,2657.19224656855
"30",904.113007027709,468.281936432861,2000,2000,1246.51866034254,2018.4049177325,2233.27112050641
"31",491.204791640793,264.310203647864,2000,1812.62471162825,837.878092997266,1940.91778537978,2372.84599185196
"32",80.8731268486952,217.301518932754,2000,1412.46334549222,1618.37672385537,1907.39452019143,1288.31917542509
"33",492.91408383391,404.624879623222,2000,2679.95054545559,1327.14223197128,1990.41611848565,1672.81714369553
"34",244.041994370848,467.602839259894,2000,2846.34588290366,1329.98377003103,1884.71676969351,2008.87183778719
"35",1276.30291991254,338.14309802908,2000,2932.52453859901,1305.35415516724,1667.44797815846,2259.53511001536
"36",1716.92306800567,817.806541026362,2000,3733.35521441553,1863.74819972018,2254.9537427632,2237.87928184494
"37",1010.65710102831,283.345748080816,1999.99999999999,2896.77238235372,1011.85587920333,1622.96468800322,2550.64533139431
"38",1458.45815249946,698.882877378978,2000,2947.86085173998,2000,1913.81578575399,2276.80993114443
"39",173.5327942153,228.12357541808,2000,2375.6855150482,1155.76997975989,2000,1695.87433110528
"40",1416.75424210927,494.989960110335,2000,2000.00000000001,1486.62233081381,1700.48435101235,2544.40725775491
"41",153.089249271932,482.905312118706,2000,2596.012773467,1416.20553735577,2894.71440155511,1259.42273050629
"42",144.91365983814,161.385204682256,2000,3746.45665245121,985.003456948815,2239.05628129982,1286.81522944754
"43",582.69284017912,339.908491421282,2000,2000,1144.44285057952,1999.45576908262,2515.62825766022
"44",172.211787921837,172.91532752093,2000,3217.0055812414,1064.48527857862,1943.31368525139,1061.15116990113
"45",1296.34823939047,385.041215298027,2000,2000,1358.55038681456,2062.57910664177,2063.55464889539
"46",229.663527533984,382.40478036896,2000,2000,2146.15338231143,2544.10518610019,1829.60223232157
"47",133.934593309179,348.486560582011,2000,2440.59392865176,1362.34024839726,3077.47505839052,1301.60398488427
"48",981.338511627606,594.673802176638,2000,2000,2000,2314.97332190769,2537.86079322837
