"","post.mean","lower.HPD.95","upper.HPD.95","post.mode","pMCMC"
"Intercept",0.0461803964605501,-0.364615345646598,0.436786900434527,0.0405921836690704,0.68317
"PreClim",0.0301030454358549,-0.414455772712245,0.482379968128953,0.0302725848118905,0.81433
"InvClim",-0.027163032244179,-0.454394839849556,0.45163749945641,-0.0424004682242964,0.80691
"InvTime",0.0229006072912726,-0.444288115308154,0.493706491914054,0.0293346352889499,0.86345
"Spp",0.344429131255174,1.99808138402079e-08,1.10122354179129,-0.00327278342660372,5e-06
"units",0.0136767858403566,2.73825672994061e-05,0.0446818361546418,0.000302067333080174,5e-06
"s2",0.782612603017723,0.0913426639655227,0.999996969115955,0.99748772406422,5e-06
"CVspp",-1.46704242916512,-23.364463293811,22.4957790140679,677.272620239877,0.79188
"CVresid",-0.753697434015698,-8.09648608759974,8.61927369898016,-34.335088763386,0.79188
