"","Iteration","Pass.Stat.Int","Pvalue.Int","Pass.Preclim","Pvalue.Preclim","Pass.InvClim","Pvalue.InvClim","Pass.InvTime","Pvalue.InvTime","Pass.Halfwidth.Int","Ratio.Int.","Pass.Halfwidth.Preclim","Ratio.Preclim","Pass.Halfwidth.InvClim","Ratio.InvClim","Pass.Halfwidth.InvTime","Ratio.InvTime"
"1",1,1,0.385452831410735,1,0.0543342112014853,1,0.709738669237231,1,0.27220893678124,0,2.03446740329893,0,13.2304376378889,0,0.295319582671084,0,5.48416071393035
"2",51,1,0.675598605722887,1,0.236550905499328,1,0.764872592864857,1,0.0570746796855339,0,0.489287205951289,0,0.553078571673226,0,4.35806079064,0,0.170828035955405
"3",101,1,0.291554230103883,1,0.0989138457764622,1,0.363080428907404,1,0.225223604754574,0,0.136728797640343,0,-0.224210743682928,0,-0.275157851998451,0,-1.58225676390921
"4",151,1,0.372436099243908,1,0.126228625117564,1,0.357036010656599,1,0.336805469547896,0,0.175927321477208,0,0.191042867523782,0,-0.177230002376862,0,-0.916622289153933
"5",201,1,0.64847927586207,1,0.268141749078087,1,0.330019157169132,1,0.173467831005774,1,0.079128121358174,0,0.263183386798546,0,-0.169684910237691,0,0.194559386820912
"6",251,1,0.382082171572145,1,0.0644584308580265,1,0.442665412333126,1,0.271445062047729,1,0.0945527256114809,0,0.255022740733272,0,-0.235301731876983,0,0.290755320600545
"7",301,1,0.886935172603755,1,0.134506663651408,1,0.639111216148127,1,0.156760388647795,1,0.0858350133757155,0,0.136555379174732,0,-10.4004665445451,0,-0.382789423144539
"8",351,1,0.327180693443757,1,0.0585641292200377,1,0.45584225853197,1,0.179825788096661,0,0.278540896402604,0,0.622885546252662,0,-0.28287569727791,0,0.664275708820855
"9",401,1,0.464928312933401,1,0.0883940953038714,1,0.507242502899578,1,0.27749196939625,0,2.08641829891711,0,0.382529685334155,0,-8.12463040834141,0,0.50062879622053
"10",451,1,0.536245331811201,1,0.115507393857274,1,0.359037572527832,1,0.104278814497038,0,0.396305465223572,0,-0.243587342646103,0,-0.396643725211744,0,0.234340850915475
"11",501,1,0.572629480414132,1,0.0662087863216281,1,0.608097279575521,1,0.0525453678699561,0,0.352031245767643,0,0.382309055218489,0,0.501998818195729,0,-0.35016114289425
"12",551,1,0.502721309615317,1,0.0713833103877408,1,0.550839101069746,1,0.237163085676561,0,0.361711239731548,0,0.285683057755587,0,1.14566051745046,0,1.69627878938603
"13",601,1,0.34731848313671,1,0.0881326693776282,1,0.317644750236363,1,0.0524415031527962,0,0.120518435415891,0,0.587270466674031,0,-0.524046548751739,0,-0.331622411288502
"14",651,1,0.37810592301641,1,0.124338167921733,1,0.311212203718963,1,0.159666163388912,1,0.0645907160929902,0,-0.16027570781172,0,-0.280038961006945,0,0.111397220511016
"15",701,1,0.749706240303683,1,0.0873778615609085,1,0.492986159472939,1,0.10101285336688,0,0.346314333893812,0,0.301648659432645,0,-0.173418486662054,0,16.2559020185405
"16",751,1,0.333152663469507,1,0.149777747076631,1,0.342502429882678,1,0.318489878624797,0,0.225842093369222,0,0.276594589020491,0,-0.293379654461948,0,-0.50069605079981
"17",801,1,0.37860506192071,1,0.0830990629821553,1,0.213672314849131,1,0.238988389249221,1,0.0822618769325096,0,0.273007855088795,1,-0.0997541183748227,0,0.21101125674111
"18",851,1,0.380322890280481,1,0.162502476471337,1,0.31086616601931,1,0.240231334143664,0,-1.4584557436302,0,-1.00941838021054,0,0.311835070125716,0,-2.29701673477645
"19",901,1,0.361087147949206,1,0.0813906745378735,1,0.386979360358163,1,0.0593035924821572,0,0.28293427765164,0,0.254880541976887,0,0.733829025231972,0,-0.537759506729517
"20",951,1,0.446011171539855,1,0.0728051306461712,1,0.166813536930755,1,0.177640838685407,0,0.231721811036295,0,0.164748708757867,1,-0.0923456057111199,0,2.19332045146393
"21",1001,1,0.882526621137455,1,0.196278985270302,1,0.622177546133549,1,0.111212825611823,0,2.37466938304442,0,-24.5499321988658,0,-0.1473993451648,0,2.22543822150208
"22",1051,1,0.333032383718169,1,0.0572115497810044,1,0.43982284159999,1,0.215209573738965,0,0.187820669934348,0,-2.02902201581375,0,5.27360448662716,0,-4.73891448177962
"23",1101,1,0.422672409075491,1,0.0977449888139237,1,0.208002018952398,1,0.0877445453064523,0,-1.43779142728299,0,3.08158613068313,0,-3.87343576633564,0,0.13950624912666
"24",1151,1,0.611642210492032,1,0.084856936183936,1,0.38402811381051,1,0.0584737538548848,1,0.0612838764098298,0,-0.137590535736611,1,-0.0584023492233344,1,0.0548122008214315
"25",1201,1,0.430733353971935,1,0.0998608714646513,1,0.382228986973547,1,0.248752635867065,0,0.124086798269261,0,0.103922933917611,0,-0.184468845112556,0,-1.37950410797676
"26",1251,1,0.481176300731534,1,0.0780778473115699,1,0.559832060421643,1,0.0549322282392161,0,0.182680089904681,0,0.200816598338082,0,-0.189168260184376,0,0.437757406511447
"27",1301,1,0.415569988573361,1,0.115574477200392,1,0.268262279855056,1,0.215592084473434,0,1.02863114955222,0,0.174498967449463,0,-0.440658499808798,0,0.132107379300899
"28",1351,1,0.380300373437292,1,0.0894582510241104,1,0.210868301389482,1,0.23236509937681,0,0.465123996776319,0,-0.450892930332948,0,0.386693442329139,0,0.317918787801376
"29",1401,1,0.422575058273803,1,0.0674148474518129,1,0.182274021531126,1,0.14284205815773,1,0.094330445767262,0,0.848428429853495,0,-0.104293142563841,0,0.386798682954841
