"","V1"
"1",0.161582915175404
"2",0.169509479856689
"3",0.142696261572996
"4",0.203830142381648
"5",0.155588237586285
"6",0.198026824615571
"7",0.0717652948428655
"8",0.197816400669642
"9",0.114791861145997
"10",0.171126117988465
"11",0.137660472125197
"12",0.202284165748549
"13",0.178554403187176
"14",0.197390633484527
"15",0.159864471394879
"16",0.215977805743835
"17",0.186549649695698
"18",0.190393650489879
"19",0.166816677424934
"20",0.156013172755974
"21",0.0729895863958343
"22",0.177942744279651
"23",0.230432325942803
"24",0.212065956554683
"25",0.195311455590932
"26",0.117697282103502
"27",0.197822634898711
"28",0.214859091276885
"29",0.0469226526665915
"30",0.154765121959586
"31",0.148017577015622
"32",0.235773813618567
"33",0.21732943424728
"34",0.256512075652264
"35",0.171210247346631
"36",0.125955087976345
"37",0.269166199737371
"38",0.1152358506077
"39",0.152986469256979
"40",0.156145426919614
"41",0.152470873349494
"42",0.165673287473606
"43",0.208133286622979
"44",0.207407225142903
"45",0.226992810619925
"46",0.188033843374013
"47",0.140253111226983
"48",0.161018918760954
"49",0.297439251906411
"50",0.21068379648506
"51",0.20352697035772
"52",0.143431893482796
"53",0.178367305192796
"54",0.132989338884093
"55",0.201990467900591
"56",0.253188959632685
"57",0.160127211431603
"58",0.242924475170512
"59",0.170615946141571
"60",0.216970751019283
"61",0.215354488367058
"62",0.146247260109343
"63",0.179417703385812
"64",0.192072737346917
"65",0.12273015727122
"66",0.187262353826023
"67",0.117699913649864
"68",0.229313757018552
"69",0.159219145072041
"70",0.133942601920514
"71",0.170357655262137
"72",0.100977086400222
"73",0.167798593101121
"74",0.12732008432261
"75",0.173937549499405
"76",0.248114918280177
"77",0.207729918127139
"78",0.161805895195596
"79",0.148915757888216
"80",0.20128227097709
"81",0.213304551103488
"82",0.221040788546397
"83",0.229093023835171
"84",0.152757448040809
"85",0.254637177477519
"86",0.0924256774834934
"87",0.176271157279993
"88",0.0831969589951602
"89",0.184127531137868
"90",0.137971738887479
"91",0.163252026974725
"92",0.238759037915836
"93",0.225644141982483
"94",0.22503616300845
"95",0.161492779925893
"96",0.189121154935412
"97",0.107298119010607
"98",0.123856720858621
"99",0.225280938706235
"100",0.202923666611154
