"","V1"
"1",0.160899502760789
"2",0.162306180022515
"3",0.102299969965558
"4",0.105398353382117
"5",0.190575853922678
"6",0.069775011636298
"7",0.0450280440620629
"8",0.131035269396462
"9",0.449328274982809
"10",0.174670631434484
"11",0.0672768693199972
"12",0.0995977608937343
"13",0.156459983206487
"14",0.0857623518603979
"15",0.0537975606603012
"16",0.056614628382989
"17",0.0473704699046841
"18",0.0510411893256662
"19",0.0526121102810426
"20",0.134265841702606
"21",0.31419858088622
"22",0.135515321879892
"23",0.0645064149976931
"24",0.123001037502347
"25",0.133966977476582
"26",0.122308985382427
"27",0.0959583136055725
"28",0.0723033695160622
"29",0.0673261822872283
"30",0.191952910605053
"31",0.0626726795726138
"32",0.0907521248472492
"33",0.0694177743616327
"34",0.144718046418689
"35",0.437437605747601
"36",0.0487362510939299
"37",0.156472867746299
"38",0.051192393351889
"39",0.0931824978555015
"40",0.0659529238706153
"41",0.0464837315822468
"42",0.155815865400897
"43",0.142992559761549
"44",0.0581605793112832
"45",0.0856645602811075
"46",0.160504788828197
"47",0.0703948168906164
"48",0.0866680407620905
"49",0.113618958073733
"50",0.124046530365898
"51",0.108029364903277
"52",0.0434324903445699
"53",0.141662470418681
"54",0.170595989961634
"55",0.115024805886812
"56",0.157927455604433
"57",0.108491469567722
"58",0.103109529548218
"59",0.172606529038412
"60",0.0435051488750756
"61",0.0348554934649117
"62",0.123586766231875
"63",0.124913373772723
"64",0.152046830053099
"65",0.0640160388807197
"66",0.0807321879139747
"67",0.0585919064992932
"68",0.0646230508924681
"69",0.0741023133857889
"70",0.0583898291487972
"71",0.0553996727361196
"72",0.163781110020053
"73",0.182853384960465
"74",0.0680639748256881
"75",0.0849264646014407
"76",0.138103115389071
"77",0.0839628043422971
"78",0.148630386733165
"79",0.122392787842717
"80",0.0629296050749017
"81",0.134714911164903
"82",0.0551198938174126
"83",0.295540591610767
"84",0.119075020344992
"85",0.102331509022691
"86",0.0962367268921779
"87",0.0612369530945646
"88",0.0452254848942197
"89",0.0598517149434951
"90",0.113705806398875
"91",0.0728944440962628
"92",0.216181023331184
"93",0.158580114095965
"94",0.0889139228439248
"95",0.0777166510643767
"96",0.106434718577856
"97",0.187993516958662
"98",0.05202427139831
"99",0.0682905618255175
"100",0.165327171653513
