"","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"1",1134.88948154046,2000,1999.99999999999,2178.48788336296,2336.99354531372,1733.76246019888
"2",1077.27779388856,2000,2000,2214.78094845936,2000,1700.45435453617
"3",1095.10376704626,2000,2000,2246.50224776856,2000,1709.80802333071
"4",182.026461202781,2000,1821.13793061966,2000,2829.06262397765,1848.96167541443
"5",1123.24867529587,2000,2000,2243.4921267673,2000,1764.32142072366
"6",1148.98144312203,2000,2000,2183.35165453545,2224.02082073795,1703.53687584597
"7",1128.07224206282,2000,2000.00000000001,2291.80491359651,2284.82462852424,1723.40637492882
"8",240.047103583312,2000,1764.81201952607,2048.21234258896,2834.3628154375,1847.66249336081
"9",233.891894426454,2000,1743.26659735399,1809.42607203694,2845.25806385261,1853.53151269369
"10",677.172173557996,2000,2000,2501.1887080377,2527.49691264182,1776.94996858417
"11",584.824854223728,2000,2000,2531.15423182008,2531.31703200716,1800.81089517337
"12",323.41904463087,2000,1734.01871586449,2455.42389605179,2693.64551596366,1818.53417538022
"13",591.094822758123,2000,2000,2541.35087752526,2539.04728146857,1797.59277954501
"14",1117.12591447487,2000,2000,2297.76419402947,2305.48386977832,1700.99686166359
"15",286.918864314868,2000,1697.69629771171,2164.27675957176,2733.72789619566,1840.95948171178
"16",166.8240738635,2000,1798.70324222109,2000,2769.11824166196,1794.24659484328
"17",1134.20056123665,2000,2000,2303.3832869443,2240.43149674365,1711.54746796222
"18",297.583997614397,2000,1687.17444059853,2315.90479032211,2707.38004078949,1830.94542337382
"19",1165.51843126784,2000,2000,2211.42740473666,2224.56203332127,1716.34946715478
"20",691.780149385421,2000,2042.83596937669,2576.29077300952,2538.77800189919,1801.24817195038
"21",1109.88230071432,2000,2000,2270.35845722439,2000,1719.40968052967
"22",1144.58292231839,2000,2000,2317.84347639045,2333.35912120482,1747.45194449391
"23",855.034389627582,1999.99999999999,2000,2267.31402503779,2583.40817616751,1769.04917386473
"24",354.838151668694,2000,2000,2421.17271536245,2729.37423174145,1825.39291763832
"25",1160.62610443392,2000,2000,2269.39198334746,2000,1735.4029664781
"26",878.514236038083,2000.00000000001,2000,2510.18347029591,2582.9059219839,1773.87010526859
"27",1128.22963021803,2000,2000,2237.7711804095,2000,1719.82188127886
"28",1096.20513623103,2000,2000,2252.87111879614,2000,1688.54573791743
"29",325.085301545399,2000,1713.4581577958,2396.37494057183,2706.76205484966,1826.68336520653
"30",1145.28270785612,2000,2000,2112.0433803103,2000,1695.89379033522
"31",436.992437902106,2000,2000,2510.90378601429,2708.9664972836,1803.34004312884
"32",1088.69917956324,2000,2000,2246.40782154261,2000,1715.71774750347
"33",311.775543035886,2000,1701.96644885895,2221.19854592656,2709.32596943683,1832.63276909874
"34",835.84698650158,2000,2000,2511.22337365705,2599.74555550588,1781.70916326467
"35",311.622690420383,2000,1683.79302418177,2113.12110427828,2780.30799131243,1846.49575132701
"36",1066.38842179619,2000,2000,2351.36421162659,2583.9314497848,1771.49335391321
"37",561.273854497171,2000,2056.33057430903,2528.31134833936,2541.85046798628,1792.09354305853
"38",1157.16897405013,2000,2000,2162.87833859884,2219.16918352991,1707.83455390831
"39",340.088712655413,2000,1738.61953816363,2482.23025355335,2695.59358730612,1818.95281397966
"40",536.330782682367,2000,2000,2539.30236045962,2529.67513078455,1807.83954317129
"41",139.961770459885,2000,2000,2000,2000,1824.34416787859
"42",146.185625856951,2000,1740.65968519925,2000,2000,1818.57961150393
"43",1102.0581153271,2000,2000,2252.61678709596,2000,1715.99378096036
"44",346.222164369963,2000,2113.96555650753,2574.21504076897,2730.11452564606,1808.85270168165
