"","Iteration","Intercept","scPreClim","scInvClim","InvTime"
"1",1,0.0636776967001726,-0.182742794708953,-0.177781176070662,0.052036019564159
"2",51,-0.0038366706084177,0.00253574057156305,0.0215860623945211,-0.0003498217811667
"3",101,0.20042111713653,-0.128279416295696,-0.141978402996025,0.099415723549584
"4",151,0.108352006859148,-0.195265502134426,-0.166694947880277,0.0379977615900276
"5",201,0.058129291169113,-0.134737432704603,-0.0838403345629454,0.0329834454670938
"6",251,0.0158300048921989,0.0183761584153615,0.00396702668526763,0.00071588692019506
"7",301,0.126902262718101,-0.217522914729695,-0.173708620101955,0.0567489216957628
"8",351,-0.0289982564208935,0.0176389321175151,-0.0153462930032963,0.0202059959932823
"9",401,0.104243455351064,-0.195615987612413,-0.175764338654976,0.0387756208880821
"10",451,-0.0449874279482084,0.0405142908040554,0.00965078277804501,0.00645084411470632
"11",501,-0.0121822909960564,-0.00562040794785163,-0.00562315106889158,0.0327869003123968
"12",551,-0.0493887420232588,0.0415228000153828,0.011980678184,0.00311439933166393
"13",601,-0.0471093601096248,0.0323871792302981,0.0141695286253377,0.0147049074491512
"14",651,0.142549852435762,-0.127323466171621,-0.152677740666533,0.0416776326288076
"15",701,0.00309378783572001,0.0530673838944579,0.0267706361637216,-0.0047522654037737
"16",751,0.196210146909026,-0.129813221841516,-0.143870916874053,0.0957717205865421
"17",801,-0.0122748328584695,0.0518703361299351,0.0122264610890369,-0.0090050694302964
"18",851,0.22779909701224,-0.0585411040571291,-0.0730566027931293,0.122630365105471
"19",901,-0.0191077959555524,0.0529130793319169,0.0287982117154649,-0.00650917453387539
"20",951,-0.0171095102081891,0.0459418251124688,0.0272270692577576,0.0163486452662215
"21",1001,-0.0608802766870819,5.95963342046645e-05,-0.0123294742805314,0.0364786837676625
"22",1051,0.206594363883975,-0.118784896345767,-0.128712102832385,0.0933242412453583
"23",1101,-0.0065176017926759,0.0258621276501956,0.00289343072482956,0.0113914737365834
"24",1151,-0.0616319038705074,0.0107289517914754,-0.00825786532949523,0.0429720142605754
"25",1201,0.198861420292106,-0.103520517623127,-0.109584364288716,0.0681529856313988
"26",1251,0.214608163532677,-0.103281329255893,-0.103056564116869,0.0906467538630112
"27",1301,0.190380399683504,-0.12499592548372,-0.143654892244234,0.0738509262239311
"28",1351,-0.0273559353611782,0.0517852458104564,0.030122169418461,-0.00233173776351287
"29",1401,0.207548436512244,-0.0925904214967542,-0.106123977775926,0.0720853169224327
"30",1451,0.0902420586235244,-0.188223104414268,-0.187433431675077,0.0141708901056192
"31",1501,-0.0502874133847495,0.0327920657269319,0.0107141679102052,0.00960995530746054
"32",1551,0.197967746696337,-0.104415815116311,-0.114567016962677,0.0666691029171518
"33",1601,0.201845291376944,-0.109595294121696,-0.116083949011981,0.0766716628464753
"34",1651,0.177394032446556,0.112908185118675,0.060389906714084,0.0683278224296777
"35",1701,-0.010703561504162,0.0518683388820623,0.0196696579794736,0.00688787666502465
"36",1751,0.123715076795855,-0.215871421351266,-0.1741423980263,0.0588937900919002
"37",1801,0.211908139696977,-0.108085114481895,-0.11872823838905,0.103143437268663
"38",1851,0.0775621451856297,-0.0920599842696465,-0.156438456169514,0.0119728304435414
"39",1901,0.188603969227935,-0.0906873356683854,-0.122383544136017,0.0658126573520433
"40",1951,0.194385225035955,-0.122757535620351,-0.129926913195869,0.0772459423386301
"41",2001,0.187611176526528,-0.136163072127736,-0.147173987419687,0.0925656864565857
"42",2051,-0.0464097325700666,-0.00320927741734709,-0.0068088726873563,0.0215037821651103
"43",2101,-0.0415016075212527,0.01742081390211,0.016804117022536,0.0110292688204742
"44",2151,0.127450684780426,-0.219287782625564,-0.176396303753542,0.0603588604846355
"45",2201,0.224363404401131,-0.0539759554448609,-0.0633262337877678,0.108338176647399
"46",2251,0.0579346304862425,-0.132815058745395,-0.0814151210122271,0.0293227710250131
"47",2301,0.14345077688275,0.0727403433421402,0.0131059911546549,0.114040365197643
"48",2351,-0.0358207175697207,0.0447745814466271,0.0143333229777937,0.0309494521737017
"49",2401,0.0646338792229553,-0.163009300453228,-0.175080630509078,0.0480749156250272
"50",2451,0.209961368576656,-0.135406081221583,-0.140607606378028,0.103700222857507
"51",2501,0.187279701777446,-0.132397571239107,-0.149768294449994,0.0896246555082202
"52",2551,-0.0423563008383348,0.0338389747130028,0.0149138535909026,0.014820995810199
"53",2601,0.124203389066086,-0.199938476878805,-0.159882130581588,0.0487607318174629
"54",2651,-0.0169637109259468,0.0628068577455908,0.0320766491689708,0.0129797970328512
"55",2701,0.126151693773832,-0.216015725827555,-0.176441601163877,0.0554879092209997
"56",2751,0.102580822031498,-0.189847727498633,-0.181597399107523,0.035963570440377
"57",2801,0.122942331397081,-0.20703031521976,-0.1710989174707,0.0501409774275692
"58",2851,0.196908564791285,-0.110295278468832,-0.119240942217836,0.0715955920788766
"59",2901,0.12559840354607,-0.158136259434583,-0.155506646927357,0.0708056202978798
"60",2951,-0.0190819469991094,0.0548534653514101,0.0212706806883779,0.0284983887021679
"61",3001,0.197940297275736,-0.134266717552889,-0.141420113023169,0.0986515755654685
"62",3051,0.207560846316241,-0.102218983705109,-0.10850037849212,0.0741719128912334
"63",3101,-0.0549320556845101,0.031244868671419,0.0110492486746588,-0.00252742749743476
"64",3151,0.000956719151786409,0.0404130276380987,0.0132016057604277,0.0158600822931914
"65",3201,-0.0464174440512078,0.032321741168343,0.00778145800022008,-0.00910220491340548
"66",3251,0.216415487427319,-0.104448853155721,-0.105703604782809,0.0930980608605493
