"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept).Cage.37",1,1,0.245867467917441,0,0.00718079494731107,0.00143173200910066
"(Intercept).Cage.38",1,1,0.272928785211126,1,0.0166165660951891,0.00145720460258897
"(Intercept).Cage.4",1,1,0.122119795887802,0,0.0126581507430958,0.00155341223157321
"(Intercept).Cage.40",1,1,0.911462156113867,0,-0.00246488513995848,0.00165016624610131
"(Intercept).Cage.42",1,1001,0.225198124066589,0,0.0152411784903862,0.00163665747696973
"(Intercept).Cage.43",1,1,0.470974553841599,0,0.0123079447535773,0.00158800777476868
"(Intercept).Cage.44",1,1,0.598100437504,1,-0.0295716811450653,0.00167820274708446
"(Intercept).Cage.45",1,1,0.420162171023323,0,0.00157471472701133,0.00143181096788018
"(Intercept).Cage.46",1,1,0.291067691112248,0,0.0085874185407785,0.00168935771522449
"(Intercept).Cage.47",1,1,0.0950155167265581,0,0.0122370509063577,0.00159628506177563
"(Intercept).Cage.48",1,1,0.702721248452691,0,-0.00426047439402441,0.00152636416087276
"(Intercept).Cage.49",1,1,0.966506051784013,0,0.000730872586099168,0.00148137746858801
"(Intercept).Cage.50",1,1,0.557488202877852,1,-0.0286167937462065,0.00155245856271587
"(Intercept).Cage.51",1,1,0.0881034915470525,1,0.015816982545972,0.0015810148451354
"(Intercept).Cage.57",1,1,0.299154009466567,1,-0.0196578208708345,0.00156205013671243
"(Intercept).Cage.58",1,1,0.504160074785268,1,-0.0173235787580517,0.00144996513504144
"(Intercept).Cage.59",1,1,0.128135383662915,1,0.0187814106037492,0.00153184381545768
"(Intercept).Cage.6",1,1,0.170345822323525,1,-0.0170220856534617,0.0015541003153733
"(Intercept).Cage.60",1,1,0.790718957661177,1,0.0270473239621544,0.00171320585222603
"(Intercept).Cage.61",1,1,0.364365853092308,0,-0.0062003080134844,0.00154567304525199
"(Intercept).Cage.62",1,1,0.650115341704124,1,-0.0201556188735304,0.00147809398805892
"(Intercept).Cage.63",1,1,0.158482403223359,0,-0.0130771808522078,0.00151053499494144
"(Intercept).Cage.64",1,1,0.161190371288741,0,0.0120545608653216,0.0015833848751544
"(Intercept).Cage.65",1,1,0.134401553269198,0,-0.000359172074343726,0.00156381965856278
"(Intercept).Cage.66",1,1,0.502418705861516,0,-0.0053984689333176,0.0015114339820569
"(Intercept).Cage.67",1,1,0.835484044677922,1,0.0256669491265062,0.00169333610762357
"(Intercept).Cage.68",1,1,0.847208300525193,0,0.000739557080873543,0.00151300142318011
"(Intercept).Cage.69",1,1,0.639167378456484,1,-0.0288961525388991,0.00162570563272179
"(Intercept).Cage.7",1,1,0.95338595495363,0,0.00222080789408732,0.00144678886505401
"(Intercept).Cage.70",1,1,0.417111749780822,1,-0.0199278664427232,0.0015781772693989
"(Intercept).Cage.71",1,1,0.758797964524568,1,-0.0164510066006496,0.00152333464218252
"(Intercept).Cage.72",1,1,0.763230788991113,0,0.00516356143468892,0.00154538930064751
"(Intercept).Cage.73",1,1,0.148231250022273,1,0.0259995034201146,0.00166377398626309
"(Intercept).Cage.74",1,1,0.270328595832276,1,0.0229871380538147,0.00170622977943923
"(Intercept).Cage.75",1,1,0.86399392265252,0,-0.00423489927064061,0.00159305560796677
"(Intercept).Cage.76",1,1,0.290801043142092,1,0.0207455383804781,0.0016686678059725
"(Intercept).Cage.77",1,1,0.66379105780378,0,-0.00541878324439608,0.00152732889270461
"(Intercept).Cage.8",1,1,0.89828604733678,1,-0.0212232184362348,0.00164615772148882
"(Intercept).Cage.9",0,NA,0.00671477692719114,NA,NA,NA
"nTreatment.Cage.1",1,1,0.31382709196423,0,-0.00572436053571753,0.0031247320990101
"nTreatment.Cage.10",1,1,0.926166377039292,0,0.0261893549516982,0.0027895755177897
"nTreatment.Cage.11",1,1,0.17738101009879,1,-0.0372014068272583,0.00300572721062079
"nTreatment.Cage.12",1,1,0.338018483921124,0,0.0179959099247229,0.00290662423933817
"nTreatment.Cage.13",1,1,0.880910831695341,0,-0.00701246883846195,0.00292690430419195
"nTreatment.Cage.14",1,1,0.487402375407053,0,-0.0279761643132008,0.00300665063635084
"nTreatment.Cage.15",1,1501,0.120763881113835,1,-0.0388757559644675,0.00366530880262459
"nTreatment.Cage.16",1,1,0.965010021692506,0,-0.00540971855537299,0.00285086390964556
"nTreatment.Cage.17",1,1,0.315366233536791,1,0.0572475549864799,0.00322718911521468
"nTreatment.Cage.18",1,1,0.0870376333634368,1,-0.0467102160491173,0.00324051157126163
"nTreatment.Cage.19",1,1,0.384976784154851,1,0.0350482425574598,0.00319879378203537
"nTreatment.Cage.2",1,1,0.251259366620832,1,0.0309935072544116,0.00291756832841356
"nTreatment.Cage.20",1,2001,0.17919894638444,1,0.0469327302072234,0.00415274095754707
"nTreatment.Cage.21",1,1,0.631038033956184,0,-0.0124359600809684,0.00323073363330599
"nTreatment.Cage.22",1,1,0.571569799346726,0,0.0241461555980157,0.00273831833486602
