"","Iteration","Intercept","Preclim","InvClim","InvTime"
"1",1,-0.0761885294436353,0.00472539789099802,-0.0158818286471174,0.0120303762809293
"2",51,0.0403856856008228,0.00203303060900839,-0.00716334598323798,0.00558159926363522
"3",101,-0.094205111479237,-0.00976325702236824,0.0139714321768993,-0.0121499747508498
"4",151,0.11802686123358,0.0220813819917178,0.00511768748949804,-0.0264821981939094
"5",201,0.141767370821595,0.00824752138364149,-0.003801320370596,0.00204241156016893
"6",251,0.239175397539758,-0.0278897866165759,0.0286126372847266,-0.00285630967309225
"7",301,0.237032044460417,0.00123231610698082,-0.000651054252441607,0.000978608081505294
"8",351,0.123551821904119,0.0011497197882715,-0.0150462013846588,0.00445738765737413
"9",401,0.0346811027449432,-0.001952995385885,0.000902212595644158,-0.00149802283102751
"10",451,-0.151898890413982,0.0147518548770549,-0.00182022247236491,-0.00413760668313756
"11",501,0.0576206601831262,0.00738888169875362,-0.001356803571819,0.00150867247478126
"12",551,0.130076447970446,-0.00485670055835552,0.00189953866354831,0.00994704068042296
"13",601,0.17693082470402,-0.00814673710752345,-0.00157145421925575,0.0133959498826741
"14",651,-0.00655719882741046,0.0054018805350422,0.00110865236507052,0.00624603764915688
"15",701,0.0118611647936517,-0.0055634940848357,0.00608244774136102,-0.00411237423672128
"16",751,0.190699028454346,-0.0271573960310829,0.0118775751688505,0.00509509367775896
"17",801,0.148124428049262,-0.00710543341868641,-0.0047590315165853,0.011139013097609
"18",851,0.041981564836616,0.00123221909142046,-0.0277807086060493,0.0154855536324852
"19",901,0.0547635650903175,0.00554307660617059,0.00540279978400005,-0.0228504648563859
"20",951,-0.0527933439925659,0.0589380971691722,0.0153317474891193,-0.032082031901713
"21",1001,0.02927949469082,0.00100013759431478,-0.00178839601771252,0.00265081519585547
"22",1051,0.127834963239309,0.00162592362520297,-0.00451695642592354,0.0247510109824638
"23",1101,-0.100427975235875,-0.0101417315176477,0.0116161477502486,-0.00228928506453929
"24",1151,-0.144909455029699,0.00101901042905378,0.00173030865531526,0.000378808317749002
"25",1201,0.33548765982118,0.00776700041622824,-0.0233754040273531,-0.0220177239902881
"26",1251,0.137898103999148,-0.000187786007832869,-0.00404917817117201,-0.00761571304960695
"27",1301,0.211629885876029,-0.030041580072774,0.0100185117126328,-0.0022662499369035
"28",1351,0.0238017767085994,-0.0282446123079942,0.00551456446430665,0.00884040056728264
"29",1401,0.0700595400383393,-0.00638907516671017,-0.00179447896805063,-0.00941892938259348
"30",1451,0.215749089271701,0.00153602112298401,-0.00895474423317455,-0.00950422153581099
"31",1501,-0.0101363924602991,0.00795345097999522,0.00442831425645895,-0.0144873927504789
"32",1551,-0.028851349175524,-0.00976704912963777,0.0119270695477378,0.00216827190241764
"33",1601,0.173824173099952,-0.0182809077747947,-0.00295725299386929,0.0200442319430865
"34",1651,0.0590076290837942,-0.00469378423710332,0.0225490560043431,-0.00267612341850176
"35",1701,-0.0603022782299254,0.0125813661222254,-0.00103696866393488,0.0103579442214921
"36",1751,0.0536823776596673,-0.0432056234842562,0.00535371333780699,-0.0139406302012144
"37",1801,0.215792138824491,0.00480300386372701,0.00264373253540606,0.0114086543453982
"38",1851,-0.160573626636732,-0.0113959671084238,0.0257574878897326,0.0297091131244409
"39",1901,-0.16053206789227,0.00146848337480676,0.000855063852444271,-0.0187746560162887
"40",1951,0.198227680849655,-0.0184695405040354,-0.0160554337113017,-0.0106885857483243
"41",2001,0.11559236641098,-0.00658356025725304,0.00687225851880324,-7.43327260050997e-05
"42",2051,0.128016034782952,-0.000641275535870456,0.00485108292815628,0.00922745139066028
"43",2101,0.264678015361751,0.0113414285944626,0.0149634172192115,0.0074300078804892
"44",2151,0.205452498431093,-0.00931262457899562,0.00569289693884567,-0.000354163365834603
"45",2201,-0.0711712074519788,0.000156155504813515,-0.0353019683341929,0.0216498705477852
"46",2251,0.164499838078364,-0.00175119229489828,-0.00524699586878641,0.0024855118566065
"47",2301,0.338796891869424,-0.00259028451993482,0.0126111622526359,0.00424814200609092
"48",2351,-0.161252322933032,-0.00843478469653647,0.0194512968240783,0.00720509457018759
"49",2401,0.137555000043908,-0.00926165225264697,0.0013128833176963,-0.0200117408660239
"50",2451,0.215758116787584,0.00711860263394071,-0.0185307745335193,-0.00204520092388516
"51",2501,0.144287772720352,-0.0258630914972822,-0.00514954087420616,-0.0155942198781653
"52",2551,0.271440491977037,-0.00332027892572118,-0.0161065431547125,0.00820172024987387
"53",2601,0.353539095216154,0.00827663489919761,-0.00288169582800846,0.0058089981668934
"54",2651,0.361483805539343,-0.00335613460685436,-0.000901807215216238,0.000400576915122075
"55",2701,0.133006630674892,-0.0150668241021124,0.00470096592811564,0.0231313276408267
"56",2751,0.0433656637967552,6.38918306825609e-05,0.000866588631918241,0.00136321896866975
"57",2801,-0.125648487910745,0.0100895873471178,-0.00109274464954678,-0.0052213813364792
"58",2851,0.186529632889351,-0.00349813014695766,0.0198272747480459,-0.0332512568882231
"59",2901,0.0562548146939204,-0.00701128594861888,0.0026270954863894,0.00280570262421431
"60",2951,-0.141116912112749,0.00324103913193785,-0.00825858587479456,0.00320443545410587
"61",3001,-0.185153356146782,0.00343203560727301,0.00845057330150378,-0.0096945482047946
"62",3051,-0.0751991285179652,-0.0171677778925996,0.0157626309613685,-0.0175344411654108
"63",3101,-0.0949935008534837,0.00586334422062373,0.00407487091459924,-0.00640264832876269
"64",3151,0.129056089443142,0.0058855981062591,-0.000312417709969259,0.00585762997250039
